date,geography,geography code,Marital and civil partnership status: Divorced or civil partnership dissolved,Marital and civil partnership status: Divorced or civil partnership dissolved: Divorced,Marital and civil partnership status: Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,Marital and civil partnership status: Married or in a registered civil partnership,Marital and civil partnership status: Married or in a registered civil partnership: In a registered civil partnership,Marital and civil partnership status: Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,Marital and civil partnership status: Married or in a registered civil partnership: In a registered civil partnership: Same sex,Marital and civil partnership status: Married or in a registered civil partnership: Married,Marital and civil partnership status: Married or in a registered civil partnership: Married: Opposite sex,Marital and civil partnership status: Married or in a registered civil partnership: Married: Same sex,Marital and civil partnership status: Never married and never registered a civil partnership,"Marital and civil partnership status: Separated, but still legally married or still legally in a civil partnership","Marital and civil partnership status: Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership","Marital and civil partnership status: Separated, but still legally married or still legally in a civil partnership: Separated, but still married",Marital and civil partnership status: Total: All usual residents aged 16 and over,Marital and civil partnership status: Widowed or surviving civil partnership partner,Marital and civil partnership status: Widowed or surviving civil partnership partner: Surviving partner from civil partnership,Marital and civil partnership status: Widowed or surviving civil partnership partner: Widowed
2021,Hounslow 018A,E01002641,156,155,1,1072,9,8,1,1063,1062,1,795,50,0,50,2163,90,0,90
2021,Hounslow 015B,E01002643,176,175,1,951,11,0,11,940,938,2,826,62,0,62,2154,139,0,139
2021,Hounslow 015C,E01002645,136,135,1,912,7,4,3,905,903,2,607,41,0,41,1790,94,1,93
2021,Hounslow 017B,E01002646,93,93,0,930,3,3,0,927,925,2,611,29,0,29,1738,75,0,75
2021,Hounslow 021A,E01002647,113,113,0,834,1,0,1,833,829,4,594,35,0,35,1647,71,0,71
2021,Hounslow 018D,E01002649,142,142,0,773,4,2,2,769,765,4,559,53,1,52,1579,52,0,52
2021,Hounslow 021B,E01002650,99,99,0,1030,2,0,2,1028,1025,3,632,46,1,45,1874,67,0,67
2021,Hounslow 021C,E01002651,73,73,0,788,3,0,3,785,780,5,558,43,0,43,1542,80,0,80
2021,Hounslow 021D,E01002652,109,109,0,848,0,0,0,848,847,1,540,27,1,26,1599,75,0,75
2021,Hounslow 019A,E01002653,76,76,0,833,2,2,0,831,828,3,542,35,0,35,1563,77,0,77
2021,Hounslow 019B,E01002654,101,101,0,870,4,2,2,866,861,5,515,31,0,31,1579,62,0,62
2021,Hounslow 019C,E01002655,118,116,2,797,5,2,3,792,786,6,502,32,0,32,1533,84,0,84
2021,Hounslow 019D,E01002656,73,73,0,627,2,2,0,625,625,0,388,25,0,25,1163,50,0,50
2021,Hounslow 018E,E01002657,102,102,0,823,4,2,2,819,806,13,545,37,0,37,1574,67,0,67
2021,Hounslow 015D,E01002658,80,80,0,533,3,2,1,530,529,1,396,33,0,33,1097,55,0,55
2021,Hounslow 019E,E01002659,101,101,0,576,4,0,4,572,571,1,412,26,0,26,1173,58,0,58
2021,Hounslow 016C,E01002660,71,71,0,919,0,0,0,919,905,14,572,55,0,55,1711,94,0,94
2021,Hounslow 016D,E01002661,111,111,0,1137,4,4,0,1133,1129,4,545,23,0,23,1917,101,0,101
2021,Hounslow 017C,E01002662,118,116,2,1104,3,2,1,1101,1097,4,735,48,0,48,2114,109,0,109
2021,Hounslow 017D,E01002663,121,120,1,864,16,14,2,848,848,0,617,39,0,39,1744,103,0,103
2021,Hounslow 016E,E01002665,88,88,0,704,2,2,0,702,702,0,486,39,0,39,1388,71,0,71
2021,Hounslow 021E,E01002666,89,89,0,770,0,0,0,770,768,2,553,23,0,23,1524,89,0,89
2021,Hounslow 020A,E01002667,198,197,1,703,8,4,4,695,687,8,734,54,1,53,1779,90,0,90
2021,Hounslow 014A,E01002668,171,171,0,722,7,0,7,715,708,7,803,47,1,46,1821,78,0,78
2021,Hounslow 014B,E01002669,177,177,0,569,3,0,3,566,555,11,664,33,0,33,1492,49,0,49
2021,Hounslow 020B,E01002670,134,131,3,720,6,2,4,714,709,5,567,33,0,33,1515,61,0,61
2021,Hounslow 020C,E01002671,107,107,0,661,4,2,2,657,653,4,558,34,0,34,1415,55,2,53
2021,Hounslow 020D,E01002672,114,114,0,446,2,0,2,444,444,0,629,42,0,42,1291,60,0,60
2021,Hounslow 020E,E01002673,134,133,1,408,4,2,2,404,401,3,518,39,0,39,1146,47,0,47
2021,Hounslow 012D,E01002674,96,96,0,921,2,0,2,919,917,2,536,21,0,21,1639,65,1,64
2021,Hounslow 009A,E01002675,112,112,0,1057,9,0,9,1048,1042,6,747,36,0,36,2028,76,0,76
2021,Hounslow 012E,E01002676,86,86,0,747,2,0,2,745,742,3,490,28,0,28,1434,83,0,83
2021,Hounslow 015E,E01002677,136,131,5,712,8,0,8,704,701,3,730,41,2,39,1661,42,0,42
2021,Hounslow 009B,E01002678,108,106,2,858,11,0,11,847,845,2,622,55,9,46,1710,67,0,67
2021,Hounslow 009C,E01002679,98,97,1,776,1,0,1,775,774,1,536,27,1,26,1513,76,0,76
2021,Hounslow 009D,E01002680,118,118,0,798,2,0,2,796,794,2,658,33,2,31,1689,82,0,82
2021,Hounslow 014C,E01002681,203,202,1,702,9,2,7,693,689,4,907,66,0,66,1933,55,0,55
2021,Hounslow 014D,E01002682,134,132,2,817,4,0,4,813,803,10,791,41,0,41,1862,79,0,79
2021,Hounslow 006E,E01002686,131,131,0,513,2,2,0,511,511,0,662,28,0,28,1402,68,0,68
2021,Hounslow 029A,E01002687,113,111,2,578,12,5,7,566,559,7,614,26,0,26,1364,33,0,33
2021,Hounslow 007E,E01002689,124,124,0,511,11,7,4,500,489,11,533,35,0,35,1269,66,2,64
2021,Hounslow 007F,E01002690,62,62,0,581,8,0,8,573,569,4,437,23,0,23,1133,30,0,30
2021,Hounslow 029B,E01002691,94,92,2,532,6,4,2,526,517,9,742,18,2,16,1437,51,0,51
2021,Hounslow 029C,E01002692,144,142,2,684,12,6,6,672,660,12,837,45,0,45,1758,48,0,48
2021,Hounslow 029D,E01002693,154,153,1,571,9,2,7,562,555,7,652,22,0,22,1523,124,2,122
2021,Islington 019A,E01002694,112,112,0,294,6,4,2,288,287,1,860,24,0,24,1339,49,0,49
2021,Islington 021A,E01002695,81,81,0,315,5,0,5,310,301,9,859,25,1,24,1342,62,0,62
2021,Islington 020A,E01002696,82,82,0,464,21,6,15,443,431,12,969,17,0,17,1578,46,0,46
2021,Islington 019B,E01002697,117,113,4,446,8,6,2,438,434,4,1026,40,2,38,1681,52,1,51
2021,Islington 017A,E01002698,118,117,1,496,14,2,12,482,434,48,1098,22,2,20,1762,28,0,28
2021,Islington 017B,E01002699,75,73,2,377,31,18,13,346,334,12,778,32,1,31,1296,34,0,34
2021,Islington 017C,E01002700,76,74,2,530,15,4,11,515,497,18,517,13,0,13,1167,31,0,31
2021,Islington 023A,E01002701,113,112,1,331,5,2,3,326,320,6,753,24,0,24,1271,50,0,50
2021,Islington 023B,E01002702,148,145,3,462,8,3,5,454,448,6,1341,45,2,43,2041,45,1,44
2021,Islington 023C,E01002703,125,122,3,492,8,4,4,484,463,21,1233,50,0,50,1953,53,0,53
2021,Islington 023D,E01002704,126,126,0,494,14,0,14,480,460,20,1301,49,0,49,2024,54,0,54
2021,Islington 023E,E01002706,112,111,1,399,7,2,5,392,376,16,1075,38,1,37,1691,67,0,67
2021,Islington 022B,E01002707,104,103,1,341,3,0,3,338,331,7,1062,39,0,39,1595,49,0,49
2021,Islington 015A,E01002708,142,138,4,445,12,5,7,433,426,7,1115,40,0,40,1788,46,0,46
2021,Islington 019C,E01002709,83,81,2,371,10,10,0,361,352,9,912,31,0,31,1468,71,0,71
2021,Islington 019D,E01002710,101,101,0,330,6,4,2,324,319,5,840,36,0,36,1346,39,0,39
2021,Islington 021B,E01002711,121,116,5,403,21,10,11,382,366,16,1250,32,0,32,1832,26,2,24
2021,Islington 015B,E01002712,60,60,0,283,8,2,6,275,267,8,717,23,0,23,1142,59,0,59
2021,Islington 015C,E01002713,166,165,1,509,15,2,13,494,486,8,1578,55,2,53,2407,99,0,99
2021,Islington 017D,E01002714,85,84,1,434,12,3,9,422,404,18,771,22,0,22,1338,26,0,26
2021,Islington 019E,E01002715,150,149,1,319,4,2,2,315,306,9,763,38,0,38,1313,43,0,43
2021,Islington 014A,E01002716,173,172,1,420,7,3,4,413,405,8,1187,50,0,50,1892,62,0,62
2021,Islington 016A,E01002717,66,66,0,357,8,2,6,349,343,6,519,30,0,30,1002,30,0,30
2021,Islington 014B,E01002718,71,71,0,436,13,9,4,423,403,20,833,15,2,13,1393,38,1,37
2021,Islington 016B,E01002719,73,73,0,471,15,4,11,456,442,14,631,26,0,26,1246,45,1,44
2021,Islington 016C,E01002720,167,166,1,376,8,0,8,368,364,4,1016,51,1,50,1663,53,0,53
2021,Islington 014C,E01002721,107,105,2,348,5,2,3,343,334,9,879,20,0,20,1395,41,0,41
2021,Islington 018A,E01002722,95,95,0,332,7,2,5,325,321,4,702,29,0,29,1204,46,1,45
2021,Islington 022C,E01002723,123,122,1,280,5,2,3,275,270,5,900,36,1,35,1379,40,0,40
2021,Islington 022D,E01002724,122,122,0,410,13,2,11,397,377,20,1164,36,1,35,1765,33,0,33
2021,Islington 022E,E01002725,100,99,1,233,8,3,5,225,217,8,710,29,0,29,1104,32,0,32
2021,Islington 022F,E01002726,91,87,4,403,29,10,19,374,364,10,871,24,1,23,1426,37,0,37
2021,Islington 021C,E01002727,105,105,0,341,17,2,15,324,311,13,839,30,1,29,1353,38,2,36
2021,Islington 021D,E01002728,74,74,0,196,19,10,9,177,167,10,871,16,0,16,1176,19,0,19
2021,Islington 021E,E01002729,79,79,0,414,14,4,10,400,389,11,764,22,0,22,1318,39,0,39
2021,Islington 007A,E01002730,99,97,2,319,13,8,5,306,290,16,1081,31,0,31,1572,42,1,41
2021,Islington 005A,E01002732,150,148,2,376,5,0,5,371,367,4,898,39,0,39,1528,65,1,64
2021,Islington 007C,E01002733,68,67,1,312,11,0,11,301,295,6,804,23,2,21,1241,34,1,33
2021,Islington 005B,E01002734,128,127,1,493,6,2,4,487,479,8,1178,50,0,50,1895,46,0,46
2021,Islington 003A,E01002735,99,98,1,509,16,10,6,493,483,10,1859,45,1,44,2591,79,1,78
2021,Islington 005C,E01002736,111,111,0,355,3,2,1,352,348,4,611,37,0,37,1179,65,0,65
2021,Islington 005D,E01002737,120,120,0,438,0,0,0,438,430,8,899,38,0,38,1548,53,0,53
2021,Islington 009A,E01002738,118,117,1,495,15,4,11,480,469,11,898,38,2,36,1598,49,3,46
2021,Islington 013A,E01002739,101,100,1,505,20,6,14,485,469,16,844,28,1,27,1523,45,0,45
2021,Islington 013B,E01002740,94,94,0,674,19,8,11,655,644,11,1044,27,0,27,1869,30,1,29
2021,Islington 009B,E01002741,106,106,0,300,0,0,0,300,298,2,745,38,0,38,1234,45,0,45
2021,Islington 006A,E01002742,61,61,0,551,12,6,6,539,521,18,973,26,1,25,1643,32,0,32
2021,Islington 009C,E01002743,84,83,1,374,2,0,2,372,370,2,699,38,3,35,1244,49,0,49
2021,Islington 009D,E01002744,90,90,0,352,13,4,9,339,331,8,656,31,0,31,1167,38,0,38
2021,Islington 013C,E01002745,97,97,0,345,12,2,10,333,323,10,735,26,0,26,1239,36,0,36
2021,Islington 006B,E01002747,74,73,1,395,7,4,3,388,378,10,725,23,0,23,1278,61,0,61
2021,Islington 006C,E01002748,99,99,0,372,6,4,2,366,362,4,785,35,0,35,1335,44,0,44
2021,Islington 006D,E01002749,80,80,0,360,9,4,5,351,350,1,715,22,0,22,1198,21,0,21
2021,Islington 005E,E01002751,129,127,2,337,2,2,0,335,328,7,904,58,3,55,1465,37,0,37
2021,Islington 009E,E01002752,95,95,0,404,8,0,8,396,387,9,845,21,0,21,1397,32,0,32
2021,Islington 002A,E01002753,95,95,0,311,7,4,3,304,294,10,750,39,0,39,1244,49,0,49
2021,Islington 002B,E01002754,94,94,0,436,6,0,6,430,425,5,653,31,0,31,1262,48,0,48
2021,Islington 001A,E01002755,103,103,0,264,4,0,4,260,251,9,642,33,0,33,1080,38,0,38
2021,Islington 001B,E01002756,79,79,0,323,10,0,10,313,307,6,646,29,0,29,1108,31,0,31
2021,Islington 002C,E01002757,99,98,1,390,19,0,19,371,366,5,587,32,0,32,1147,39,0,39
2021,Islington 001C,E01002758,106,106,0,346,5,2,3,341,336,5,813,50,1,49,1345,30,0,30
2021,Islington 002D,E01002759,95,95,0,383,10,4,6,373,371,2,707,24,0,24,1286,77,0,77
2021,Islington 002E,E01002760,112,112,0,368,7,2,5,361,360,1,804,46,0,46,1363,33,0,33
2021,Islington 011C,E01002762,108,108,0,372,12,6,6,360,346,14,1165,24,1,23,1701,32,0,32
2021,Islington 007D,E01002763,72,70,2,264,4,2,2,260,250,10,738,23,0,23,1132,35,0,35
2021,Islington 010A,E01002764,120,118,2,384,4,2,2,380,379,1,918,31,1,30,1508,55,0,55
2021,Islington 015D,E01002765,147,145,2,486,14,4,10,472,460,12,1694,64,3,61,2460,69,0,69
2021,Islington 015E,E01002766,160,158,2,487,6,0,6,481,476,5,1044,40,0,40,1787,56,0,56
2021,Islington 011D,E01002767,128,128,0,380,6,2,4,374,354,20,1267,47,1,46,1879,57,0,57
2021,Islington 004A,E01002768,139,137,2,312,4,0,4,308,305,3,857,39,1,38,1393,46,0,46
2021,Islington 008A,E01002769,92,90,2,484,6,0,6,478,472,6,897,36,0,36,1549,40,1,39
2021,Islington 004B,E01002770,123,122,1,441,15,8,7,426,409,17,965,43,0,43,1630,58,0,58
2021,Islington 004C,E01002771,97,97,0,296,6,2,4,290,282,8,824,53,1,52,1312,42,0,42
2021,Islington 002F,E01002772,107,105,2,330,5,0,5,325,311,14,1118,40,0,40,1660,65,0,65
2021,Islington 004D,E01002773,139,136,3,288,4,4,0,284,278,6,761,38,0,38,1279,53,0,53
2021,Islington 004E,E01002774,158,158,0,431,2,2,0,429,427,2,1145,53,1,52,1845,58,0,58
2021,Islington 014D,E01002775,68,68,0,303,8,0,8,295,283,12,815,18,3,15,1235,31,0,31
2021,Islington 014E,E01002776,127,124,3,373,8,0,8,365,352,13,972,35,0,35,1553,46,1,45
2021,Islington 012A,E01002777,110,109,1,312,7,0,7,305,294,11,979,23,0,23,1456,32,0,32
2021,Islington 012B,E01002778,101,99,2,341,1,0,1,340,337,3,1010,44,0,44,1544,48,0,48
2021,Islington 012C,E01002779,88,83,5,345,11,2,9,334,332,2,1012,25,1,24,1499,29,0,29
2021,Islington 014F,E01002780,87,87,0,444,5,2,3,439,430,9,901,23,0,23,1490,35,0,35
2021,Islington 012D,E01002781,86,86,0,295,2,0,2,293,283,10,1012,28,0,28,1485,64,0,64
2021,Islington 012E,E01002782,88,86,2,251,2,2,0,249,247,2,710,34,0,34,1133,50,0,50
2021,Islington 010B,E01002783,107,106,1,275,4,0,4,271,267,4,969,38,2,36,1430,41,0,41
2021,Islington 010C,E01002784,111,111,0,363,10,4,6,353,348,5,879,41,2,39,1447,53,0,53
2021,Islington 008B,E01002785,103,102,1,533,8,6,2,525,511,14,886,20,0,20,1586,44,1,43
2021,Islington 010D,E01002786,131,131,0,372,15,2,13,357,344,13,1013,42,1,41,1611,53,1,52
2021,Islington 010E,E01002787,96,93,3,312,6,1,5,306,298,8,777,39,2,37,1244,20,0,20
2021,Islington 008C,E01002788,113,112,1,433,17,10,7,416,406,10,963,29,0,29,1589,51,1,50
2021,Islington 008D,E01002789,115,115,0,581,14,2,12,567,561,6,806,18,1,17,1562,42,1,41
2021,Islington 016D,E01002790,126,126,0,266,4,2,2,262,254,8,699,26,0,26,1165,48,0,48
2021,Islington 016E,E01002791,75,74,1,498,6,4,2,492,472,20,927,26,0,26,1566,40,2,38
2021,Islington 017E,E01002792,99,99,0,471,10,2,8,461,455,6,958,31,0,31,1589,30,0,30
2021,Islington 016F,E01002793,146,144,2,297,6,2,4,291,275,16,1045,60,1,59,1592,44,0,44
2021,Islington 020B,E01002794,103,103,0,506,12,6,6,494,470,24,1142,28,0,28,1828,49,2,47
2021,Islington 013D,E01002795,113,112,1,456,14,2,12,442,433,9,1003,42,0,42,1653,39,0,39
2021,Islington 013E,E01002796,79,79,0,265,7,2,5,258,256,2,566,14,1,13,955,31,0,31
2021,Islington 018B,E01002797,110,109,1,351,6,2,4,345,329,16,1030,44,0,44,1584,49,0,49
2021,Islington 018C,E01002798,96,94,2,623,23,4,19,600,588,12,872,23,0,23,1664,50,1,49
2021,Islington 018D,E01002799,109,108,1,394,8,2,6,386,383,3,963,41,0,41,1559,52,1,51
2021,Islington 018E,E01002800,101,101,0,368,4,2,2,364,360,4,952,30,2,28,1490,39,0,39
2021,Islington 020C,E01002801,97,94,3,397,10,0,10,387,379,8,744,22,1,21,1307,47,2,45
2021,Islington 020D,E01002802,95,93,2,442,25,6,19,417,403,14,963,29,0,29,1577,48,0,48
2021,Islington 001D,E01002804,106,106,0,277,4,4,0,273,268,5,818,36,1,35,1278,41,1,40
2021,Islington 003B,E01002805,85,83,2,251,11,4,7,240,230,10,901,21,0,21,1286,28,0,28
2021,Islington 003C,E01002806,97,97,0,390,8,4,4,382,371,11,817,28,0,28,1373,41,1,40
2021,Islington 001E,E01002807,115,114,1,305,2,0,2,303,296,7,929,34,0,34,1434,51,0,51
2021,Islington 003D,E01002808,117,115,2,411,10,4,6,401,393,8,1013,28,0,28,1612,43,0,43
2021,Islington 003E,E01002809,110,110,0,353,6,2,4,347,297,50,861,38,0,38,1439,77,0,77
2021,Islington 003F,E01002810,120,120,0,344,10,4,6,334,326,8,943,28,0,28,1485,50,0,50
2021,Islington 001F,E01002811,112,111,1,340,1,0,1,339,332,7,844,53,1,52,1397,48,0,48
2021,Kensington and Chelsea 013A,E01002812,96,95,1,607,30,9,21,577,575,2,560,22,2,20,1315,30,0,30
2021,Kensington and Chelsea 011A,E01002813,85,85,0,600,7,2,5,593,592,1,517,17,0,17,1260,41,1,40
2021,Kensington and Chelsea 015A,E01002814,165,164,1,712,17,3,14,695,687,8,874,34,0,34,1849,64,0,64
2021,Kensington and Chelsea 011B,E01002815,78,78,0,373,5,2,3,368,365,3,549,15,0,15,1051,36,0,36
2021,Kensington and Chelsea 011C,E01002816,52,52,0,384,3,0,3,381,374,7,404,11,0,11,889,38,1,37
2021,Kensington and Chelsea 011D,E01002817,82,82,0,557,10,2,8,547,542,5,443,16,0,16,1146,48,1,47
2021,Kensington and Chelsea 012A,E01002818,71,70,1,489,1,0,1,488,484,4,618,17,0,17,1233,38,0,38
2021,Kensington and Chelsea 012B,E01002819,73,72,1,437,4,0,4,433,430,3,367,15,0,15,942,50,0,50
2021,Kensington and Chelsea 014A,E01002821,79,79,0,389,6,2,4,383,377,6,449,19,1,18,967,31,0,31
2021,Kensington and Chelsea 014B,E01002823,124,124,0,384,34,30,4,350,350,0,468,27,1,26,1060,57,0,57
2021,Kensington and Chelsea 008A,E01002824,76,76,0,514,6,4,2,508,508,0,425,22,0,22,1069,32,1,31
2021,Kensington and Chelsea 008B,E01002825,119,119,0,691,12,4,8,679,674,5,554,17,0,17,1435,54,0,54
2021,Kensington and Chelsea 008C,E01002826,84,83,1,512,5,0,5,507,504,3,415,13,0,13,1064,40,2,38
2021,Kensington and Chelsea 008D,E01002827,104,102,2,654,9,2,7,645,636,9,604,22,1,21,1425,41,1,40
2021,Kensington and Chelsea 008E,E01002828,106,105,1,411,6,2,4,405,401,4,438,19,0,19,1006,32,0,32
2021,Kensington and Chelsea 004A,E01002829,137,137,0,365,10,8,2,355,338,17,688,24,0,24,1242,28,0,28
2021,Kensington and Chelsea 004B,E01002830,201,201,0,375,10,2,8,365,357,8,824,40,2,38,1519,79,1,78
2021,Kensington and Chelsea 004C,E01002831,169,169,0,384,2,2,0,382,377,5,860,36,0,36,1504,55,0,55
2021,Kensington and Chelsea 004D,E01002832,139,139,0,381,5,2,3,376,369,7,788,33,0,33,1408,67,0,67
2021,Kensington and Chelsea 007A,E01002833,100,98,2,336,9,7,2,327,322,5,567,25,1,24,1058,30,0,30
2021,Kensington and Chelsea 013B,E01002834,69,68,1,429,8,0,8,421,412,9,507,13,0,13,1049,31,0,31
2021,Kensington and Chelsea 016C,E01002835,86,86,0,442,5,1,4,437,428,9,631,13,1,12,1206,34,1,33
2021,Kensington and Chelsea 016D,E01002836,133,133,0,406,5,3,2,401,385,16,563,16,1,15,1135,17,0,17
2021,Kensington and Chelsea 016E,E01002837,70,70,0,381,1,0,1,380,375,5,382,15,0,15,881,33,0,33
2021,Kensington and Chelsea 013C,E01002839,138,136,2,353,17,0,17,336,333,3,869,25,0,25,1421,36,0,36
2021,Kensington and Chelsea 021A,E01002840,128,128,0,249,8,0,8,241,240,1,392,36,1,35,878,73,0,73
2021,Kensington and Chelsea 021B,E01002841,125,124,1,330,12,4,8,318,316,2,533,30,0,30,1052,34,0,34
2021,Kensington and Chelsea 021C,E01002842,83,83,0,251,0,0,0,251,248,3,405,29,0,29,841,73,0,73
2021,Kensington and Chelsea 021D,E01002843,140,140,0,309,7,0,7,302,299,3,564,29,0,29,1100,58,0,58
2021,Kensington and Chelsea 019A,E01002844,119,119,0,407,2,0,2,405,402,3,405,22,0,22,1007,54,0,54
2021,Kensington and Chelsea 019B,E01002845,107,107,0,340,3,0,3,337,332,5,503,20,0,20,1017,47,1,46
2021,Kensington and Chelsea 017A,E01002846,82,81,1,219,5,2,3,214,208,6,833,28,2,26,1194,32,0,32
2021,Kensington and Chelsea 015B,E01002847,81,79,2,387,27,4,23,360,347,13,725,28,0,28,1247,26,0,26
2021,Kensington and Chelsea 015C,E01002848,107,106,1,292,10,0,10,282,277,5,676,23,0,23,1119,21,0,21
2021,Kensington and Chelsea 017B,E01002849,93,93,0,489,10,0,10,479,470,9,649,21,0,21,1286,34,0,34
2021,Kensington and Chelsea 013D,E01002850,77,75,2,363,20,2,18,343,340,3,761,20,0,20,1247,26,0,26
2021,Kensington and Chelsea 015D,E01002851,127,126,1,275,6,0,6,269,257,12,735,33,0,33,1230,60,1,59
2021,Kensington and Chelsea 001A,E01002852,134,134,0,523,5,2,3,518,515,3,1090,52,0,52,1875,76,0,76
2021,Kensington and Chelsea 001B,E01002853,85,85,0,288,6,2,4,282,281,1,763,55,0,55,1262,71,0,71
2021,Kensington and Chelsea 001C,E01002854,86,86,0,308,4,2,2,304,301,3,436,34,0,34,910,46,0,46
2021,Kensington and Chelsea 001D,E01002855,146,146,0,343,0,0,0,343,338,5,776,45,2,43,1366,56,0,56
2021,Kensington and Chelsea 004E,E01002856,129,128,1,247,8,2,6,239,239,0,799,42,2,40,1272,55,0,55
2021,Kensington and Chelsea 001E,E01002857,97,97,0,301,6,2,4,295,295,0,618,90,1,89,1162,56,0,56
2021,Kensington and Chelsea 014C,E01002858,116,115,1,401,2,0,2,399,399,0,549,30,1,29,1149,53,0,53
2021,Kensington and Chelsea 012C,E01002859,86,86,0,443,4,0,4,439,431,8,510,29,1,28,1108,40,0,40
2021,Kensington and Chelsea 012D,E01002860,79,78,1,432,7,0,7,425,419,6,393,14,0,14,955,37,0,37
2021,Kensington and Chelsea 014D,E01002861,85,85,0,492,7,4,3,485,483,2,391,17,0,17,1027,42,0,42
2021,Kensington and Chelsea 014E,E01002862,146,145,1,233,3,0,3,230,219,11,569,17,0,17,1023,58,0,58
2021,Kensington and Chelsea 012E,E01002863,81,80,1,474,8,6,2,466,460,6,346,20,0,20,964,43,1,42
2021,Kensington and Chelsea 009A,E01002864,79,79,0,635,0,0,0,635,631,4,394,19,0,19,1166,39,0,39
2021,Kensington and Chelsea 011E,E01002865,64,64,0,716,6,0,6,710,703,7,379,13,0,13,1211,39,0,39
2021,Kensington and Chelsea 009B,E01002866,150,150,0,567,6,0,6,561,550,11,766,51,4,47,1609,75,0,75
2021,Kensington and Chelsea 009C,E01002867,173,173,0,470,9,6,3,461,454,7,745,54,2,52,1498,56,0,56
2021,Kensington and Chelsea 009D,E01002868,70,70,0,615,10,0,10,605,599,6,302,17,0,17,1060,56,0,56
2021,Kensington and Chelsea 009E,E01002869,118,117,1,559,2,0,2,557,548,9,633,24,0,24,1377,43,0,43
2021,Kensington and Chelsea 005A,E01002870,142,142,0,389,2,0,2,387,385,2,700,96,1,95,1382,55,0,55
2021,Kensington and Chelsea 007B,E01002871,92,91,1,635,4,4,0,631,624,7,437,22,0,22,1225,39,0,39
2021,Kensington and Chelsea 005B,E01002872,162,162,0,400,4,4,0,396,351,45,468,31,0,31,1131,70,1,69
2021,Kensington and Chelsea 007C,E01002873,78,78,0,487,6,2,4,481,474,7,544,21,0,21,1209,79,0,79
2021,Kensington and Chelsea 007D,E01002874,82,82,0,351,2,0,2,349,346,3,490,20,0,20,969,26,0,26
2021,Kensington and Chelsea 007E,E01002875,82,82,0,485,4,2,2,481,479,2,442,16,0,16,1068,43,1,42
2021,Kensington and Chelsea 003A,E01002876,112,112,0,527,5,0,5,522,512,10,694,25,1,24,1459,101,0,101
2021,Kensington and Chelsea 003B,E01002877,142,142,0,610,4,0,4,606,606,0,887,54,0,54,1751,58,0,58
2021,Kensington and Chelsea 003C,E01002878,149,149,0,360,1,0,1,359,349,10,707,35,0,35,1294,43,0,43
2021,Kensington and Chelsea 005C,E01002879,185,185,0,502,0,0,0,502,501,1,810,35,0,35,1582,50,0,50
2021,Kensington and Chelsea 005D,E01002880,99,97,2,269,0,0,0,269,269,0,508,24,0,24,938,38,0,38
2021,Kensington and Chelsea 005E,E01002881,85,85,0,373,2,0,2,371,369,2,576,29,0,29,1112,49,2,47
2021,Kensington and Chelsea 006A,E01002882,107,107,0,299,4,0,4,295,292,3,416,16,1,15,878,40,0,40
2021,Kensington and Chelsea 006B,E01002883,117,117,0,490,7,2,5,483,475,8,565,20,2,18,1257,65,1,64
2021,Kensington and Chelsea 006C,E01002884,103,102,1,304,6,0,6,298,266,32,820,31,2,29,1279,21,0,21
2021,Kensington and Chelsea 006D,E01002885,134,134,0,301,10,6,4,291,285,6,720,19,0,19,1194,20,0,20
2021,Kensington and Chelsea 006E,E01002886,113,112,1,455,2,0,2,453,446,7,499,17,0,17,1119,35,0,35
2021,Kensington and Chelsea 010A,E01002887,64,64,0,331,6,2,4,325,322,3,490,20,1,19,926,21,1,20
2021,Kensington and Chelsea 013E,E01002888,83,83,0,374,10,2,8,364,359,5,901,24,0,24,1409,27,1,26
2021,Kensington and Chelsea 010B,E01002889,65,65,0,550,5,2,3,545,537,8,655,107,0,107,1400,23,0,23
2021,Kensington and Chelsea 010C,E01002890,71,71,0,653,8,2,6,645,643,2,316,17,0,17,1106,49,0,49
2021,Kensington and Chelsea 010D,E01002891,74,73,1,472,6,2,4,466,463,3,451,18,0,18,1047,32,1,31
2021,Kensington and Chelsea 010E,E01002892,87,87,0,411,12,2,10,399,392,7,551,21,0,21,1096,26,1,25
2021,Kensington and Chelsea 017C,E01002893,162,162,0,337,2,0,2,335,325,10,816,59,0,59,1411,37,0,37
2021,Kensington and Chelsea 017D,E01002894,78,78,0,334,10,2,8,324,318,6,708,18,0,18,1168,30,1,29
2021,Kensington and Chelsea 020C,E01002896,101,101,0,488,7,2,5,481,468,13,674,73,0,73,1370,34,0,34
2021,Kensington and Chelsea 020D,E01002897,117,116,1,389,8,2,6,381,372,9,771,22,0,22,1325,26,0,26
2021,Kensington and Chelsea 017E,E01002898,94,93,1,608,8,2,6,600,588,12,617,32,0,32,1401,50,1,49
2021,Kensington and Chelsea 018A,E01002899,111,111,0,381,6,0,6,375,371,4,522,15,0,15,1083,54,0,54
2021,Kensington and Chelsea 018B,E01002900,70,70,0,510,9,2,7,501,495,6,912,17,1,16,1550,41,2,39
2021,Kensington and Chelsea 018C,E01002901,163,163,0,293,7,2,5,286,276,10,309,19,1,18,958,174,0,174
