date,geography,geography code,Employment history: Not in employment: Never worked,Employment history: Not in employment: Not worked in the last 12 months,Employment history: Not in employment: Worked in the last 12 months,Employment history: Total: All usual residents aged 16 years and over not in employment the week before the census
2021,Croydon 025D,E01001135,141,403,71,615
2021,Croydon 007A,E01001136,185,269,106,560
2021,Croydon 001A,E01001137,146,363,74,583
2021,Croydon 001B,E01001138,103,234,66,403
2021,Croydon 007B,E01001139,123,281,96,500
2021,Croydon 007C,E01001140,119,204,70,393
2021,Croydon 008A,E01001141,120,179,64,363
2021,Croydon 007D,E01001142,182,344,91,617
2021,Croydon 008B,E01001143,187,321,76,584
2021,Croydon 007E,E01001144,196,237,111,544
2021,Croydon 008C,E01001145,216,290,108,614
2021,Croydon 006A,E01001146,154,268,76,498
2021,Croydon 005A,E01001147,223,216,95,534
2021,Croydon 005B,E01001148,180,262,133,575
2021,Croydon 006B,E01001149,147,197,82,426
2021,Croydon 006C,E01001150,144,238,63,445
2021,Croydon 005C,E01001151,269,255,109,633
2021,Croydon 005D,E01001152,235,227,118,580
2021,Croydon 006D,E01001153,186,265,93,544
2021,Croydon 006E,E01001154,217,249,121,587
2021,Croydon 010E,E01001155,343,308,94,745
2021,Croydon 001C,E01001156,181,272,79,532
2021,Croydon 002B,E01001157,213,321,86,620
2021,Croydon 005E,E01001158,114,247,64,425
2021,Croydon 002C,E01001159,152,341,95,588
2021,Croydon 002D,E01001160,213,343,105,661
2021,Croydon 003D,E01001161,282,283,83,648
2021,Croydon 001D,E01001162,163,271,67,501
2021,Croydon 002E,E01001163,155,355,69,579
2021,Croydon 001E,E01001164,120,243,97,460
2021,Croydon 024C,E01001165,169,204,76,449
2021,Croydon 024D,E01001166,240,328,88,656
2021,Croydon 028A,E01001167,214,333,115,662
2021,Croydon 024E,E01001168,146,243,91,480
2021,Croydon 028B,E01001169,207,280,74,561
2021,Croydon 047D,E01001170,196,339,84,619
2021,Croydon 028C,E01001171,264,317,82,663
2021,Croydon 028D,E01001172,299,313,127,739
2021,Croydon 028E,E01001173,244,384,115,743
2021,Croydon 011A,E01001174,260,246,81,587
2021,Croydon 011B,E01001175,254,213,93,560
2021,Croydon 011C,E01001176,249,267,119,635
2021,Croydon 016C,E01001177,248,202,89,539
2021,Croydon 015D,E01001178,291,209,73,573
2021,Croydon 016D,E01001179,215,251,68,534
2021,Croydon 016E,E01001180,283,216,95,594
2021,Croydon 015E,E01001181,279,315,107,701
2021,Croydon 011D,E01001182,189,218,70,477
2021,Croydon 011E,E01001183,237,261,92,590
2021,Croydon 011F,E01001184,136,230,55,421
2021,Croydon 014B,E01001185,136,247,69,452
2021,Croydon 014C,E01001186,181,280,96,557
2021,Croydon 017E,E01001187,184,298,119,601
2021,Croydon 014D,E01001188,269,232,98,599
2021,Croydon 045B,E01001189,90,178,66,334
2021,Croydon 045C,E01001190,131,204,74,409
2021,Croydon 008D,E01001191,208,283,119,610
2021,Croydon 008E,E01001192,140,204,77,421
2021,Croydon 014E,E01001193,274,256,105,635
2021,Croydon 045D,E01001194,132,196,61,389
2021,Ealing 021A,E01001195,226,278,93,597
2021,Ealing 015A,E01001196,222,281,88,591
2021,Ealing 021B,E01001197,217,288,99,604
2021,Ealing 021C,E01001198,137,176,87,400
2021,Ealing 021D,E01001199,172,233,94,499
2021,Ealing 025A,E01001200,119,190,93,402
2021,Ealing 025B,E01001201,141,218,64,423
2021,Ealing 025C,E01001202,322,274,149,745
2021,Ealing 025D,E01001203,215,251,88,554
2021,Ealing 018A,E01001204,158,316,83,557
2021,Ealing 018B,E01001205,245,273,88,606
2021,Ealing 018C,E01001206,308,183,69,560
2021,Ealing 018D,E01001207,106,239,75,420
2021,Ealing 018E,E01001208,98,306,61,465
2021,Ealing 013A,E01001209,112,318,65,495
2021,Ealing 016A,E01001210,353,344,94,791
2021,Ealing 013B,E01001211,130,318,86,534
2021,Ealing 018F,E01001212,152,452,80,684
2021,Ealing 023A,E01001213,418,284,123,825
2021,Ealing 023B,E01001214,317,315,120,752
2021,Ealing 023C,E01001215,451,298,124,873
2021,Ealing 023D,E01001216,340,238,105,683
2021,Ealing 014A,E01001217,214,237,80,531
2021,Ealing 012A,E01001218,366,281,112,759
2021,Ealing 029A,E01001219,435,347,117,899
2021,Ealing 029B,E01001220,315,190,82,587
2021,Ealing 041B,E01001223,101,291,81,473
2021,Ealing 019B,E01001224,105,309,62,476
2021,Ealing 041A,E01001225,127,338,107,572
2021,Ealing 019C,E01001226,118,253,72,443
2021,Ealing 019D,E01001227,127,250,68,445
2021,Ealing 019E,E01001228,100,255,114,469
2021,Ealing 031A,E01001229,173,261,80,514
2021,Ealing 031B,E01001230,94,245,83,422
2021,Ealing 027A,E01001231,179,362,139,680
2021,Ealing 031C,E01001232,187,319,86,592
2021,Ealing 031D,E01001233,122,252,72,446
2021,Ealing 027B,E01001234,110,175,83,368
2021,Ealing 042D,E01001235,128,245,87,460
2021,Ealing 042C,E01001236,117,253,82,452
2021,Ealing 031E,E01001237,153,245,75,473
2021,Ealing 015C,E01001239,209,190,103,502
2021,Ealing 024A,E01001240,242,274,122,638
2021,Ealing 024B,E01001241,251,224,100,575
2021,Ealing 024C,E01001242,211,228,83,522
2021,Ealing 024D,E01001243,310,280,126,716
2021,Ealing 024E,E01001244,369,378,197,944
2021,Ealing 024F,E01001245,151,227,93,471
2021,Ealing 015D,E01001246,190,232,109,531
2021,Ealing 015E,E01001247,306,409,137,852
2021,Ealing 035A,E01001248,200,286,69,555
2021,Ealing 028A,E01001249,336,320,150,806
2021,Ealing 028B,E01001250,295,327,117,739
2021,Ealing 030A,E01001251,155,238,86,479
2021,Ealing 030B,E01001252,248,350,123,721
2021,Ealing 030C,E01001253,178,290,79,547
2021,Ealing 030D,E01001254,147,280,58,485
2021,Ealing 028C,E01001255,118,234,55,407
2021,Ealing 008A,E01001257,341,249,108,698
2021,Ealing 010B,E01001258,205,319,81,605
2021,Ealing 014B,E01001259,196,233,96,525
2021,Ealing 012B,E01001260,243,339,98,680
2021,Ealing 012C,E01001261,304,310,119,733
2021,Ealing 010C,E01001262,266,274,81,621
2021,Ealing 010D,E01001263,282,304,71,657
2021,Ealing 010E,E01001264,249,302,85,636
2021,Ealing 006A,E01001265,208,210,83,501
2021,Ealing 006B,E01001266,229,310,95,634
2021,Ealing 006C,E01001267,277,366,115,758
2021,Ealing 012D,E01001268,215,349,82,646
2021,Ealing 001A,E01001269,197,293,98,588
2021,Ealing 004A,E01001270,211,250,65,526
2021,Ealing 001B,E01001271,223,258,86,567
2021,Ealing 006D,E01001272,204,269,80,553
2021,Ealing 041C,E01001273,208,311,56,575
2021,Ealing 041E,E01001274,194,245,70,509
2021,Ealing 041D,E01001275,128,309,116,553
2021,Ealing 011A,E01001276,241,260,73,574
2021,Ealing 011B,E01001277,205,295,98,598
2021,Ealing 011C,E01001278,275,305,92,672
2021,Ealing 013C,E01001279,105,365,64,534
2021,Ealing 011D,E01001280,183,324,75,582
2021,Ealing 013D,E01001281,148,275,57,480
2021,Ealing 016B,E01001282,224,281,74,579
2021,Ealing 016C,E01001283,245,352,102,699
2021,Ealing 022A,E01001284,161,271,81,513
2021,Ealing 016D,E01001285,254,243,71,568
2021,Ealing 016E,E01001286,195,268,84,547
2021,Ealing 016F,E01001287,320,236,65,621
2021,Ealing 022B,E01001288,138,230,60,428
2021,Ealing 022C,E01001289,101,209,56,366
2021,Ealing 022D,E01001290,138,309,95,542
2021,Ealing 014C,E01001291,246,223,98,567
2021,Ealing 014D,E01001292,231,262,75,568
2021,Ealing 014E,E01001293,289,229,87,605
2021,Ealing 017A,E01001294,357,282,110,749
2021,Ealing 017B,E01001295,285,248,88,621
2021,Ealing 017C,E01001296,220,224,85,529
2021,Ealing 017D,E01001297,342,253,101,696
2021,Ealing 017E,E01001298,410,352,136,898
2021,Ealing 035B,E01001299,106,367,79,552
2021,Ealing 039A,E01001300,101,232,73,406
2021,Ealing 039B,E01001301,193,250,104,547
2021,Ealing 039C,E01001302,104,241,63,408
2021,Ealing 032A,E01001303,98,327,76,501
2021,Ealing 039D,E01001304,109,214,77,400
2021,Ealing 035C,E01001305,110,294,85,489
2021,Ealing 035D,E01001306,81,270,71,422
2021,Ealing 002A,E01001307,163,263,88,514
2021,Ealing 002B,E01001308,236,367,82,685
2021,Ealing 001C,E01001309,202,254,91,547
2021,Ealing 001D,E01001310,234,310,131,675
2021,Ealing 001E,E01001311,323,292,117,732
2021,Ealing 002C,E01001312,211,334,75,620
2021,Ealing 002D,E01001313,225,272,82,579
2021,Ealing 002E,E01001314,166,244,66,476
2021,Ealing 003A,E01001315,185,194,74,453
2021,Ealing 003B,E01001316,258,263,82,603
2021,Ealing 003C,E01001317,303,268,103,674
2021,Ealing 003D,E01001318,270,304,100,674
2021,Ealing 004B,E01001319,163,254,71,488
2021,Ealing 003E,E01001320,236,221,94,551
2021,Ealing 003F,E01001321,365,373,121,859
2021,Ealing 004C,E01001322,278,298,79,655
2021,Ealing 004D,E01001323,248,290,122,660
2021,Ealing 008B,E01001324,198,241,84,523
2021,Ealing 009A,E01001325,285,305,83,673
2021,Ealing 008C,E01001326,254,292,89,635
2021,Ealing 009B,E01001327,280,281,93,654
2021,Ealing 009C,E01001328,266,241,93,600
2021,Ealing 009D,E01001329,284,260,91,635
2021,Ealing 008D,E01001330,291,248,82,621
2021,Ealing 009E,E01001331,291,185,85,561
2021,Ealing 008E,E01001332,270,183,88,541
2021,Ealing 038A,E01001333,515,307,136,958
2021,Ealing 029C,E01001334,391,236,96,723
2021,Ealing 038B,E01001335,261,331,90,682
2021,Ealing 038C,E01001336,314,298,105,717
2021,Ealing 029D,E01001337,242,296,94,632
2021,Ealing 029E,E01001338,334,305,86,725
2021,Ealing 029F,E01001339,349,257,115,721
2021,Ealing 029G,E01001340,268,230,80,578
2021,Ealing 005A,E01001341,226,269,105,600
2021,Ealing 005B,E01001342,267,260,114,641
2021,Ealing 005C,E01001343,182,277,49,508
2021,Ealing 007A,E01001344,270,373,101,744
2021,Ealing 005D,E01001345,255,254,96,605
2021,Ealing 007B,E01001346,202,325,100,627
2021,Ealing 007C,E01001347,307,294,88,689
2021,Ealing 007D,E01001348,182,281,91,554
2021,Ealing 006E,E01001349,214,241,58,513
2021,Ealing 027C,E01001350,126,252,82,460
2021,Ealing 025E,E01001351,231,249,104,584
2021,Ealing 027D,E01001352,114,212,98,424
2021,Ealing 033A,E01001353,152,190,69,411
2021,Ealing 027E,E01001354,240,364,95,699
2021,Ealing 033B,E01001355,187,244,101,532
2021,Ealing 033C,E01001356,268,243,69,580
2021,Ealing 033D,E01001357,298,246,151,695
2021,Ealing 033E,E01001358,221,182,96,499
2021,Ealing 026A,E01001359,520,305,159,984
2021,Ealing 026B,E01001360,406,330,120,856
2021,Ealing 023E,E01001361,489,257,143,889
2021,Ealing 026C,E01001362,530,294,150,974
2021,Ealing 026D,E01001363,384,220,100,704
2021,Ealing 026E,E01001364,439,247,89,775
2021,Ealing 026F,E01001365,502,376,153,1031
2021,Ealing 044C,E01001366,410,250,142,802
2021,Ealing 043B,E01001367,554,293,135,982
2021,Ealing 044D,E01001368,361,248,108,717
2021,Ealing 038D,E01001369,461,233,122,816
2021,Ealing 044A,E01001370,370,249,152,771
2021,Ealing 044B,E01001371,495,286,122,903
2021,Ealing 043C,E01001372,486,256,145,887
2021,Ealing 043A,E01001373,456,207,106,769
2021,Ealing 040A,E01001374,119,252,88,459
2021,Ealing 034A,E01001375,65,298,77,440
2021,Ealing 040B,E01001376,152,240,104,496
2021,Ealing 034B,E01001377,133,339,68,540
2021,Ealing 034C,E01001379,96,274,76,446
2021,Ealing 040C,E01001380,118,314,131,563
2021,Ealing 034D,E01001381,132,248,102,482
2021,Ealing 032B,E01001382,101,265,57,423
2021,Ealing 028D,E01001383,124,263,84,471
2021,Ealing 032C,E01001384,110,224,62,396
2021,Ealing 032D,E01001385,82,253,68,403
2021,Ealing 031F,E01001386,108,304,64,476
2021,Ealing 032E,E01001387,99,271,71,441
2021,Ealing 028E,E01001388,171,258,67,496
2021,Ealing 028F,E01001389,220,248,162,630
2021,Enfield 036A,E01001390,130,280,97,507
2021,Enfield 036B,E01001391,204,227,100,531
2021,Enfield 032A,E01001392,144,312,80,536
2021,Enfield 036C,E01001393,144,285,93,522
2021,Enfield 035A,E01001394,251,355,144,750
2021,Enfield 035B,E01001395,244,268,77,589
2021,Enfield 036D,E01001396,174,239,80,493
2021,Enfield 035C,E01001397,293,317,135,745
2021,Enfield 021A,E01001398,81,269,61,411
2021,Enfield 021B,E01001399,105,309,57,471
2021,Enfield 021C,E01001400,178,394,55,627
2021,Enfield 016A,E01001401,161,242,54,457
2021,Enfield 021D,E01001402,172,376,95,643
2021,Enfield 021E,E01001403,211,311,74,596
2021,Enfield 026A,E01001404,179,261,74,514
2021,Enfield 015A,E01001405,231,502,93,826
2021,Enfield 015B,E01001406,185,261,79,525
2021,Enfield 005A,E01001407,140,273,79,492
2021,Enfield 004A,E01001408,104,255,61,420
2021,Enfield 005B,E01001409,228,292,93,613
2021,Enfield 005C,E01001410,354,342,110,806
2021,Enfield 004B,E01001411,140,339,87,566
2021,Enfield 004C,E01001412,172,355,75,602
2021,Enfield 004D,E01001413,142,345,50,537
2021,Enfield 004E,E01001414,236,343,71,650
2021,Enfield 011A,E01001415,178,382,74,634
2021,Enfield 013A,E01001416,146,334,65,545
2021,Enfield 011B,E01001417,153,436,67,656
2021,Enfield 011C,E01001418,189,399,75,663
2021,Enfield 020A,E01001419,238,391,94,723
2021,Enfield 020B,E01001420,236,333,83,652
2021,Enfield 020C,E01001421,209,297,55,561
2021,Enfield 011D,E01001422,160,415,65,640
2021,Enfield 027A,E01001423,295,316,73,684
2021,Enfield 030A,E01001424,208,189,61,458
2021,Enfield 027B,E01001425,368,251,110,729
2021,Enfield 030B,E01001426,343,244,99,686
2021,Enfield 030C,E01001427,348,249,98,695
2021,Enfield 027C,E01001428,290,245,102,637
2021,Enfield 030D,E01001429,493,362,128,983
2021,Enfield 030E,E01001430,405,220,100,725
2021,Enfield 033A,E01001431,302,235,96,633
2021,Enfield 033B,E01001432,326,298,72,696
2021,Enfield 007A,E01001433,310,239,98,647
2021,Enfield 007B,E01001434,203,222,66,491
2021,Enfield 007C,E01001435,214,265,75,554
2021,Enfield 007D,E01001436,261,344,103,708
2021,Enfield 014A,E01001437,399,334,104,837
2021,Enfield 007E,E01001438,249,267,89,605
2021,Enfield 006A,E01001439,360,294,106,760
2021,Enfield 012A,E01001440,274,276,69,619
2021,Enfield 006B,E01001441,295,237,109,641
2021,Enfield 002A,E01001442,324,287,92,703
2021,Enfield 001A,E01001444,256,320,88,664
2021,Enfield 003B,E01001445,338,315,125,778
2021,Enfield 001B,E01001446,249,292,112,653
2021,Enfield 003C,E01001447,336,345,92,773
2021,Enfield 003D,E01001448,276,278,88,642
2021,Enfield 003E,E01001449,249,249,68,566
2021,Enfield 015C,E01001450,211,400,156,767
2021,Enfield 017A,E01001451,130,399,80,609
2021,Enfield 017B,E01001452,130,293,69,492
2021,Enfield 017C,E01001453,111,411,52,574
2021,Enfield 017D,E01001454,187,379,64,630
2021,Enfield 021F,E01001455,105,295,70,470
2021,Enfield 022A,E01001456,84,273,55,412
2021,Enfield 010A,E01001457,117,385,69,571
2021,Enfield 037A,E01001458,342,230,118,690
2021,Enfield 024A,E01001459,251,303,87,641
2021,Enfield 024B,E01001460,273,287,106,666
2021,Enfield 027D,E01001461,338,252,92,682
2021,Enfield 024C,E01001462,284,208,81,573
2021,Enfield 031A,E01001463,203,281,70,554
2021,Enfield 027E,E01001464,235,230,63,528
2021,Enfield 031B,E01001465,245,237,64,546
2021,Enfield 031C,E01001466,269,200,102,571
2021,Enfield 031D,E01001467,293,208,91,592
2021,Enfield 010B,E01001468,106,285,52,443
2021,Enfield 008A,E01001469,171,310,68,549
2021,Enfield 013B,E01001470,125,382,85,592
2021,Enfield 010C,E01001471,174,425,82,681
2021,Enfield 010D,E01001472,105,339,61,505
2021,Enfield 013C,E01001473,162,315,69,546
2021,Enfield 010E,E01001474,145,451,85,681
2021,Enfield 013D,E01001475,119,386,83,588
2021,Enfield 018A,E01001476,305,275,90,670
2021,Enfield 018B,E01001477,328,311,113,752
2021,Enfield 016B,E01001478,227,260,101,588
2021,Enfield 023A,E01001479,302,265,83,650
2021,Enfield 024D,E01001480,220,272,84,576
2021,Enfield 018C,E01001481,319,297,92,708
2021,Enfield 023B,E01001482,330,332,85,747
2021,Enfield 025A,E01001483,191,189,60,440
2021,Enfield 016C,E01001484,179,250,73,502
2021,Enfield 025B,E01001485,353,279,92,724
2021,Enfield 025C,E01001486,387,304,111,802
2021,Enfield 023C,E01001487,338,257,108,703
2021,Enfield 024E,E01001488,328,256,98,682
2021,Enfield 023D,E01001489,311,257,116,684
2021,Enfield 023E,E01001491,284,277,104,665
2021,Enfield 025E,E01001492,333,300,89,722
2021,Enfield 026B,E01001493,274,337,115,726
2021,Enfield 026C,E01001494,185,309,53,547
2021,Enfield 029A,E01001495,136,266,85,487
2021,Enfield 026D,E01001496,202,344,76,622
2021,Enfield 031E,E01001497,200,243,76,519
2021,Enfield 029B,E01001498,155,263,134,552
2021,Enfield 031F,E01001499,203,313,61,577
2021,Enfield 035D,E01001500,227,255,84,566
2021,Enfield 036E,E01001501,241,351,124,716
2021,Enfield 018D,E01001502,319,290,97,706
2021,Enfield 018E,E01001503,274,315,93,682
2021,Enfield 012B,E01001504,435,273,116,824
2021,Enfield 012C,E01001505,345,269,72,686
2021,Enfield 012D,E01001507,535,324,125,984
2021,Enfield 012E,E01001508,413,268,122,803
2021,Enfield 014C,E01001509,263,256,84,603
2021,Enfield 016D,E01001511,200,256,74,530
2021,Enfield 015D,E01001512,189,336,103,628
2021,Enfield 012F,E01001513,314,291,74,679
2021,Enfield 016E,E01001514,181,258,87,526
2021,Enfield 015E,E01001515,327,239,125,691
2021,Enfield 005D,E01001516,312,329,92,733
2021,Enfield 006C,E01001517,437,324,108,869
2021,Enfield 016F,E01001518,165,294,74,533
2021,Enfield 019A,E01001520,205,374,100,679
2021,Enfield 028A,E01001521,154,355,81,590
2021,Enfield 019B,E01001522,171,282,82,535
2021,Enfield 019C,E01001523,171,372,79,622
2021,Enfield 019D,E01001524,205,241,74,520
2021,Enfield 020E,E01001525,257,327,104,688
2021,Enfield 019E,E01001526,147,332,85,564
2021,Enfield 036F,E01001527,190,376,79,645
2021,Enfield 032B,E01001528,213,228,99,540
2021,Enfield 032C,E01001529,214,211,88,513
2021,Enfield 032D,E01001530,239,246,73,558
2021,Enfield 028B,E01001531,88,280,59,427
2021,Enfield 028C,E01001532,130,323,67,520
2021,Enfield 028D,E01001533,167,395,67,629
2021,Enfield 032E,E01001534,141,335,71,547
2021,Enfield 028E,E01001535,126,330,57,513
2021,Enfield 008B,E01001536,194,363,95,652
2021,Enfield 005E,E01001537,132,298,65,495
2021,Enfield 009A,E01001538,123,359,57,539
2021,Enfield 009B,E01001539,112,332,71,515
2021,Enfield 008C,E01001540,174,351,74,599
2021,Enfield 008D,E01001541,92,251,57,400
2021,Enfield 008E,E01001542,143,270,73,486
2021,Enfield 009C,E01001543,142,309,74,525
2021,Enfield 009D,E01001544,127,367,73,567
2021,Enfield 002B,E01001545,335,291,101,727
2021,Enfield 001C,E01001546,242,288,87,617
2021,Enfield 002C,E01001547,348,320,116,784
2021,Enfield 002D,E01001548,311,301,75,687
2021,Enfield 006D,E01001549,416,308,104,828
2021,Enfield 006E,E01001550,269,232,87,588
2021,Enfield 002E,E01001551,271,364,92,727
2021,Enfield 001D,E01001552,267,339,100,706
2021,Enfield 037B,E01001553,390,247,76,713
2021,Enfield 037C,E01001554,380,265,96,741
2021,Enfield 033C,E01001555,320,262,123,705
2021,Enfield 035E,E01001556,197,271,83,551
2021,Enfield 033D,E01001557,286,240,92,618
2021,Enfield 033E,E01001558,368,223,83,674
2021,Enfield 033F,E01001559,346,294,103,743
2021,Enfield 035F,E01001560,239,258,77,574
2021,Enfield 037D,E01001562,498,228,138,864
2021,Enfield 029C,E01001563,121,288,76,485
2021,Enfield 022B,E01001564,142,292,61,495
2021,Enfield 029D,E01001565,135,330,62,527
2021,Enfield 029E,E01001566,194,307,78,579
2021,Enfield 022C,E01001567,91,333,48,472
2021,Enfield 022D,E01001568,154,353,62,569
2021,Enfield 022E,E01001569,160,316,87,563
2021,Enfield 026E,E01001570,178,292,89,559
2021,Greenwich 008A,E01001571,156,237,88,481
2021,Greenwich 008B,E01001572,142,273,93,508
2021,Greenwich 008C,E01001573,226,231,74,531
2021,Greenwich 008D,E01001574,271,297,112,680
2021,Greenwich 003A,E01001575,290,242,84,616
2021,Greenwich 003B,E01001576,297,258,110,665
2021,Greenwich 003C,E01001577,278,267,81,626
2021,Greenwich 003D,E01001578,227,293,125,645
2021,Greenwich 003E,E01001579,235,233,91,559
2021,Greenwich 021A,E01001580,67,263,83,413
2021,Greenwich 016A,E01001581,123,245,62,430
2021,Greenwich 021B,E01001582,125,322,52,499
2021,Greenwich 021C,E01001583,84,268,78,430
2021,Greenwich 021D,E01001584,80,336,45,461
2021,Greenwich 016B,E01001585,102,222,58,382
2021,Greenwich 016C,E01001586,148,322,48,518
2021,Greenwich 016D,E01001587,106,346,87,539
2021,Greenwich 012A,E01001588,231,366,76,673
2021,Greenwich 012B,E01001589,183,287,66,536
2021,Greenwich 014A,E01001590,111,241,88,440
2021,Greenwich 012C,E01001591,324,321,101,746
2021,Greenwich 014B,E01001592,103,211,63,377
2021,Greenwich 014C,E01001593,99,303,74,476
2021,Greenwich 014D,E01001594,249,285,107,641
2021,Greenwich 012D,E01001595,257,306,104,667
2021,Greenwich 032A,E01001596,123,370,67,560
2021,Greenwich 031A,E01001597,137,325,50,512
2021,Greenwich 031B,E01001598,110,362,67,539
2021,Greenwich 032B,E01001599,165,295,72,532
2021,Greenwich 032C,E01001600,115,286,58,459
2021,Greenwich 032D,E01001601,93,360,67,520
2021,Greenwich 031C,E01001602,282,382,95,759
2021,Greenwich 031D,E01001603,199,308,81,588
2021,Greenwich 027A,E01001604,99,296,78,473
2021,Greenwich 023A,E01001605,92,322,57,471
2021,Greenwich 023B,E01001606,78,293,63,434
2021,Greenwich 027B,E01001607,110,343,66,519
2021,Greenwich 027C,E01001608,82,344,69,495
2021,Greenwich 027D,E01001609,113,398,110,621
2021,Greenwich 023C,E01001610,111,326,63,500
2021,Greenwich 023D,E01001611,171,333,76,580
