date,geography,geography code,Second address type: Another address when working away from home,Second address type: Another parent or guardian's address,Second address type: Armed forces base address,Second address type: Holiday home,Second address type: Other,Second address type: Partner's address,Second address type: Second address type not specified,Second address type: Student's home address,Second address type: Student's term-time address,Second address type: Total: All usual residents
2021,Barnet 038B,E01000136,11,29,0,72,33,7,0,2,0,154
2021,Barnet 041A,E01000137,9,25,0,13,18,6,0,1,0,72
2021,Barnet 040A,E01000138,6,13,0,24,23,9,0,2,0,77
2021,Barnet 041B,E01000139,7,26,0,36,40,6,0,6,1,122
2021,Barnet 041C,E01000140,14,34,0,41,37,18,0,15,0,159
2021,Barnet 039A,E01000141,5,25,0,23,29,12,0,1,0,95
2021,Barnet 040B,E01000142,11,41,0,12,35,5,0,6,0,110
2021,Barnet 041D,E01000143,3,40,0,2,49,7,0,33,0,134
2021,Barnet 038C,E01000144,7,43,0,13,27,12,0,24,1,127
2021,Barnet 037A,E01000145,6,33,1,23,40,8,0,13,0,124
2021,Barnet 038D,E01000146,12,42,0,24,51,12,0,15,2,158
2021,Barnet 043F,E01000147,13,15,0,26,28,20,0,0,0,102
2021,Barnet 036A,E01000150,11,23,0,22,29,12,0,5,0,102
2021,Barnet 026B,E01000151,4,11,0,4,24,10,0,2,1,56
2021,Barnet 026C,E01000152,10,29,0,12,23,15,0,7,0,96
2021,Barnet 026D,E01000153,5,27,0,5,23,5,0,5,0,70
2021,Barnet 026E,E01000154,2,15,0,3,21,14,0,7,0,62
2021,Barnet 022A,E01000156,7,51,0,13,25,13,0,1,1,111
2021,Barnet 022B,E01000157,6,25,0,9,23,9,0,1,0,73
2021,Barnet 015A,E01000158,14,11,0,21,15,9,0,1,1,72
2021,Barnet 015B,E01000159,10,20,0,21,23,22,0,1,0,97
2021,Barnet 015C,E01000160,13,38,0,33,40,9,0,3,1,137
2021,Barnet 015D,E01000161,6,36,0,34,35,21,0,7,0,139
2021,Barnet 015E,E01000162,7,16,0,10,20,6,0,1,0,60
2021,Barnet 022C,E01000163,5,24,0,7,13,5,0,3,1,58
2021,Barnet 022D,E01000164,4,20,0,8,20,10,0,2,0,64
2021,Barnet 022E,E01000165,19,21,0,14,25,13,0,4,0,96
2021,Barnet 003A,E01000166,5,21,0,13,18,4,0,1,0,62
2021,Barnet 002A,E01000167,1,11,0,0,17,6,0,3,0,38
2021,Barnet 003B,E01000168,8,17,0,19,29,8,0,2,0,83
2021,Barnet 003C,E01000169,4,14,0,12,14,11,0,0,0,55
2021,Barnet 006A,E01000170,10,15,0,8,23,14,0,2,2,74
2021,Barnet 006B,E01000171,4,33,0,5,22,9,0,2,0,75
2021,Barnet 003D,E01000172,5,18,0,11,23,3,0,14,0,74
2021,Barnet 006C,E01000173,5,20,0,19,13,5,0,0,0,62
2021,Barnet 006D,E01000174,1,34,0,4,15,7,0,1,0,62
2021,Barnet 006E,E01000175,4,8,0,13,20,10,0,0,1,56
2021,Barnet 027A,E01000176,11,21,1,13,9,14,0,5,0,74
2021,Barnet 029A,E01000177,7,37,0,14,21,10,0,4,0,93
2021,Barnet 027B,E01000178,4,29,0,39,23,7,0,4,2,108
2021,Barnet 029B,E01000179,9,24,1,14,18,13,0,3,0,82
2021,Barnet 029C,E01000180,8,30,0,20,20,17,0,4,0,99
2021,Barnet 029D,E01000181,2,37,1,12,24,15,0,2,0,93
2021,Barnet 029E,E01000182,5,32,0,25,29,10,0,2,0,103
2021,Barnet 033A,E01000183,11,16,0,31,17,5,0,3,1,84
2021,Barnet 027C,E01000184,6,15,0,43,16,9,0,26,0,115
2021,Barnet 029F,E01000185,8,23,0,9,18,18,0,1,0,77
2021,Barnet 014A,E01000186,8,10,0,12,36,5,0,2,1,74
2021,Barnet 014B,E01000187,10,6,0,14,18,4,0,1,0,53
2021,Barnet 014C,E01000188,13,9,0,26,17,2,0,3,1,71
2021,Barnet 014D,E01000189,11,22,0,9,41,16,0,1,1,101
2021,Barnet 014E,E01000190,5,7,0,14,28,6,0,2,1,63
2021,Barnet 014F,E01000191,7,5,0,19,19,3,0,7,1,61
2021,Barnet 018A,E01000192,6,10,2,12,36,5,0,0,1,72
2021,Barnet 018B,E01000193,8,30,0,16,31,11,0,1,0,97
2021,Barnet 018C,E01000194,5,19,0,12,18,10,0,4,0,68
2021,Barnet 013A,E01000195,9,22,0,7,14,11,0,4,1,68
2021,Barnet 028A,E01000196,7,52,0,20,45,22,0,2,1,149
2021,Barnet 023A,E01000197,5,37,0,9,26,6,0,3,0,86
2021,Barnet 025A,E01000198,5,26,0,27,33,12,0,5,0,108
2021,Barnet 025B,E01000199,8,17,0,32,42,9,0,3,0,111
2021,Barnet 028B,E01000200,12,14,0,40,33,13,0,1,0,113
2021,Barnet 028C,E01000201,9,15,0,27,23,9,0,3,2,88
2021,Barnet 028D,E01000202,7,19,0,23,31,11,0,4,3,98
2021,Barnet 028E,E01000203,16,18,0,19,43,9,0,1,0,106
2021,Barnet 025C,E01000204,6,29,0,29,26,10,0,6,0,106
2021,Barnet 035A,E01000205,4,16,0,8,14,11,0,3,0,56
2021,Barnet 033B,E01000206,13,32,0,73,61,18,0,3,0,200
2021,Barnet 033C,E01000207,9,16,0,53,26,7,0,3,1,115
2021,Barnet 033D,E01000208,4,28,0,41,31,16,0,7,0,127
2021,Barnet 035B,E01000209,0,8,0,48,26,9,0,2,0,93
2021,Barnet 033E,E01000210,2,33,0,16,46,12,0,4,0,113
2021,Barnet 035C,E01000211,12,49,0,23,35,16,0,5,0,140
2021,Barnet 035D,E01000212,5,11,0,34,26,4,0,0,1,81
2021,Barnet 033F,E01000213,7,18,0,46,25,6,0,1,1,104
2021,Barnet 038E,E01000214,19,37,0,56,28,34,0,4,3,181
2021,Barnet 037B,E01000215,7,12,0,20,32,11,0,2,2,86
2021,Barnet 035E,E01000216,8,23,0,31,33,10,0,15,2,122
2021,Barnet 035F,E01000217,3,16,0,18,28,7,0,6,0,78
2021,Barnet 037C,E01000218,6,15,0,9,24,7,0,0,2,63
2021,Barnet 037D,E01000219,9,21,0,11,29,5,0,13,0,88
2021,Barnet 037E,E01000220,2,15,0,8,29,6,0,8,0,68
2021,Barnet 039B,E01000221,7,18,1,2,10,8,0,1,0,47
2021,Barnet 040C,E01000222,13,26,0,8,29,18,0,4,0,98
2021,Barnet 039C,E01000223,4,13,0,13,25,11,0,2,0,68
2021,Barnet 040D,E01000224,8,39,0,5,20,11,0,1,0,84
2021,Barnet 037F,E01000225,2,12,0,12,15,5,0,2,1,49
2021,Barnet 018D,E01000226,5,8,1,11,22,7,0,1,0,55
2021,Barnet 018E,E01000227,3,9,0,20,29,11,0,2,2,76
2021,Barnet 007A,E01000228,9,11,0,14,13,4,0,1,0,52
2021,Barnet 013B,E01000229,11,12,0,5,24,13,0,4,0,69
2021,Barnet 013C,E01000230,7,19,0,17,31,6,0,1,1,82
2021,Barnet 013D,E01000231,7,8,0,9,20,4,0,1,2,51
2021,Barnet 013E,E01000232,5,19,0,28,23,5,0,2,0,82
2021,Barnet 013F,E01000233,4,21,0,11,23,8,0,2,0,69
2021,Barnet 021D,E01000234,4,24,0,13,17,10,0,1,0,69
2021,Barnet 021E,E01000235,7,18,0,14,16,10,0,4,0,69
2021,Barnet 034A,E01000236,7,38,0,11,19,10,0,3,2,90
2021,Barnet 032A,E01000237,11,43,0,25,45,12,0,9,0,145
2021,Barnet 034B,E01000238,4,48,0,11,17,7,0,51,0,138
2021,Barnet 031A,E01000239,14,36,0,7,32,19,0,37,0,145
2021,Barnet 031B,E01000240,8,26,0,10,29,8,0,9,0,90
2021,Barnet 031C,E01000241,7,30,0,21,25,15,0,9,0,107
2021,Barnet 032B,E01000242,6,32,0,21,25,8,0,8,1,101
2021,Barnet 032C,E01000243,7,104,0,20,28,13,0,33,0,205
2021,Barnet 032D,E01000244,17,52,1,20,46,17,0,47,0,200
2021,Barnet 032E,E01000245,6,43,0,10,29,14,0,15,2,119
2021,Barnet 002B,E01000246,17,18,0,20,13,11,0,3,0,82
2021,Barnet 002C,E01000247,10,26,2,24,19,7,0,1,1,90
2021,Barnet 001A,E01000248,6,32,1,26,23,4,0,3,1,96
2021,Barnet 001B,E01000249,6,12,0,22,21,6,0,0,0,67
2021,Barnet 001C,E01000250,6,42,0,20,24,19,0,3,0,114
2021,Barnet 002D,E01000251,3,42,0,22,16,13,0,7,1,104
2021,Barnet 002E,E01000252,4,19,0,21,21,17,0,1,0,83
2021,Barnet 007B,E01000253,10,16,0,34,25,8,0,1,1,95
2021,Barnet 001D,E01000254,5,30,0,47,40,11,0,0,1,134
2021,Barnet 017A,E01000255,6,17,0,21,27,10,0,3,0,84
2021,Barnet 016A,E01000256,11,19,0,17,30,11,0,1,0,89
2021,Barnet 017B,E01000257,13,35,1,6,36,18,0,3,0,112
2021,Barnet 016B,E01000258,8,24,0,38,32,18,0,3,1,124
2021,Barnet 025D,E01000259,11,29,0,22,55,18,0,1,0,136
2021,Barnet 025E,E01000260,8,19,0,15,20,15,0,21,0,98
2021,Barnet 017C,E01000261,8,40,0,60,25,23,0,56,0,212
2021,Barnet 016C,E01000263,12,22,0,20,16,3,0,0,0,73
2021,Barnet 016D,E01000264,9,18,0,13,26,13,0,0,0,79
2021,Barnet 011A,E01000265,4,30,0,5,27,8,0,0,1,75
2021,Barnet 011B,E01000266,3,12,0,24,16,6,0,0,1,62
2021,Barnet 005A,E01000267,1,16,0,23,20,8,0,5,0,73
2021,Barnet 005B,E01000268,6,39,0,19,31,11,0,2,0,108
2021,Barnet 005C,E01000269,3,11,0,6,16,5,0,3,0,44
2021,Barnet 005D,E01000270,3,10,0,26,18,8,0,1,1,67
2021,Barnet 008A,E01000271,8,15,0,18,17,7,0,4,1,70
2021,Barnet 008B,E01000272,6,9,0,28,9,9,0,0,1,62
2021,Barnet 008C,E01000273,7,18,0,21,27,6,0,3,0,82
2021,Barnet 011C,E01000274,8,7,1,14,16,3,0,4,0,53
2021,Barnet 012A,E01000275,17,22,0,16,31,7,0,6,0,99
2021,Barnet 020A,E01000276,7,14,0,14,16,2,0,1,0,54
2021,Barnet 012B,E01000277,8,38,0,10,29,7,0,17,0,109
2021,Barnet 020B,E01000278,6,21,0,16,18,3,0,7,0,71
2021,Barnet 007C,E01000279,8,10,0,77,35,7,0,4,1,142
2021,Barnet 007D,E01000280,11,11,0,27,23,8,0,2,0,82
2021,Barnet 008D,E01000281,10,21,1,15,37,19,0,2,1,106
2021,Barnet 008E,E01000282,9,22,0,8,30,7,0,6,1,83
2021,Barnet 012C,E01000283,10,12,0,22,22,3,0,2,0,71
2021,Barnet 012D,E01000284,5,18,0,15,27,13,0,2,0,80
2021,Barnet 004A,E01000285,4,15,0,12,15,10,0,2,0,58
2021,Barnet 007E,E01000286,5,12,0,5,10,5,0,0,0,37
2021,Barnet 004B,E01000287,9,13,0,2,11,7,0,0,0,42
2021,Barnet 004C,E01000288,10,11,0,11,17,5,0,0,0,54
2021,Barnet 004D,E01000289,3,22,1,12,7,5,0,0,3,53
2021,Barnet 007F,E01000290,6,10,0,14,18,10,0,3,3,64
2021,Barnet 004E,E01000291,8,10,0,1,12,14,0,0,0,45
2021,Barnet 001E,E01000292,5,17,0,33,19,6,0,1,0,81
2021,Barnet 001F,E01000293,7,23,0,25,25,11,0,7,0,98
2021,Barnet 004F,E01000294,3,23,0,16,19,7,0,0,0,68
2021,Barnet 023B,E01000295,6,28,0,12,41,9,0,1,0,97
2021,Barnet 023C,E01000296,7,27,0,17,36,13,0,3,0,103
2021,Barnet 027D,E01000297,4,23,0,12,32,3,0,2,0,76
2021,Barnet 023D,E01000298,10,29,0,17,22,16,0,9,0,103
2021,Barnet 019A,E01000299,5,34,0,15,42,11,0,11,0,118
2021,Barnet 019B,E01000300,6,24,0,19,22,9,0,2,0,82
2021,Barnet 020C,E01000301,7,24,0,27,29,12,0,0,0,99
2021,Barnet 019C,E01000302,6,29,0,7,24,13,0,27,1,107
2021,Barnet 020D,E01000303,9,19,0,16,22,6,0,2,1,75
2021,Barnet 020E,E01000304,15,30,0,14,19,12,0,2,0,92
2021,Barnet 036B,E01000305,7,23,0,6,32,14,0,2,0,84
2021,Barnet 036C,E01000306,8,26,0,7,31,9,0,4,0,85
2021,Barnet 039D,E01000307,7,12,0,5,20,7,0,3,0,54
2021,Barnet 036D,E01000308,11,48,0,8,30,14,0,6,0,117
2021,Barnet 031D,E01000309,11,28,0,13,33,25,0,11,3,124
2021,Barnet 034C,E01000310,6,32,0,9,41,10,0,8,0,106
2021,Barnet 034D,E01000311,6,11,0,24,26,11,0,5,1,84
2021,Barnet 036E,E01000312,6,12,0,4,41,4,0,2,0,69
2021,Barnet 036F,E01000313,4,23,0,12,40,9,0,11,0,99
2021,Barnet 032F,E01000314,15,24,0,19,60,21,0,35,1,175
2021,Barnet 022F,E01000315,3,14,0,5,28,8,0,5,0,63
2021,Barnet 027E,E01000316,11,52,0,8,42,9,0,10,1,133
2021,Barnet 019D,E01000317,5,28,0,13,27,10,0,13,0,96
2021,Barnet 019E,E01000318,9,18,0,20,18,6,0,1,0,72
2021,Barnet 027F,E01000319,4,17,1,5,9,9,0,2,0,47
2021,Barnet 011D,E01000320,18,26,0,27,22,21,0,5,1,120
2021,Barnet 012E,E01000321,3,35,0,18,34,15,0,10,0,115
2021,Barnet 011E,E01000322,5,22,0,19,22,10,0,4,1,83
2021,Barnet 019F,E01000323,5,43,0,25,30,7,0,2,0,112
2021,Barnet 015F,E01000324,5,18,1,24,18,8,0,6,0,80
2021,Bexley 014A,E01000325,2,15,1,17,7,5,0,1,0,48
2021,Bexley 014B,E01000326,3,10,0,6,9,5,0,1,0,34
2021,Bexley 017A,E01000327,5,7,1,17,5,7,0,2,0,44
2021,Bexley 017B,E01000328,1,17,2,22,8,10,0,2,0,62
2021,Bexley 017C,E01000329,1,24,0,16,20,3,0,0,0,64
2021,Bexley 017D,E01000330,8,15,2,6,12,5,0,0,0,48
2021,Bexley 017E,E01000331,0,26,0,8,10,8,0,0,0,52
2021,Bexley 005A,E01000332,6,9,0,17,17,16,0,0,0,65
2021,Bexley 003A,E01000333,7,16,0,6,18,12,0,1,0,60
2021,Bexley 006A,E01000334,2,20,0,10,11,5,0,0,0,48
2021,Bexley 003B,E01000335,9,34,0,17,49,12,0,6,3,130
2021,Bexley 003C,E01000336,9,29,0,4,21,5,0,5,2,75
2021,Bexley 003D,E01000337,5,15,2,4,15,9,0,0,2,52
2021,Bexley 003E,E01000338,6,11,2,18,26,10,0,3,1,77
2021,Bexley 025A,E01000339,10,24,0,12,13,4,0,3,0,66
2021,Bexley 018A,E01000340,5,11,3,11,10,5,0,7,0,52
2021,Bexley 022A,E01000341,2,14,0,4,8,6,0,3,0,37
2021,Bexley 022B,E01000342,4,14,0,3,3,6,0,3,0,33
2021,Bexley 022C,E01000343,3,9,0,7,7,4,0,5,0,35
2021,Bexley 025B,E01000344,4,19,0,0,5,6,0,19,1,54
2021,Bexley 022D,E01000345,2,16,0,15,10,6,0,1,1,51
2021,Bexley 021A,E01000346,2,7,0,3,14,7,0,2,1,36
2021,Bexley 021B,E01000347,2,13,0,11,2,8,0,22,0,58
2021,Bexley 020A,E01000348,4,10,0,4,13,8,0,0,0,39
2021,Bexley 020B,E01000349,3,17,0,20,15,2,0,0,1,58
2021,Bexley 021C,E01000350,1,12,0,13,10,12,0,5,2,55
2021,Bexley 024A,E01000351,7,12,1,10,12,4,0,0,0,46
2021,Bexley 021D,E01000352,7,21,0,1,15,7,0,4,0,55
2021,Bexley 011A,E01000353,1,9,0,22,9,7,0,2,2,52
2021,Bexley 011B,E01000354,1,12,0,4,5,4,0,5,0,31
2021,Bexley 011C,E01000355,1,11,0,13,8,7,0,5,0,45
2021,Bexley 009A,E01000356,5,2,0,15,12,4,0,0,0,38
2021,Bexley 009B,E01000357,6,15,0,6,8,1,0,0,1,37
2021,Bexley 011D,E01000358,1,19,0,14,6,1,0,0,1,42
2021,Bexley 009C,E01000359,3,7,0,12,13,4,0,0,0,39
2021,Bexley 015A,E01000360,4,30,0,6,13,15,0,2,1,71
2021,Bexley 020C,E01000361,0,18,0,8,13,9,0,1,1,50
2021,Bexley 015B,E01000362,3,22,0,24,13,5,0,6,1,74
2021,Bexley 020D,E01000363,2,23,0,17,8,10,0,12,0,72
2021,Bexley 023A,E01000364,7,20,1,16,13,6,0,0,0,63
2021,Bexley 015C,E01000365,4,14,0,10,22,7,0,2,0,59
2021,Bexley 015D,E01000366,3,11,1,8,11,4,0,0,0,38
2021,Bexley 010A,E01000367,1,30,2,6,10,9,0,2,2,62
2021,Bexley 010B,E01000368,1,16,0,0,9,4,0,0,0,30
2021,Bexley 014C,E01000369,1,9,0,11,5,10,0,1,1,38
2021,Bexley 014D,E01000370,0,16,0,15,14,9,0,3,2,59
2021,Bexley 014E,E01000371,4,17,0,5,2,4,0,0,0,32
2021,Bexley 010C,E01000372,6,11,0,8,9,0,0,4,0,38
2021,Bexley 008A,E01000373,4,17,2,2,7,6,0,6,2,46
2021,Bexley 019A,E01000374,2,12,0,1,14,3,0,0,0,32
2021,Bexley 019B,E01000375,3,42,0,8,10,8,0,6,0,77
2021,Bexley 019C,E01000376,2,25,0,2,6,3,0,0,0,38
2021,Bexley 019D,E01000377,1,20,1,13,12,10,0,2,0,59
2021,Bexley 019F,E01000379,2,14,0,7,9,9,0,4,0,45
2021,Bexley 010D,E01000380,4,18,0,6,17,8,0,2,0,55
2021,Bexley 028A,E01000381,5,17,0,3,13,9,0,9,0,56
2021,Bexley 027A,E01000382,6,23,1,7,6,6,0,4,2,55
2021,Bexley 028B,E01000383,3,9,0,11,17,6,0,5,0,51
2021,Bexley 027B,E01000384,6,33,1,6,9,14,0,28,1,98
2021,Bexley 028C,E01000385,3,17,1,3,15,7,0,7,0,53
2021,Bexley 028D,E01000386,2,21,0,10,13,8,0,7,0,61
2021,Bexley 027C,E01000387,5,11,1,4,6,10,0,4,0,41
2021,Bexley 016A,E01000388,7,11,0,10,15,4,0,1,0,48
2021,Bexley 020E,E01000389,2,23,0,15,9,11,0,1,0,61
2021,Bexley 020F,E01000390,1,10,0,7,13,7,0,2,0,40
2021,Bexley 021E,E01000391,1,19,0,12,20,7,0,3,0,62
2021,Bexley 016B,E01000392,5,33,0,5,18,4,0,0,0,65
2021,Bexley 020G,E01000393,4,19,1,17,16,7,0,1,0,65
2021,Bexley 015E,E01000394,3,20,0,5,19,6,0,3,0,56
2021,Bexley 018B,E01000395,2,14,0,10,4,3,0,0,0,33
2021,Bexley 018C,E01000396,6,16,0,3,5,4,0,4,0,38
2021,Bexley 029A,E01000398,5,11,0,8,11,6,0,0,2,43
2021,Bexley 029B,E01000399,0,17,0,12,12,3,0,0,0,44
2021,Bexley 029C,E01000400,0,11,0,13,9,9,0,2,0,44
2021,Bexley 013A,E01000401,8,15,0,11,19,11,0,4,0,68
2021,Bexley 005B,E01000402,6,24,1,13,14,8,0,0,0,66
2021,Bexley 004A,E01000403,4,18,0,4,31,12,0,2,1,72
2021,Bexley 004B,E01000404,9,39,0,1,18,12,0,4,0,83
2021,Bexley 004C,E01000405,1,12,1,8,25,3,0,1,0,51
2021,Bexley 005C,E01000406,3,32,0,8,22,10,0,0,1,76
2021,Bexley 005D,E01000407,0,14,0,10,24,7,0,2,0,57
2021,Bexley 004D,E01000408,7,16,0,7,24,7,0,6,0,67
2021,Bexley 016C,E01000409,3,8,0,10,9,3,0,1,0,34
2021,Bexley 018D,E01000410,0,16,0,11,9,11,0,7,0,54
2021,Bexley 016D,E01000411,4,12,0,3,9,6,0,1,0,35
2021,Bexley 018E,E01000412,0,30,0,15,14,7,0,2,0,68
2021,Bexley 018F,E01000413,1,16,0,11,7,0,0,1,1,37
2021,Bexley 016E,E01000414,0,27,0,10,12,6,0,1,0,56
2021,Bexley 016F,E01000415,0,13,0,7,4,5,0,6,0,35
2021,Bexley 002A,E01000416,9,11,0,9,38,11,0,6,0,84
2021,Bexley 006B,E01000417,2,13,0,7,19,7,0,7,0,55
2021,Bexley 002B,E01000418,4,21,0,9,26,6,0,3,0,69
2021,Bexley 006C,E01000419,5,14,0,14,14,5,0,2,0,54
2021,Bexley 006D,E01000420,2,14,0,8,7,7,0,0,1,39
2021,Bexley 009D,E01000421,3,14,0,3,8,7,0,0,0,35
2021,Bexley 002C,E01000422,2,8,0,3,13,8,0,4,0,38
2021,Bexley 025C,E01000423,5,12,0,2,9,6,0,10,0,44
2021,Bexley 026A,E01000424,3,16,2,20,16,14,0,33,2,106
2021,Bexley 025D,E01000425,6,6,1,23,5,5,0,2,0,48
2021,Bexley 026B,E01000426,4,17,2,6,11,2,0,14,0,56
2021,Bexley 026C,E01000427,3,24,1,14,12,10,0,21,0,85
2021,Bexley 027D,E01000428,4,23,0,10,22,14,0,20,1,94
2021,Bexley 008B,E01000429,1,15,1,0,12,10,0,2,0,41
2021,Bexley 008C,E01000430,10,17,0,19,11,4,0,1,0,62
2021,Bexley 008D,E01000431,1,15,0,2,3,4,0,8,0,33
2021,Bexley 008F,E01000433,6,22,0,2,25,7,0,6,0,68
2021,Bexley 008G,E01000434,5,12,1,2,15,5,0,3,0,43
2021,Bexley 010E,E01000435,2,13,0,2,14,7,0,0,1,39
2021,Bexley 011E,E01000436,1,22,2,8,11,5,0,5,0,54
2021,Bexley 007A,E01000437,5,7,1,8,7,1,0,0,1,30
2021,Bexley 007B,E01000438,0,18,1,0,11,7,0,0,0,37
2021,Bexley 007C,E01000439,7,12,2,7,3,5,0,5,0,41
2021,Bexley 007D,E01000440,2,10,0,12,9,1,0,2,0,36
2021,Bexley 007E,E01000441,3,10,1,15,15,4,0,2,0,50
2021,Bexley 006E,E01000442,4,14,0,12,2,8,0,0,0,40
2021,Bexley 024B,E01000443,8,26,1,7,5,5,0,3,0,55
2021,Bexley 023B,E01000444,4,18,0,22,11,3,0,2,0,60
2021,Bexley 024C,E01000445,8,23,0,23,19,4,0,1,1,79
2021,Bexley 024D,E01000446,1,14,0,12,4,11,0,6,0,48
2021,Bexley 023C,E01000447,1,21,1,14,15,12,0,1,0,65
2021,Bexley 023D,E01000448,1,11,1,13,14,0,0,0,0,40
2021,Bexley 023E,E01000449,4,5,0,31,20,8,0,6,0,74
2021,Bexley 009E,E01000450,10,10,2,4,19,6,0,0,1,52
2021,Bexley 009F,E01000451,6,11,0,10,8,7,0,2,0,44
2021,Bexley 009G,E01000452,1,18,0,10,12,6,0,3,0,50
2021,Bexley 013B,E01000453,5,10,0,9,6,4,0,2,0,36
2021,Bexley 013C,E01000454,2,13,0,8,14,3,0,5,6,51
2021,Bexley 013D,E01000455,2,9,0,17,13,9,0,0,0,50
2021,Bexley 013E,E01000456,4,16,1,11,17,4,0,0,0,53
2021,Bexley 026D,E01000457,5,83,0,3,26,14,0,126,0,257
2021,Bexley 027E,E01000458,5,23,2,6,16,12,0,20,0,84
2021,Bexley 027F,E01000459,1,33,0,17,19,15,0,30,0,115
2021,Bexley 022E,E01000460,5,2,0,28,11,12,0,0,0,58
2021,Bexley 024E,E01000461,3,29,1,8,12,8,0,21,1,83
2021,Bexley 026E,E01000462,5,41,0,9,12,22,0,140,2,231
2021,Bexley 025E,E01000463,1,13,0,6,7,4,0,5,0,36
2021,Bexley 002D,E01000464,7,8,0,3,12,8,0,2,1,41
2021,Bexley 002E,E01000465,1,18,0,0,13,10,0,5,0,47
2021,Bexley 001A,E01000466,4,12,0,9,20,15,0,3,0,63
2021,Bexley 001B,E01000467,6,15,0,1,22,7,0,0,2,53
2021,Bexley 001C,E01000468,11,11,0,11,35,13,0,6,1,88
2021,Bexley 001D,E01000469,9,4,1,6,23,11,0,1,1,56
2021,Bexley 002F,E01000470,1,12,0,4,18,3,0,3,1,42
2021,Brent 026A,E01000471,5,5,1,11,20,6,0,1,0,49
2021,Brent 029A,E01000472,7,32,0,14,26,20,0,4,0,103
2021,Brent 029B,E01000473,13,13,0,13,48,12,0,15,0,114
2021,Brent 026B,E01000474,0,5,0,14,17,9,0,4,1,50
2021,Brent 029C,E01000475,6,5,0,14,14,5,0,5,0,49
2021,Brent 026C,E01000476,8,22,0,12,46,7,0,3,0,98
2021,Brent 026D,E01000477,5,7,0,8,40,11,0,2,1,74
2021,Brent 029D,E01000478,18,18,1,20,46,25,0,2,0,130
2021,Brent 009A,E01000479,16,22,0,12,34,11,0,6,1,102
2021,Brent 006A,E01000480,7,7,0,26,31,5,0,3,0,79
2021,Brent 009B,E01000481,10,32,0,5,21,12,0,4,0,84
2021,Brent 009D,E01000483,9,12,1,13,24,12,0,2,0,73
2021,Brent 006B,E01000484,5,7,0,3,19,3,0,3,0,40
2021,Brent 006C,E01000485,6,13,0,16,20,7,0,0,0,62
2021,Brent 006D,E01000486,6,21,0,14,30,8,0,1,1,81
2021,Brent 006E,E01000487,4,35,0,12,50,10,0,5,0,116
2021,Brent 022A,E01000488,9,59,0,11,34,12,0,12,0,137
2021,Brent 030A,E01000489,9,34,0,36,35,8,0,0,1,123
2021,Brent 023A,E01000490,5,52,0,16,31,28,0,7,0,139
2021,Brent 030B,E01000491,13,44,0,39,44,19,0,19,0,178
2021,Brent 030C,E01000492,9,22,0,22,17,3,0,0,0,73
2021,Brent 030D,E01000493,9,25,0,18,35,10,0,0,1,98
2021,Brent 023B,E01000494,7,43,0,27,43,14,0,9,0,143
2021,Brent 023C,E01000495,10,37,0,21,21,14,0,6,1,110
2021,Brent 011A,E01000497,10,17,0,16,23,11,0,4,0,81
2021,Brent 010B,E01000498,2,11,0,22,10,3,0,0,0,48
2021,Brent 011B,E01000499,4,20,0,15,40,8,0,6,0,93
2021,Brent 011C,E01000501,6,16,0,1,24,16,0,5,0,68
2021,Brent 011D,E01000502,10,17,0,9,21,12,0,1,0,70
2021,Brent 011E,E01000503,8,25,0,12,30,3,0,1,0,79
2021,Brent 018A,E01000504,31,25,0,7,31,11,0,6,0,111
2021,Brent 018B,E01000505,9,27,0,6,25,7,0,15,1,90
2021,Brent 014A,E01000506,4,12,0,5,22,8,0,3,1,55
2021,Brent 018C,E01000507,7,32,0,25,31,6,0,15,0,116
2021,Brent 025A,E01000508,17,26,0,10,21,18,0,2,0,94
2021,Brent 014B,E01000509,2,13,1,9,14,3,0,1,0,43
2021,Brent 014C,E01000510,6,28,0,7,24,7,0,4,1,77
2021,Brent 014D,E01000511,4,15,0,6,27,7,0,2,0,61
2021,Brent 018D,E01000512,4,30,0,4,22,17,0,10,0,87
2021,Brent 002A,E01000513,8,10,1,22,14,6,0,1,2,64
2021,Brent 002B,E01000514,10,17,0,11,16,12,0,0,1,67
2021,Brent 003A,E01000515,6,16,0,13,36,11,0,3,0,85
