date,geography,geography code,Number of disabled people in household: 1 person disabled under the Equality Act in household,Number of disabled people in household: 2 or more people disabled under the Equality Act in household,Number of disabled people in household: No people disabled under the Equality Act in household,Number of disabled people in household: Total: All households
2021,Brent 033E,E01000584,124,27,400,551
2021,Brent 033F,E01000585,117,25,450,592
2021,Brent 032E,E01000586,165,43,879,1087
2021,Brent 001A,E01000587,94,27,338,459
2021,Brent 001B,E01000589,156,41,607,804
2021,Brent 001C,E01000590,150,28,451,629
2021,Brent 003F,E01000591,129,25,492,646
2021,Brent 001D,E01000592,135,31,452,618
2021,Brent 001E,E01000593,130,44,498,672
2021,Brent 001F,E01000594,90,22,445,557
2021,Brent 027A,E01000595,173,33,448,654
2021,Brent 021A,E01000596,188,45,394,627
2021,Brent 027D,E01000599,154,58,486,698
2021,Brent 021B,E01000601,151,55,307,513
2021,Brent 021C,E01000602,139,38,326,503
2021,Brent 021D,E01000603,148,34,382,564
2021,Brent 021E,E01000604,164,52,297,513
2021,Brent 021F,E01000605,163,52,356,571
2021,Brent 016B,E01000606,125,32,419,576
2021,Brent 013C,E01000607,160,36,490,686
2021,Brent 013D,E01000608,169,65,574,808
2021,Brent 016C,E01000609,111,44,475,630
2021,Brent 019A,E01000610,127,54,505,686
2021,Brent 016D,E01000611,116,30,459,605
2021,Brent 019B,E01000612,116,37,392,545
2021,Brent 013E,E01000613,114,33,490,637
2021,Brent 036A,E01000615,131,26,669,826
2021,Brent 020A,E01000616,109,34,448,591
2021,Brent 036B,E01000617,163,45,513,721
2021,Brent 036D,E01000618,90,28,359,477
2021,Brent 036C,E01000619,100,32,346,478
2021,Brent 020B,E01000620,96,38,376,510
2021,Brent 020C,E01000621,111,31,374,516
2021,Brent 010D,E01000622,149,15,543,707
2021,Brent 005C,E01000623,98,31,438,567
2021,Brent 005D,E01000624,151,40,398,589
2021,Brent 009E,E01000625,144,37,408,589
2021,Brent 010E,E01000626,160,35,410,605
2021,Brent 014E,E01000627,135,56,496,687
2021,Brent 014F,E01000628,155,28,457,640
2021,Brent 005E,E01000629,127,33,464,624
2021,Brent 026E,E01000630,188,39,681,908
2021,Brent 019C,E01000631,98,44,439,581
2021,Brent 029E,E01000632,108,49,437,594
2021,Brent 019D,E01000633,124,44,447,615
2021,Brent 019E,E01000634,150,46,567,763
2021,Brent 020E,E01000636,143,43,580,766
2021,Brent 022B,E01000637,143,27,442,612
2021,Brent 024A,E01000638,179,39,572,790
2021,Brent 022C,E01000639,138,12,598,748
2021,Brent 024B,E01000640,161,32,623,816
2021,Brent 024C,E01000641,176,48,511,735
2021,Brent 022D,E01000642,206,26,796,1028
2021,Brent 024D,E01000643,270,57,569,896
2021,Brent 022E,E01000644,181,38,544,763
2021,Bromley 007A,E01000645,81,22,439,542
2021,Bromley 016A,E01000646,154,28,604,786
2021,Bromley 016B,E01000647,118,25,505,648
2021,Bromley 016C,E01000648,134,29,564,727
2021,Bromley 007B,E01000649,140,38,639,817
2021,Bromley 022A,E01000650,184,28,538,750
2021,Bromley 020A,E01000651,122,32,469,623
2021,Bromley 022B,E01000652,143,40,489,672
2021,Bromley 016D,E01000653,130,20,445,595
2021,Bromley 039A,E01000654,101,32,352,485
2021,Bromley 039B,E01000655,89,37,364,490
2021,Bromley 039C,E01000656,127,29,409,565
2021,Bromley 039D,E01000657,153,30,492,675
2021,Bromley 042A,E01000658,134,39,388,561
2021,Bromley 039E,E01000659,129,23,368,520
2021,Bromley 026A,E01000661,303,88,789,1180
2021,Bromley 026B,E01000662,134,55,463,652
2021,Bromley 026C,E01000663,178,46,440,664
2021,Bromley 026D,E01000664,135,42,423,600
2021,Bromley 033A,E01000665,157,34,552,743
2021,Bromley 033B,E01000666,141,31,631,803
2021,Bromley 033C,E01000667,135,42,452,629
2021,Bromley 020B,E01000668,221,33,720,974
2021,Bromley 020C,E01000669,144,31,572,747
2021,Bromley 018A,E01000670,148,28,658,834
2021,Bromley 020D,E01000671,203,41,775,1019
2021,Bromley 011A,E01000672,121,27,549,697
2021,Bromley 011B,E01000673,108,28,499,635
2021,Bromley 008A,E01000674,166,29,604,799
2021,Bromley 008B,E01000676,192,34,739,965
2021,Bromley 018C,E01000677,144,25,631,800
2021,Bromley 016E,E01000678,126,28,547,701
2021,Bromley 020E,E01000679,149,34,496,679
2021,Bromley 037A,E01000680,133,31,482,646
2021,Bromley 035A,E01000681,123,40,489,652
2021,Bromley 035B,E01000682,151,30,458,639
2021,Bromley 035C,E01000683,140,31,533,704
2021,Bromley 035D,E01000684,149,30,569,748
2021,Bromley 037B,E01000685,124,40,448,612
2021,Bromley 037C,E01000686,177,35,428,640
2021,Bromley 037D,E01000687,144,37,478,659
2021,Bromley 037E,E01000688,116,32,360,508
2021,Bromley 002A,E01000689,165,38,414,617
2021,Bromley 002B,E01000690,112,24,401,537
2021,Bromley 002C,E01000691,152,36,448,636
2021,Bromley 002D,E01000692,136,29,518,683
2021,Bromley 010A,E01000693,148,31,466,645
2021,Bromley 007C,E01000694,162,42,680,884
2021,Bromley 007D,E01000695,113,21,485,619
2021,Bromley 007E,E01000696,127,28,533,688
2021,Bromley 007F,E01000697,121,31,626,778
2021,Bromley 010B,E01000698,85,14,335,434
2021,Bromley 015A,E01000699,131,24,510,665
2021,Bromley 013A,E01000700,153,32,483,668
2021,Bromley 015B,E01000701,107,22,478,607
2021,Bromley 013B,E01000702,114,17,508,639
2021,Bromley 013C,E01000703,131,26,544,701
2021,Bromley 015C,E01000704,126,30,443,599
2021,Bromley 015D,E01000705,122,25,424,571
2021,Bromley 013D,E01000706,136,25,450,611
2021,Bromley 041A,E01000707,91,17,422,530
2021,Bromley 041B,E01000708,137,31,545,713
2021,Bromley 006A,E01000709,160,12,565,737
2021,Bromley 006B,E01000710,172,26,960,1158
2021,Bromley 006C,E01000711,180,19,828,1027
2021,Bromley 012A,E01000712,157,24,699,880
2021,Bromley 012B,E01000713,181,22,685,888
2021,Bromley 006D,E01000714,220,31,841,1092
2021,Bromley 012C,E01000715,164,33,728,925
2021,Bromley 011C,E01000716,145,27,540,712
2021,Bromley 011D,E01000717,142,30,695,867
2021,Bromley 006E,E01000718,184,48,696,928
2021,Bromley 019A,E01000719,219,70,574,863
2021,Bromley 019B,E01000720,167,54,463,684
2021,Bromley 019C,E01000721,180,57,377,614
2021,Bromley 023A,E01000722,156,37,566,759
2021,Bromley 029A,E01000723,124,33,395,552
2021,Bromley 019D,E01000724,199,49,402,650
2021,Bromley 023B,E01000725,188,56,547,791
2021,Bromley 029B,E01000726,150,32,398,580
2021,Bromley 028A,E01000727,189,38,535,762
2021,Bromley 019E,E01000728,175,48,476,699
2021,Bromley 014A,E01000729,282,61,492,835
2021,Bromley 014B,E01000730,201,66,399,666
2021,Bromley 023C,E01000731,135,36,343,514
2021,Bromley 023D,E01000732,161,30,392,583
2021,Bromley 023E,E01000733,146,47,441,634
2021,Bromley 028B,E01000734,102,33,376,511
2021,Bromley 014C,E01000735,148,53,355,556
2021,Bromley 010C,E01000736,174,55,401,630
2021,Bromley 010D,E01000737,166,45,373,584
2021,Bromley 014D,E01000738,173,47,426,646
2021,Bromley 014E,E01000739,198,63,376,637
2021,Bromley 005B,E01000741,181,31,719,931
2021,Bromley 005C,E01000742,206,32,781,1019
2021,Bromley 009A,E01000743,255,35,559,849
2021,Bromley 009B,E01000744,179,42,442,663
2021,Bromley 005D,E01000745,177,34,688,899
2021,Bromley 005E,E01000746,205,30,727,962
2021,Bromley 042B,E01000747,179,47,566,792
2021,Bromley 042C,E01000748,153,54,497,704
2021,Bromley 036A,E01000749,153,47,437,637
2021,Bromley 036B,E01000750,187,59,407,653
2021,Bromley 036C,E01000751,181,38,668,887
2021,Bromley 036D,E01000752,195,40,551,786
2021,Bromley 031A,E01000753,162,45,546,753
2021,Bromley 031B,E01000754,160,32,544,736
2021,Bromley 031C,E01000755,147,35,449,631
2021,Bromley 033D,E01000756,125,33,491,649
2021,Bromley 031D,E01000757,114,36,453,603
2021,Bromley 031E,E01000758,122,26,405,553
2021,Bromley 034A,E01000759,131,32,416,579
2021,Bromley 034B,E01000760,126,38,418,582
2021,Bromley 034C,E01000761,124,32,413,569
2021,Bromley 018D,E01000762,155,27,565,747
2021,Bromley 027A,E01000763,104,24,399,527
2021,Bromley 027B,E01000764,158,42,460,660
2021,Bromley 034D,E01000765,147,31,524,702
2021,Bromley 027C,E01000766,95,29,521,645
2021,Bromley 027D,E01000767,128,31,442,601
2021,Bromley 034E,E01000768,143,27,441,611
2021,Bromley 024A,E01000769,101,27,326,454
2021,Bromley 012D,E01000770,151,25,512,688
2021,Bromley 041C,E01000771,133,28,461,622
2021,Bromley 012E,E01000772,161,31,563,755
2021,Bromley 024B,E01000773,131,28,449,608
2021,Bromley 041D,E01000774,113,30,439,582
2021,Bromley 024C,E01000775,168,46,641,855
2021,Bromley 024D,E01000777,106,27,426,559
2021,Bromley 024E,E01000778,157,29,453,639
2021,Bromley 001A,E01000779,121,30,437,588
2021,Bromley 001B,E01000780,163,38,446,647
2021,Bromley 001C,E01000781,144,52,430,626
2021,Bromley 001D,E01000782,218,47,389,654
2021,Bromley 001E,E01000783,150,56,431,637
2021,Bromley 002E,E01000784,110,36,446,592
2021,Bromley 001F,E01000785,189,43,400,632
2021,Bromley 032A,E01000786,165,43,427,635
2021,Bromley 029C,E01000787,196,47,429,672
2021,Bromley 029D,E01000788,155,46,413,614
2021,Bromley 032B,E01000789,202,71,388,661
2021,Bromley 028C,E01000790,201,37,807,1045
2021,Bromley 029E,E01000791,162,40,420,622
2021,Bromley 032C,E01000792,119,40,413,572
2021,Bromley 032D,E01000793,118,37,470,625
2021,Bromley 035E,E01000794,139,31,435,605
2021,Bromley 032E,E01000795,144,29,364,537
2021,Bromley 009C,E01000796,153,56,411,620
2021,Bromley 013E,E01000797,143,20,527,690
2021,Bromley 009D,E01000798,219,29,487,735
2021,Bromley 004A,E01000799,159,27,568,754
2021,Bromley 009E,E01000800,172,41,584,797
2021,Bromley 015E,E01000801,151,27,473,651
2021,Bromley 004B,E01000802,179,32,591,802
2021,Bromley 004C,E01000803,177,35,536,748
2021,Bromley 004D,E01000804,123,27,414,564
2021,Bromley 004E,E01000805,158,35,605,798
2021,Bromley 009F,E01000806,168,25,585,778
2021,Bromley 022C,E01000807,126,24,485,635
2021,Bromley 025A,E01000808,157,30,433,620
2021,Bromley 022D,E01000809,129,21,490,640
2021,Bromley 025B,E01000810,116,30,450,596
2021,Bromley 025C,E01000811,116,19,438,573
2021,Bromley 028D,E01000812,152,35,488,675
2021,Bromley 025D,E01000813,133,37,451,621
2021,Bromley 028E,E01000814,102,27,451,580
2021,Bromley 025E,E01000815,93,21,447,561
2021,Bromley 040A,E01000816,119,40,455,614
2021,Bromley 040B,E01000818,130,35,477,642
2021,Bromley 040C,E01000819,185,39,532,756
2021,Bromley 008C,E01000820,156,19,526,701
2021,Bromley 008D,E01000822,158,24,531,713
2021,Bromley 008E,E01000823,148,26,560,734
2021,Bromley 008F,E01000824,124,23,431,578
2021,Bromley 008G,E01000825,186,24,600,810
2021,Bromley 021A,E01000826,97,27,435,559
2021,Bromley 021B,E01000827,170,29,583,782
2021,Bromley 011E,E01000828,168,21,581,770
2021,Bromley 018E,E01000829,128,35,538,701
2021,Bromley 021C,E01000830,105,18,432,555
2021,Bromley 021D,E01000831,155,27,588,770
2021,Bromley 030A,E01000832,118,37,431,586
2021,Bromley 021E,E01000833,93,15,389,497
2021,Bromley 027E,E01000834,78,24,361,463
2021,Bromley 030B,E01000835,142,29,528,699
2021,Bromley 030C,E01000836,86,25,383,494
2021,Bromley 030D,E01000837,159,40,453,652
2021,Bromley 030E,E01000838,129,26,386,541
2021,Bromley 030F,E01000839,109,28,403,540
2021,Bromley 030G,E01000840,197,41,447,685
2021,Bromley 030H,E01000841,144,38,479,661
2021,Camden 011A,E01000842,117,9,579,705
2021,Camden 014A,E01000843,92,8,551,651
2021,Camden 011B,E01000844,151,10,659,820
2021,Camden 014B,E01000845,119,23,555,697
2021,Camden 014C,E01000846,161,28,392,581
2021,Camden 014D,E01000847,150,31,438,619
2021,Camden 011C,E01000848,140,15,585,740
2021,Camden 011D,E01000849,122,18,597,737
2021,Camden 026A,E01000850,94,17,460,571
2021,Camden 026B,E01000851,90,14,527,631
2021,Camden 029H,E01000853,247,37,434,718
2021,Camden 028A,E01000855,143,14,652,809
2021,Camden 019A,E01000856,161,36,447,644
2021,Camden 018A,E01000857,158,34,447,639
2021,Camden 018B,E01000858,216,74,508,798
2021,Camden 018C,E01000859,127,15,558,700
2021,Camden 018D,E01000860,179,17,480,676
2021,Camden 019B,E01000861,196,34,466,696
2021,Camden 018E,E01000862,151,25,631,807
2021,Camden 021A,E01000863,150,23,521,694
2021,Camden 009A,E01000866,254,55,614,923
2021,Camden 015C,E01000867,201,41,525,767
2021,Camden 015D,E01000868,198,49,498,745
2021,Camden 015E,E01000869,214,39,625,878
2021,Camden 009B,E01000870,194,41,490,725
2021,Camden 005A,E01000871,119,42,490,651
2021,Camden 005B,E01000872,192,36,627,855
2021,Camden 005C,E01000873,122,26,519,667
2021,Camden 005D,E01000874,116,25,489,630
2021,Camden 013A,E01000875,176,21,574,771
2021,Camden 013B,E01000876,190,51,587,828
2021,Camden 005E,E01000877,116,14,532,662
2021,Camden 004A,E01000878,124,30,610,764
2021,Camden 004B,E01000879,96,13,465,574
2021,Camden 004C,E01000880,86,20,472,578
2021,Camden 008A,E01000881,100,23,479,602
2021,Camden 008B,E01000882,81,6,578,665
2021,Camden 008C,E01000883,108,7,640,755
2021,Camden 004D,E01000884,100,19,463,582
2021,Camden 004E,E01000885,90,13,425,528
2021,Camden 006A,E01000886,119,27,449,595
2021,Camden 006B,E01000887,153,23,478,654
2021,Camden 006C,E01000888,162,37,442,641
2021,Camden 007A,E01000889,232,78,397,707
2021,Camden 007B,E01000890,218,34,352,604
2021,Camden 007C,E01000891,202,37,376,615
2021,Camden 006D,E01000892,184,53,581,818
2021,Camden 002A,E01000893,123,18,515,656
2021,Camden 002B,E01000894,94,13,458,565
2021,Camden 002C,E01000895,189,25,569,783
2021,Camden 002D,E01000896,100,10,551,661
2021,Camden 008D,E01000897,89,21,543,653
2021,Camden 008E,E01000898,205,30,590,825
2021,Camden 002E,E01000899,102,18,587,707
2021,Camden 012A,E01000900,196,44,476,716
2021,Camden 007D,E01000901,224,59,448,731
2021,Camden 012B,E01000902,154,42,349,545
2021,Camden 006E,E01000903,145,25,456,626
2021,Camden 012C,E01000904,267,52,578,897
2021,Camden 012D,E01000905,280,45,439,764
2021,Camden 012E,E01000906,126,23,585,734
2021,Camden 001A,E01000907,195,36,385,616
2021,Camden 001B,E01000908,239,43,490,772
2021,Camden 001C,E01000909,161,30,453,644
2021,Camden 003A,E01000910,127,19,412,558
2021,Camden 003B,E01000911,177,34,422,633
2021,Camden 001D,E01000912,208,57,414,679
2021,Camden 001E,E01000913,111,11,561,683
2021,Camden 028B,E01000914,164,17,584,765
2021,Camden 027A,E01000915,172,32,386,590
2021,Camden 027B,E01000916,194,37,703,934
2021,Camden 027C,E01000917,228,53,469,750
2021,Camden 028C,E01000918,219,29,566,814
2021,Camden 028D,E01000919,171,30,512,713
2021,Camden 027D,E01000920,178,34,607,819
2021,Camden 003C,E01000921,174,32,716,922
2021,Camden 007E,E01000922,184,28,476,688
2021,Camden 003D,E01000923,154,36,441,631
2021,Camden 009C,E01000924,169,30,527,726
2021,Camden 009D,E01000925,174,47,347,568
2021,Camden 009E,E01000926,141,31,437,609
2021,Camden 007F,E01000927,164,36,488,688
2021,Camden 003E,E01000928,172,30,548,750
2021,Camden 020A,E01000929,175,67,484,726
2021,Camden 020B,E01000930,291,34,779,1104
2021,Camden 013C,E01000931,244,50,631,925
2021,Camden 013D,E01000932,207,33,637,877
2021,Camden 020C,E01000933,195,31,589,815
2021,Camden 020D,E01000934,229,34,454,717
2021,Camden 020E,E01000935,194,25,487,706
2021,Camden 029G,E01000937,95,15,308,418
2021,Camden 029A,E01000938,141,25,459,625
2021,Camden 029B,E01000939,120,32,334,486
2021,Camden 029D,E01000941,176,26,330,532
2021,Camden 029C,E01000942,108,9,391,508
2021,Camden 029F,E01000943,94,20,323,437
2021,Camden 023A,E01000944,178,40,348,566
2021,Camden 021B,E01000946,133,22,531,686
2021,Camden 021C,E01000947,179,31,606,816
2021,Camden 021D,E01000948,193,27,526,746
2021,Camden 023C,E01000949,162,51,482,695
2021,Camden 023E,E01000951,159,35,368,562
2021,Camden 022A,E01000952,198,68,391,657
2021,Camden 022C,E01000954,200,57,391,648
2021,Camden 022D,E01000955,183,39,314,536
2021,Camden 022E,E01000956,180,37,388,605
2021,Camden 019C,E01000957,157,23,471,651
2021,Camden 019D,E01000958,246,55,653,954
2021,Camden 019E,E01000959,186,68,432,686
2021,Camden 017A,E01000960,170,21,701,892
2021,Camden 017B,E01000961,183,33,510,726
2021,Camden 016A,E01000962,107,12,637,756
2021,Camden 017C,E01000963,129,22,676,827
2021,Camden 016B,E01000964,179,31,544,754
2021,Camden 016C,E01000965,152,27,635,814
2021,Camden 016D,E01000966,93,20,587,700
2021,Camden 017D,E01000967,108,29,502,639
2021,Camden 016E,E01000968,125,27,576,728
2021,Camden 010A,E01000969,143,13,732,888
2021,Camden 010B,E01000970,116,19,625,760
2021,Camden 010C,E01000971,111,24,444,579
2021,Camden 010D,E01000972,263,48,646,957
2021,Camden 010E,E01000973,208,55,858,1121
2021,Camden 013E,E01000974,191,37,536,764
2021,Croydon 022A,E01000975,215,43,783,1041
2021,Croydon 022B,E01000976,210,33,629,872
2021,Croydon 022C,E01000977,239,31,676,946
2021,Croydon 022D,E01000978,169,29,641,839
2021,Croydon 022E,E01000979,145,32,599,776
2021,Croydon 017A,E01000980,120,27,429,576
2021,Croydon 017B,E01000981,147,33,478,658
2021,Croydon 017C,E01000982,148,38,488,674
2021,Croydon 017D,E01000983,134,35,555,724
2021,Croydon 022F,E01000984,205,41,539,785
2021,Croydon 021A,E01000985,113,35,371,519
2021,Croydon 021B,E01000986,158,40,490,688
2021,Croydon 021C,E01000987,124,34,355,513
2021,Croydon 018A,E01000989,122,37,470,629
2021,Croydon 045A,E01000990,180,70,287,537
2021,Croydon 018B,E01000991,156,40,489,685
2021,Croydon 014A,E01000992,194,65,425,684
2021,Croydon 021D,E01000993,121,36,446,603
2021,Croydon 009A,E01000994,124,36,376,536
2021,Croydon 009B,E01000995,138,30,435,603
2021,Croydon 009C,E01000996,119,26,302,447
2021,Croydon 009D,E01000997,103,35,353,491
2021,Croydon 010A,E01000998,122,42,424,588
2021,Croydon 009E,E01000999,103,33,297,433
2021,Croydon 010B,E01001000,105,16,389,510
2021,Croydon 013A,E01001001,106,31,446,583
2021,Croydon 009F,E01001002,112,22,389,523
2021,Croydon 010C,E01001003,124,24,448,596
2021,Croydon 015A,E01001004,146,51,584,781
2021,Croydon 019A,E01001005,138,34,428,600
2021,Croydon 016A,E01001006,128,46,516,690
2021,Croydon 016B,E01001007,124,39,436,599
2021,Croydon 019B,E01001008,122,53,356,531
2021,Croydon 019C,E01001009,150,49,469,668
2021,Croydon 019D,E01001010,166,45,395,606
2021,Croydon 019E,E01001011,195,41,623,859
2021,Croydon 020A,E01001012,179,35,594,808
2021,Croydon 020B,E01001013,253,45,605,903
2021,Croydon 041A,E01001015,154,46,356,556
2021,Croydon 041B,E01001016,137,48,468,653
2021,Croydon 043A,E01001017,124,34,472,630
2021,Croydon 044A,E01001018,134,34,466,634
2021,Croydon 044B,E01001019,122,28,442,592
2021,Croydon 044C,E01001020,140,30,473,643
2021,Croydon 044D,E01001021,178,48,321,547
2021,Croydon 044E,E01001022,135,44,442,621
2021,Croydon 041C,E01001023,249,37,833,1119
2021,Croydon 043B,E01001024,114,26,386,526
2021,Croydon 043C,E01001025,89,18,385,492
2021,Croydon 043D,E01001026,147,45,478,670
2021,Croydon 043E,E01001027,163,46,781,990
2021,Croydon 038A,E01001028,114,33,393,540
2021,Croydon 038B,E01001029,109,35,493,637
2021,Croydon 038C,E01001030,93,33,367,493
2021,Croydon 038D,E01001031,82,34,400,516
2021,Croydon 035A,E01001032,100,37,419,556
2021,Croydon 031A,E01001033,117,29,534,680
2021,Croydon 031B,E01001034,121,26,518,665
2021,Croydon 047C,E01001035,157,26,655,838
2021,Croydon 029A,E01001036,138,31,493,662
2021,Croydon 029B,E01001037,138,31,513,682
2021,Croydon 029C,E01001038,187,36,727,950
2021,Croydon 029D,E01001039,119,26,454,599
2021,Croydon 029E,E01001040,127,29,589,745
2021,Croydon 031C,E01001041,145,30,552,727
2021,Croydon 024B,E01001042,200,34,711,945
2021,Croydon 023A,E01001044,155,45,634,834
2021,Croydon 023B,E01001046,139,29,633,801
2021,Croydon 047A,E01001047,176,28,642,846
2021,Croydon 023C,E01001049,101,28,391,520
2021,Croydon 023D,E01001050,201,28,561,790
2021,Croydon 030A,E01001051,191,54,319,564
2021,Croydon 030B,E01001052,124,76,256,456
2021,Croydon 032A,E01001053,139,61,334,534
2021,Croydon 030C,E01001054,145,77,369,591
2021,Croydon 032B,E01001055,181,62,332,575
2021,Croydon 030D,E01001056,157,69,350,576
2021,Croydon 030E,E01001057,171,61,369,601
2021,Croydon 034A,E01001058,115,37,374,526
2021,Croydon 034B,E01001059,157,34,477,668
2021,Croydon 034C,E01001060,165,33,446,644
2021,Croydon 034D,E01001061,146,54,452,652
2021,Croydon 026A,E01001062,121,37,399,557
2021,Croydon 026B,E01001063,132,31,414,577
2021,Croydon 026C,E01001064,142,32,440,614
2021,Croydon 034E,E01001065,148,30,472,650
2021,Croydon 034F,E01001066,149,55,321,525
2021,Croydon 041D,E01001067,105,34,437,576
2021,Croydon 042A,E01001068,150,39,565,754
2021,Croydon 040A,E01001069,101,17,388,506
2021,Croydon 040B,E01001070,145,37,465,647
2021,Croydon 042B,E01001071,147,39,537,723
2021,Croydon 042C,E01001072,91,24,424,539
2021,Croydon 037A,E01001073,124,27,431,582
2021,Croydon 041E,E01001074,197,38,582,817
