date,geography,geography code,"Occupation (current): 1. Managers, directors and senior officials",Occupation (current): 2. Professional occupations,Occupation (current): 3. Associate professional and technical occupations,Occupation (current): 4. Administrative and secretarial occupations,Occupation (current): 5. Skilled trades occupations,"Occupation (current): 6. Caring, leisure and other service occupations",Occupation (current): 7. Sales and customer service occupations,"Occupation (current): 8. Process, plant and machine operatives",Occupation (current): 9. Elementary occupations,Occupation (current): Total: All usual residents aged 16 years and over in employment the week before the census
2021,Ealing 024F,E01001245,224,368,229,93,84,73,70,27,78,1246
2021,Ealing 015D,E01001246,129,194,130,62,96,85,60,80,162,998
2021,Ealing 015E,E01001247,121,213,148,80,120,77,76,65,118,1018
2021,Ealing 035A,E01001248,117,198,98,83,66,51,39,42,64,758
2021,Ealing 028A,E01001249,145,310,197,86,107,88,60,56,124,1173
2021,Ealing 028B,E01001250,106,255,173,96,76,109,64,49,99,1027
2021,Ealing 030A,E01001251,132,321,155,65,69,61,46,26,73,948
2021,Ealing 030B,E01001252,143,260,178,91,182,105,78,81,127,1245
2021,Ealing 030C,E01001253,176,288,180,98,123,79,46,41,68,1099
2021,Ealing 030D,E01001254,133,238,176,80,80,81,33,32,44,897
2021,Ealing 028C,E01001255,137,265,147,66,54,46,32,22,37,806
2021,Ealing 008A,E01001257,67,171,103,91,99,116,102,98,117,964
2021,Ealing 010B,E01001258,72,143,108,89,92,72,54,85,138,853
2021,Ealing 014B,E01001259,82,108,60,58,112,62,89,58,115,744
2021,Ealing 012B,E01001260,123,171,102,98,139,67,70,68,143,981
2021,Ealing 012C,E01001261,107,168,119,93,166,127,87,114,170,1151
2021,Ealing 010C,E01001262,48,105,55,64,88,68,51,77,114,670
2021,Ealing 010D,E01001263,81,121,97,77,97,93,87,80,106,839
2021,Ealing 010E,E01001264,84,144,86,72,104,79,65,81,104,819
2021,Ealing 006A,E01001265,96,139,112,86,124,62,52,94,121,886
2021,Ealing 006B,E01001266,128,168,96,92,119,51,63,70,120,907
2021,Ealing 006C,E01001267,89,136,102,93,107,74,70,63,119,853
2021,Ealing 012D,E01001268,124,184,125,91,114,69,54,64,85,910
2021,Ealing 001A,E01001269,117,232,144,112,177,95,99,97,151,1224
2021,Ealing 004A,E01001270,96,153,99,97,107,63,86,78,124,903
2021,Ealing 001B,E01001271,96,151,99,81,119,79,84,75,157,941
2021,Ealing 006D,E01001272,92,160,88,66,159,61,47,80,112,865
2021,Ealing 041C,E01001273,244,268,108,51,29,24,32,22,24,802
2021,Ealing 041E,E01001274,158,216,109,61,44,33,33,16,32,702
2021,Ealing 041D,E01001275,173,372,179,58,44,52,36,23,57,994
2021,Ealing 011A,E01001276,111,159,91,74,115,82,61,87,124,904
2021,Ealing 011B,E01001277,124,228,121,84,137,74,55,72,117,1012
2021,Ealing 011C,E01001278,179,218,110,79,108,58,52,45,105,954
2021,Ealing 013C,E01001279,158,266,92,51,19,25,17,9,21,658
2021,Ealing 011D,E01001280,173,243,126,64,61,36,48,32,62,845
2021,Ealing 013D,E01001281,166,312,120,51,36,25,24,15,24,773
2021,Ealing 016B,E01001282,70,126,101,88,85,74,38,45,62,689
2021,Ealing 016C,E01001283,70,136,101,75,94,82,53,59,78,748
2021,Ealing 022A,E01001284,101,185,114,53,97,77,53,40,88,808
2021,Ealing 016D,E01001285,98,175,111,52,94,71,57,57,108,823
2021,Ealing 016E,E01001286,92,171,120,67,71,66,46,36,69,738
2021,Ealing 016F,E01001287,67,108,58,46,53,79,54,67,68,600
2021,Ealing 022B,E01001288,118,185,127,62,67,34,41,21,52,707
2021,Ealing 022C,E01001289,89,201,111,58,67,51,37,30,51,695
2021,Ealing 022D,E01001290,157,322,163,80,115,78,63,34,91,1103
2021,Ealing 014C,E01001291,83,126,103,67,86,51,97,84,120,817
2021,Ealing 014D,E01001292,62,149,98,79,105,52,81,76,109,811
2021,Ealing 014E,E01001293,72,119,76,61,82,60,109,108,127,814
2021,Ealing 017A,E01001294,93,116,111,69,75,64,94,102,148,872
2021,Ealing 017B,E01001295,106,121,77,69,80,67,81,97,152,850
2021,Ealing 017C,E01001296,68,88,60,59,74,46,67,77,104,643
2021,Ealing 017D,E01001297,61,86,73,64,68,53,105,92,159,761
2021,Ealing 017E,E01001298,48,102,101,74,93,57,88,109,206,878
2021,Ealing 035B,E01001299,160,274,150,74,38,36,47,35,37,851
2021,Ealing 039A,E01001300,189,267,151,65,52,45,20,12,35,836
2021,Ealing 039B,E01001301,131,269,161,80,93,85,79,45,97,1040
2021,Ealing 039C,E01001302,165,302,151,74,44,52,31,15,38,872
2021,Ealing 032A,E01001303,184,287,152,68,37,35,16,22,40,841
2021,Ealing 039D,E01001304,164,287,180,73,48,60,32,25,47,916
2021,Ealing 035C,E01001305,169,286,149,74,62,33,25,28,45,871
2021,Ealing 035D,E01001306,172,298,181,62,41,33,30,24,23,864
2021,Ealing 002A,E01001307,95,199,120,100,161,62,77,57,129,1000
2021,Ealing 002B,E01001308,136,201,109,93,119,63,64,73,129,987
2021,Ealing 001C,E01001309,118,169,86,90,105,63,112,89,122,954
2021,Ealing 001D,E01001310,134,164,98,116,156,90,103,87,128,1076
2021,Ealing 001E,E01001311,122,265,185,114,121,127,117,117,154,1322
2021,Ealing 002C,E01001312,109,174,109,82,129,67,84,84,151,989
2021,Ealing 002D,E01001313,102,140,92,90,98,63,78,75,116,854
2021,Ealing 002E,E01001314,84,156,75,71,99,51,62,70,89,757
2021,Ealing 003A,E01001315,80,106,70,70,96,71,57,82,108,740
2021,Ealing 003B,E01001316,64,100,62,67,72,117,76,57,112,727
2021,Ealing 003C,E01001317,98,166,107,94,119,97,95,90,130,996
2021,Ealing 003D,E01001318,80,153,80,67,99,83,79,65,146,852
2021,Ealing 004B,E01001319,80,154,78,81,96,65,68,67,103,792
2021,Ealing 003E,E01001320,50,92,57,47,83,81,64,59,121,654
2021,Ealing 003F,E01001321,88,179,104,92,126,93,66,89,124,961
2021,Ealing 004C,E01001322,120,167,117,77,108,99,84,73,142,987
2021,Ealing 004D,E01001323,77,186,100,85,103,80,73,78,118,900
2021,Ealing 008B,E01001324,64,112,73,79,93,75,73,69,116,754
2021,Ealing 009A,E01001325,99,116,94,89,93,82,87,76,108,844
2021,Ealing 008C,E01001326,64,134,82,80,92,79,73,89,102,795
2021,Ealing 009B,E01001327,89,132,79,80,104,87,80,79,134,864
2021,Ealing 009C,E01001328,73,113,80,67,68,78,108,87,122,796
2021,Ealing 009D,E01001329,77,144,92,78,91,70,78,108,96,834
2021,Ealing 008D,E01001330,58,99,93,64,73,99,75,80,112,753
2021,Ealing 009E,E01001331,60,71,61,46,89,101,80,93,128,729
2021,Ealing 008E,E01001332,59,104,62,73,72,88,48,67,88,661
2021,Ealing 038A,E01001333,61,117,65,74,70,98,103,123,266,977
2021,Ealing 029C,E01001334,49,58,46,39,60,55,61,74,102,544
2021,Ealing 038B,E01001335,146,197,124,88,55,24,77,52,50,813
2021,Ealing 038C,E01001336,115,108,98,63,44,56,93,84,135,796
2021,Ealing 029D,E01001337,113,284,157,87,102,96,77,63,108,1087
2021,Ealing 029E,E01001338,95,119,93,65,65,62,85,86,117,787
2021,Ealing 029F,E01001339,119,229,112,90,58,104,93,91,93,989
2021,Ealing 029G,E01001340,74,163,102,66,39,57,51,59,77,688
2021,Ealing 005A,E01001341,101,130,83,97,110,55,96,81,90,843
2021,Ealing 005B,E01001342,105,142,88,86,134,60,92,86,132,925
2021,Ealing 005C,E01001343,88,125,82,70,93,46,54,53,79,690
2021,Ealing 007A,E01001344,106,218,127,98,166,83,81,89,119,1087
2021,Ealing 005D,E01001345,76,109,71,79,110,55,109,98,123,830
2021,Ealing 007B,E01001346,134,187,85,75,139,70,62,68,94,914
2021,Ealing 007C,E01001347,115,168,126,90,142,80,63,90,118,992
2021,Ealing 007D,E01001348,87,159,98,58,115,52,50,84,76,779
2021,Ealing 006E,E01001349,72,120,61,61,83,67,60,53,70,647
2021,Ealing 027C,E01001350,163,219,133,59,59,40,33,16,40,762
2021,Ealing 025E,E01001351,145,258,157,59,73,97,59,49,124,1021
2021,Ealing 027D,E01001352,170,284,171,70,47,57,32,21,71,923
2021,Ealing 033A,E01001353,138,192,123,52,76,43,40,33,80,777
2021,Ealing 027E,E01001354,214,328,185,81,73,49,45,26,68,1069
2021,Ealing 033B,E01001355,178,326,210,84,78,73,72,39,70,1130
2021,Ealing 033C,E01001356,45,93,64,57,38,67,40,50,82,536
2021,Ealing 033D,E01001357,227,484,309,106,70,96,91,47,100,1530
2021,Ealing 033E,E01001358,172,322,208,74,57,62,65,43,80,1083
2021,Ealing 026A,E01001359,69,104,74,66,73,61,144,127,250,968
2021,Ealing 026B,E01001360,74,118,70,80,80,56,110,120,285,993
2021,Ealing 023E,E01001361,56,77,59,62,70,71,104,117,273,889
2021,Ealing 026C,E01001362,61,107,71,77,96,91,126,122,284,1035
2021,Ealing 026D,E01001363,53,91,53,45,61,54,108,115,220,800
2021,Ealing 026E,E01001364,43,78,67,56,55,54,107,91,141,692
2021,Ealing 026F,E01001365,94,120,70,83,89,71,137,134,244,1042
2021,Ealing 044C,E01001366,48,82,50,53,59,57,105,123,194,771
2021,Ealing 043B,E01001367,67,99,83,79,100,82,119,122,337,1088
2021,Ealing 044D,E01001368,58,78,57,59,74,53,108,80,152,719
2021,Ealing 038D,E01001369,51,73,57,50,64,61,107,92,245,800
2021,Ealing 044A,E01001370,67,90,74,74,104,65,126,119,233,952
2021,Ealing 044B,E01001371,57,79,69,55,62,76,110,107,250,865
2021,Ealing 043C,E01001372,67,118,90,68,87,65,128,124,319,1066
2021,Ealing 043A,E01001373,67,86,62,57,71,70,97,115,243,868
2021,Ealing 040A,E01001374,269,362,244,69,55,56,41,28,31,1155
2021,Ealing 034A,E01001375,270,321,165,59,23,34,28,6,22,928
2021,Ealing 040B,E01001376,163,235,166,71,42,75,38,35,62,887
2021,Ealing 034B,E01001377,234,264,147,64,9,39,16,21,22,816
2021,Ealing 034C,E01001379,278,315,182,46,35,36,17,10,19,938
2021,Ealing 040C,E01001380,305,495,291,82,33,54,53,24,39,1376
2021,Ealing 034D,E01001381,198,256,217,75,73,75,50,38,58,1040
2021,Ealing 032B,E01001382,172,281,121,59,24,36,23,18,23,757
2021,Ealing 028D,E01001383,188,294,148,85,62,46,41,28,69,961
2021,Ealing 032C,E01001384,183,329,186,95,71,45,24,28,54,1015
2021,Ealing 032D,E01001385,189,311,169,60,49,56,32,18,39,923
2021,Ealing 031F,E01001386,264,336,194,51,41,56,35,9,24,1010
2021,Ealing 032E,E01001387,170,277,180,52,52,43,40,25,53,892
2021,Ealing 028E,E01001388,98,196,113,54,40,52,37,28,57,675
2021,Ealing 028F,E01001389,142,262,140,82,56,55,37,33,77,884
2021,Enfield 036A,E01001390,136,264,176,83,87,64,54,47,104,1015
2021,Enfield 036B,E01001391,128,193,138,105,108,76,62,44,113,967
2021,Enfield 032A,E01001392,140,269,167,83,109,53,51,38,90,1000
2021,Enfield 036C,E01001393,120,262,172,80,134,89,47,55,132,1091
2021,Enfield 035A,E01001394,92,123,120,69,170,82,57,67,147,927
2021,Enfield 035B,E01001395,62,119,77,71,66,88,64,84,112,743
2021,Enfield 036D,E01001396,79,139,87,57,108,70,51,55,104,750
2021,Enfield 035C,E01001397,99,188,99,60,114,82,74,72,139,927
2021,Enfield 021A,E01001398,103,187,106,80,52,41,26,26,36,657
2021,Enfield 021B,E01001399,102,148,91,87,90,64,45,37,76,740
2021,Enfield 021C,E01001400,106,157,119,80,55,59,36,26,54,692
2021,Enfield 016A,E01001401,85,166,94,69,70,42,31,39,44,640
2021,Enfield 021D,E01001402,180,219,119,103,77,51,60,51,59,919
2021,Enfield 021E,E01001403,121,144,99,93,60,88,73,53,51,782
2021,Enfield 026A,E01001404,98,135,95,67,64,59,51,44,50,663
2021,Enfield 015A,E01001405,130,217,101,56,58,38,28,35,52,715
2021,Enfield 015B,E01001406,105,184,121,60,71,76,49,54,66,786
2021,Enfield 005A,E01001407,93,175,92,90,72,71,57,47,64,761
2021,Enfield 004A,E01001408,131,222,145,96,85,61,46,30,51,867
2021,Enfield 005B,E01001409,115,133,125,100,79,116,82,56,114,920
2021,Enfield 005C,E01001410,85,149,100,64,81,100,77,70,93,819
2021,Enfield 004B,E01001411,134,248,151,103,64,62,37,23,54,876
2021,Enfield 004C,E01001412,163,131,92,104,83,61,69,45,71,819
2021,Enfield 004D,E01001413,147,211,110,93,65,59,45,25,28,783
2021,Enfield 004E,E01001414,56,107,67,56,64,62,62,56,95,625
2021,Enfield 011A,E01001415,175,298,142,103,71,77,43,41,52,1002
2021,Enfield 013A,E01001416,171,271,123,103,46,52,45,23,26,860
2021,Enfield 011B,E01001417,297,240,116,108,39,30,47,12,6,895
2021,Enfield 011C,E01001418,147,200,111,77,52,51,47,33,48,766
2021,Enfield 020A,E01001419,174,224,105,94,74,58,45,43,57,874
2021,Enfield 020B,E01001420,114,165,103,79,61,76,61,39,62,760
2021,Enfield 020C,E01001421,97,169,98,70,80,64,43,48,83,752
2021,Enfield 011D,E01001422,247,215,119,80,26,32,22,4,16,761
2021,Enfield 027A,E01001423,76,96,57,67,83,64,78,57,82,660
2021,Enfield 030A,E01001424,30,77,59,42,59,61,37,35,63,463
2021,Enfield 027B,E01001425,59,108,79,43,74,83,68,70,144,728
2021,Enfield 030B,E01001426,40,120,77,56,92,87,78,40,115,705
2021,Enfield 030C,E01001427,48,73,48,45,66,98,56,77,114,625
2021,Enfield 027C,E01001428,55,116,57,65,78,86,61,71,111,700
2021,Enfield 030D,E01001429,58,128,72,65,62,126,83,73,136,803
2021,Enfield 030E,E01001430,49,83,66,46,73,109,79,68,125,698
2021,Enfield 033A,E01001431,55,96,57,61,74,110,69,70,103,695
2021,Enfield 033B,E01001432,52,95,70,59,99,94,77,73,155,774
2021,Enfield 007A,E01001433,58,92,61,61,92,99,79,59,105,706
2021,Enfield 007B,E01001434,74,104,64,62,102,86,65,58,96,711
2021,Enfield 007C,E01001435,63,91,74,71,78,63,68,47,73,628
2021,Enfield 007D,E01001436,62,123,89,77,96,84,67,73,96,767
2021,Enfield 014A,E01001437,67,142,87,75,78,115,104,75,112,855
2021,Enfield 007E,E01001438,66,102,63,58,84,71,71,66,96,677
2021,Enfield 006A,E01001439,90,106,64,69,79,118,65,68,137,796
2021,Enfield 012A,E01001440,69,93,67,69,79,64,81,53,78,653
2021,Enfield 006B,E01001441,58,84,55,53,62,73,60,48,86,579
2021,Enfield 002A,E01001442,35,62,46,50,54,84,63,70,120,584
2021,Enfield 001A,E01001444,59,123,84,77,79,76,60,69,101,728
2021,Enfield 003B,E01001445,119,229,156,130,121,141,90,104,166,1256
2021,Enfield 001B,E01001446,59,131,104,68,96,91,62,66,112,789
2021,Enfield 003C,E01001447,59,112,62,70,82,79,75,73,126,738
2021,Enfield 003D,E01001448,88,145,79,76,63,108,72,63,110,804
2021,Enfield 003E,E01001449,68,103,74,80,76,88,65,55,78,687
2021,Enfield 015C,E01001450,170,277,157,98,121,103,76,51,95,1148
2021,Enfield 017A,E01001451,151,229,111,83,64,49,46,29,34,796
2021,Enfield 017B,E01001452,140,195,82,69,36,49,21,21,21,634
2021,Enfield 017C,E01001453,168,217,108,83,41,45,38,19,36,755
2021,Enfield 017D,E01001454,152,199,124,68,54,43,34,19,41,734
2021,Enfield 021F,E01001455,112,175,100,72,72,65,35,39,46,716
2021,Enfield 022A,E01001456,175,209,122,70,40,33,22,18,25,714
2021,Enfield 010A,E01001457,165,253,145,84,70,54,44,28,48,891
2021,Enfield 037A,E01001458,53,73,67,64,90,82,58,61,107,655
2021,Enfield 024A,E01001459,56,93,71,84,96,81,61,72,96,710
2021,Enfield 024B,E01001460,59,118,59,64,137,100,77,92,146,852
2021,Enfield 027D,E01001461,43,69,51,57,78,77,49,61,96,581
2021,Enfield 024C,E01001462,56,93,72,62,57,71,45,42,88,586
2021,Enfield 031A,E01001463,77,123,62,83,102,69,48,68,81,713
2021,Enfield 027E,E01001464,38,91,60,54,65,62,56,47,69,542
2021,Enfield 031B,E01001465,70,97,72,85,98,61,56,70,107,716
2021,Enfield 031C,E01001466,62,119,85,79,93,103,52,68,168,829
2021,Enfield 031D,E01001467,65,150,83,83,93,92,94,76,147,883
2021,Enfield 010B,E01001468,137,215,95,65,45,63,24,13,27,684
2021,Enfield 008A,E01001469,128,216,109,94,82,78,44,45,55,851
2021,Enfield 013B,E01001470,130,178,131,105,56,44,45,28,37,754
2021,Enfield 010C,E01001471,129,226,161,102,74,73,47,37,45,894
2021,Enfield 010D,E01001472,125,241,129,79,69,60,54,33,47,837
2021,Enfield 013C,E01001473,118,172,85,72,48,77,39,44,55,710
2021,Enfield 010E,E01001474,157,259,126,116,58,53,39,21,52,881
2021,Enfield 013D,E01001475,169,253,135,110,48,60,33,31,37,876
2021,Enfield 018A,E01001476,69,91,67,76,89,70,67,54,99,682
2021,Enfield 018B,E01001477,79,103,66,71,87,81,59,79,126,751
2021,Enfield 016B,E01001478,79,134,79,73,82,72,76,58,79,732
2021,Enfield 023A,E01001479,63,85,55,66,102,93,59,71,114,708
2021,Enfield 024D,E01001480,73,111,67,67,87,81,62,45,70,663
2021,Enfield 018C,E01001481,62,105,74,72,64,77,63,60,115,692
2021,Enfield 023B,E01001482,51,81,58,52,69,95,75,71,142,694
2021,Enfield 025A,E01001483,29,61,32,40,52,56,50,46,92,458
2021,Enfield 016C,E01001484,67,102,61,58,55,70,41,60,62,576
2021,Enfield 025B,E01001485,41,100,82,58,64,75,68,63,135,686
2021,Enfield 025C,E01001486,53,103,78,71,83,134,73,84,173,852
2021,Enfield 023C,E01001487,55,106,63,65,74,103,75,55,150,746
2021,Enfield 024E,E01001488,56,106,78,74,91,107,80,69,139,800
2021,Enfield 023D,E01001489,56,77,66,72,88,85,64,67,141,716
2021,Enfield 023E,E01001491,53,117,79,74,86,116,73,71,163,832
2021,Enfield 025E,E01001492,70,119,82,72,98,103,90,82,148,864
2021,Enfield 026B,E01001493,97,157,116,72,90,65,61,72,111,841
2021,Enfield 026C,E01001494,86,168,77,79,61,63,44,33,45,656
2021,Enfield 029A,E01001495,146,278,143,67,115,67,70,58,94,1038
2021,Enfield 026D,E01001496,127,224,108,76,144,82,44,69,76,950
2021,Enfield 031E,E01001497,84,89,83,65,71,57,58,52,62,621
2021,Enfield 029B,E01001498,145,195,118,88,130,67,53,39,124,959
2021,Enfield 031F,E01001499,88,139,99,74,67,71,58,45,64,705
2021,Enfield 035D,E01001500,89,181,98,63,88,44,36,31,63,693
2021,Enfield 036E,E01001501,140,237,123,87,141,96,52,49,141,1066
2021,Enfield 018D,E01001502,58,123,89,73,97,112,79,79,94,804
2021,Enfield 018E,E01001503,69,106,70,80,86,83,75,70,105,744
2021,Enfield 012B,E01001504,75,101,70,60,78,85,80,83,123,755
2021,Enfield 012C,E01001505,70,106,97,70,93,90,122,69,112,829
2021,Enfield 012D,E01001507,54,89,76,59,74,183,87,88,195,905
2021,Enfield 012E,E01001508,84,141,90,75,87,162,96,95,113,943
2021,Enfield 014C,E01001509,59,92,58,43,77,92,77,59,118,675
2021,Enfield 016D,E01001511,92,196,109,97,84,86,62,53,92,871
2021,Enfield 015D,E01001512,152,302,170,128,97,103,70,38,96,1156
2021,Enfield 012F,E01001513,82,122,94,64,90,104,75,67,113,811
2021,Enfield 016E,E01001514,100,209,120,74,105,72,51,30,78,839
2021,Enfield 015E,E01001515,75,140,76,68,102,103,64,72,105,805
2021,Enfield 005D,E01001516,107,150,126,98,113,80,76,46,106,902
2021,Enfield 006C,E01001517,41,82,51,45,70,104,75,62,110,640
2021,Enfield 016F,E01001518,77,191,120,89,84,88,56,49,68,822
2021,Enfield 019A,E01001520,149,191,122,71,71,55,36,35,65,795
2021,Enfield 028A,E01001521,152,296,123,80,79,58,39,21,52,900
2021,Enfield 019B,E01001522,118,256,126,88,58,71,45,29,56,847
2021,Enfield 019C,E01001523,138,210,131,107,66,53,30,32,44,811
2021,Enfield 019D,E01001524,103,207,100,88,68,52,45,27,59,749
2021,Enfield 020E,E01001525,129,237,145,81,99,76,31,35,61,894
2021,Enfield 019E,E01001526,147,199,112,76,74,45,35,33,47,768
2021,Enfield 036F,E01001527,169,282,130,87,80,85,63,38,76,1010
2021,Enfield 032B,E01001528,80,159,106,69,72,74,75,41,100,776
2021,Enfield 032C,E01001529,93,133,122,90,93,86,68,74,187,946
2021,Enfield 032D,E01001530,103,209,105,74,82,72,49,40,62,796
2021,Enfield 028B,E01001531,172,229,119,62,40,32,32,14,34,734
2021,Enfield 028C,E01001532,158,298,139,80,50,46,37,23,38,869
2021,Enfield 028D,E01001533,150,243,98,65,51,52,24,11,19,713
2021,Enfield 032E,E01001534,124,198,126,103,81,44,43,45,72,836
2021,Enfield 028E,E01001535,138,173,91,55,56,49,32,21,38,653
2021,Enfield 008B,E01001536,126,264,156,97,78,62,47,43,77,950
2021,Enfield 005E,E01001537,103,186,120,102,89,63,44,55,79,841
2021,Enfield 009A,E01001538,96,205,106,98,81,74,67,36,64,827
2021,Enfield 009B,E01001539,122,178,131,97,79,73,42,40,49,811
2021,Enfield 008C,E01001540,131,254,131,94,81,69,57,36,66,919
2021,Enfield 008D,E01001541,145,257,127,83,45,42,34,22,32,787
2021,Enfield 008E,E01001542,86,187,99,60,72,65,47,36,74,726
2021,Enfield 009C,E01001543,106,198,109,106,74,62,45,40,43,783
2021,Enfield 009D,E01001544,117,212,131,89,71,58,37,42,50,807
2021,Enfield 002B,E01001545,62,88,63,57,77,120,68,60,96,691
2021,Enfield 001C,E01001546,70,114,86,72,89,91,73,54,95,744
2021,Enfield 002C,E01001547,92,128,99,75,107,86,84,59,109,839
2021,Enfield 002D,E01001548,66,106,74,67,86,105,75,60,81,720
2021,Enfield 006D,E01001549,69,86,56,69,57,110,83,70,122,722
2021,Enfield 006E,E01001550,75,104,75,72,79,97,86,45,103,736
2021,Enfield 002E,E01001551,72,91,79,71,69,90,70,70,80,692
2021,Enfield 001D,E01001552,100,104,82,87,84,87,83,97,105,829
2021,Enfield 037B,E01001553,55,62,64,43,76,86,52,92,107,637
2021,Enfield 037C,E01001554,54,88,51,48,58,84,65,70,103,621
2021,Enfield 033C,E01001555,79,152,74,106,133,97,88,80,166,975
2021,Enfield 035E,E01001556,82,135,87,66,98,72,65,45,92,742
2021,Enfield 033D,E01001557,58,91,54,74,73,95,53,74,113,685
2021,Enfield 033E,E01001558,60,95,60,40,91,88,92,104,140,770
2021,Enfield 033F,E01001559,67,126,87,74,87,86,80,75,149,831
2021,Enfield 035F,E01001560,58,99,80,81,71,65,85,54,109,702
2021,Enfield 037D,E01001562,46,209,67,84,91,98,85,67,92,839
2021,Enfield 029C,E01001563,169,216,145,73,81,54,44,49,94,925
2021,Enfield 022B,E01001564,188,243,131,89,57,29,41,21,29,828
2021,Enfield 029D,E01001565,154,230,121,91,60,47,55,32,73,863
2021,Enfield 029E,E01001566,175,289,144,67,60,42,49,28,53,907
2021,Enfield 022C,E01001567,176,237,119,77,44,34,32,17,20,756
2021,Enfield 022D,E01001568,301,256,158,109,38,42,44,17,23,988
2021,Enfield 022E,E01001569,143,219,137,87,93,66,50,31,52,878
2021,Enfield 026E,E01001570,147,236,137,81,87,66,59,37,61,911
2021,Greenwich 008A,E01001571,84,171,115,69,107,111,66,71,152,946
2021,Greenwich 008B,E01001572,79,175,114,94,97,67,62,52,122,862
2021,Greenwich 008C,E01001573,72,142,82,75,68,90,53,72,98,752
2021,Greenwich 008D,E01001574,41,128,68,60,67,113,69,64,116,726
2021,Greenwich 003A,E01001575,58,132,57,46,55,107,76,64,92,687
2021,Greenwich 003B,E01001576,59,120,75,57,90,106,72,77,131,787
2021,Greenwich 003C,E01001577,66,131,65,60,92,119,81,79,118,811
2021,Greenwich 003D,E01001578,108,189,123,91,130,155,82,71,195,1144
2021,Greenwich 003E,E01001579,72,109,78,63,72,117,62,69,107,749
2021,Greenwich 021A,E01001580,226,330,185,74,33,32,35,5,37,957
2021,Greenwich 016A,E01001581,159,279,148,68,55,70,21,20,59,879
2021,Greenwich 021B,E01001582,113,194,95,55,36,60,31,19,72,675
2021,Greenwich 021C,E01001583,172,296,203,59,42,31,49,4,37,893
2021,Greenwich 021D,E01001584,166,325,155,56,18,23,22,7,12,784
2021,Greenwich 016B,E01001585,152,305,146,39,40,37,34,18,33,804
2021,Greenwich 016C,E01001586,108,204,140,46,27,45,34,19,42,665
2021,Greenwich 016D,E01001587,232,425,236,73,27,43,33,21,49,1139
2021,Greenwich 012A,E01001588,83,155,98,58,63,69,56,32,117,731
2021,Greenwich 012B,E01001589,105,186,131,87,78,75,70,56,110,898
2021,Greenwich 014A,E01001590,156,263,156,75,64,66,65,37,98,980
2021,Greenwich 012C,E01001591,88,183,131,56,98,104,67,54,132,913
2021,Greenwich 014B,E01001592,211,346,204,89,74,70,56,32,74,1156
2021,Greenwich 014C,E01001593,185,307,186,86,46,45,41,32,27,955
2021,Greenwich 014D,E01001594,121,311,203,90,96,133,82,71,144,1251
2021,Greenwich 012D,E01001595,85,226,99,79,72,112,96,65,122,956
2021,Greenwich 032A,E01001596,135,187,117,115,76,63,44,37,45,819
2021,Greenwich 031A,E01001597,113,204,88,87,82,51,56,33,58,772
2021,Greenwich 031B,E01001598,143,205,100,78,68,49,49,40,60,792
2021,Greenwich 032B,E01001599,111,156,86,90,88,110,44,38,65,788
2021,Greenwich 032C,E01001600,103,175,127,88,83,62,41,42,52,773
2021,Greenwich 032D,E01001601,119,180,115,108,67,46,29,32,28,724
2021,Greenwich 031C,E01001602,103,149,103,93,123,94,51,71,109,896
2021,Greenwich 031D,E01001603,83,120,91,90,91,87,59,43,89,753
2021,Greenwich 027A,E01001604,122,221,123,74,50,54,38,27,48,757
2021,Greenwich 023A,E01001605,138,184,111,89,64,54,37,38,33,748
2021,Greenwich 023B,E01001606,145,215,128,121,70,51,41,37,47,855
2021,Greenwich 027B,E01001607,118,201,122,82,59,69,41,41,39,772
2021,Greenwich 027C,E01001608,148,184,109,67,36,40,28,27,30,669
2021,Greenwich 027D,E01001609,110,196,142,76,83,53,37,35,44,776
2021,Greenwich 023C,E01001610,146,232,140,97,61,52,45,47,54,874
2021,Greenwich 023D,E01001611,114,187,110,101,73,71,50,47,70,823
2021,Greenwich 028A,E01001613,100,179,119,87,86,72,41,32,81,797
2021,Greenwich 028B,E01001614,159,157,106,106,61,44,27,19,33,712
2021,Greenwich 028C,E01001615,157,263,139,101,83,73,72,53,107,1048
2021,Greenwich 028D,E01001617,114,206,136,93,63,60,34,38,47,791
2021,Greenwich 030C,E01001618,141,213,114,105,92,75,54,48,76,918
