date,geography,geography code,Schoolchild or full-time student indicator: Not a student,Schoolchild or full-time student indicator: Student,Schoolchild or full-time student indicator: Total
2021,Hammersmith and Fulham 004B,E01001944,1181,395,1576
2021,Hammersmith and Fulham 004C,E01001945,1295,284,1579
2021,Hammersmith and Fulham 004D,E01001946,1445,347,1792
2021,Hammersmith and Fulham 021A,E01001947,1011,331,1342
2021,Hammersmith and Fulham 021B,E01001948,1425,336,1761
2021,Hammersmith and Fulham 021C,E01001949,1106,284,1390
2021,Hammersmith and Fulham 021D,E01001950,1063,343,1406
2021,Hammersmith and Fulham 021E,E01001951,1178,266,1444
2021,Hammersmith and Fulham 024D,E01001952,1317,276,1593
2021,Hammersmith and Fulham 021F,E01001953,1136,272,1408
2021,Hammersmith and Fulham 003A,E01001954,1114,315,1429
2021,Hammersmith and Fulham 002A,E01001955,1511,478,1989
2021,Hammersmith and Fulham 003B,E01001956,1150,354,1504
2021,Hammersmith and Fulham 002B,E01001957,1062,475,1537
2021,Hammersmith and Fulham 002C,E01001958,1178,470,1648
2021,Hammersmith and Fulham 003C,E01001959,1247,684,1931
2021,Hammersmith and Fulham 003D,E01001960,1382,303,1685
2021,Hammersmith and Fulham 002D,E01001961,990,495,1485
2021,Haringey 004A,E01001962,1235,474,1709
2021,Haringey 009A,E01001963,1275,439,1714
2021,Haringey 009B,E01001964,1164,348,1512
2021,Haringey 009C,E01001965,1146,394,1540
2021,Haringey 009D,E01001966,1037,319,1356
2021,Haringey 014A,E01001967,1136,287,1423
2021,Haringey 014B,E01001968,1212,343,1555
2021,Haringey 001A,E01001969,1548,312,1860
2021,Haringey 004B,E01001970,1453,365,1818
2021,Haringey 001B,E01001971,1396,430,1826
2021,Haringey 004C,E01001972,1297,329,1626
2021,Haringey 004D,E01001973,1829,567,2396
2021,Haringey 001C,E01001974,1730,356,2086
2021,Haringey 001D,E01001975,1387,320,1707
2021,Haringey 011A,E01001976,1392,355,1747
2021,Haringey 011B,E01001977,1109,313,1422
2021,Haringey 011C,E01001978,1434,390,1824
2021,Haringey 011D,E01001979,1672,487,2159
2021,Haringey 018A,E01001980,1346,381,1727
2021,Haringey 018B,E01001981,1381,343,1724
2021,Haringey 018C,E01001982,1338,325,1663
2021,Haringey 018D,E01001983,1260,281,1541
2021,Haringey 033A,E01001984,1437,212,1649
2021,Haringey 033B,E01001985,1233,288,1521
2021,Haringey 034A,E01001986,1214,267,1481
2021,Haringey 033C,E01001987,1329,290,1619
2021,Haringey 034B,E01001988,1314,249,1563
2021,Haringey 033D,E01001989,1335,301,1636
2021,Haringey 034C,E01001990,1570,270,1840
2021,Haringey 017A,E01001991,1226,333,1559
2021,Haringey 017B,E01001992,1279,386,1665
2021,Haringey 017C,E01001993,1177,403,1580
2021,Haringey 030A,E01001994,1395,333,1728
2021,Haringey 017D,E01001995,1863,659,2522
2021,Haringey 014C,E01001996,1096,324,1420
2021,Haringey 014D,E01001997,1242,439,1681
2021,Haringey 023A,E01001998,1562,254,1816
2021,Haringey 023B,E01001999,1908,373,2281
2021,Haringey 031A,E01002000,1397,272,1669
2021,Haringey 031B,E01002001,1318,204,1522
2021,Haringey 031C,E01002002,1412,199,1611
2021,Haringey 023C,E01002003,1983,458,2441
2021,Haringey 023D,E01002004,1452,265,1717
2021,Haringey 035A,E01002005,1232,156,1388
2021,Haringey 035B,E01002006,1232,227,1459
2021,Haringey 035C,E01002007,1163,213,1376
2021,Haringey 030B,E01002008,968,315,1283
2021,Haringey 035D,E01002009,1120,240,1360
2021,Haringey 030C,E01002010,1211,306,1517
2021,Haringey 030D,E01002011,1370,275,1645
2021,Haringey 022A,E01002013,1027,240,1267
2021,Haringey 020B,E01002014,1404,251,1655
2021,Haringey 020C,E01002015,1118,224,1342
2021,Haringey 028A,E01002016,1496,318,1814
2021,Haringey 028B,E01002017,1220,276,1496
2021,Haringey 020D,E01002018,1050,241,1291
2021,Haringey 022B,E01002019,1051,245,1296
2021,Haringey 021A,E01002020,1226,250,1476
2021,Haringey 022C,E01002021,1101,276,1377
2021,Haringey 021B,E01002022,1682,388,2070
2021,Haringey 021C,E01002023,1065,252,1317
2021,Haringey 022D,E01002024,993,227,1220
2021,Haringey 021D,E01002025,1124,274,1398
2021,Haringey 016A,E01002026,1326,378,1704
2021,Haringey 010A,E01002027,1143,229,1372
2021,Haringey 010B,E01002028,1297,278,1575
2021,Haringey 016B,E01002029,1571,462,2033
2021,Haringey 016C,E01002030,1238,254,1492
2021,Haringey 016D,E01002031,1504,286,1790
2021,Haringey 010C,E01002032,1423,342,1765
2021,Haringey 010D,E01002033,1394,309,1703
2021,Haringey 037A,E01002034,1598,626,2224
2021,Haringey 002A,E01002036,1238,506,1744
2021,Haringey 002B,E01002037,1225,394,1619
2021,Haringey 037B,E01002038,1255,435,1690
2021,Haringey 002C,E01002039,1121,441,1562
2021,Haringey 002D,E01002040,1639,487,2126
2021,Haringey 037C,E01002041,1341,423,1764
2021,Haringey 027A,E01002042,1251,209,1460
2021,Haringey 026A,E01002043,1351,332,1683
2021,Haringey 027B,E01002044,1424,283,1707
2021,Haringey 026B,E01002045,1494,430,1924
2021,Haringey 026C,E01002046,1251,287,1538
2021,Haringey 027C,E01002047,1328,248,1576
2021,Haringey 027D,E01002048,1560,268,1828
2021,Haringey 026D,E01002049,1415,388,1803
2021,Haringey 029A,E01002050,1040,722,1762
2021,Haringey 029B,E01002051,1251,468,1719
2021,Haringey 029C,E01002052,1161,829,1990
2021,Haringey 032A,E01002053,1386,509,1895
2021,Haringey 032B,E01002054,1124,472,1596
2021,Haringey 029D,E01002055,1022,797,1819
2021,Haringey 032C,E01002056,2242,499,2741
2021,Haringey 032D,E01002057,1424,281,1705
2021,Haringey 031D,E01002058,1243,251,1494
2021,Haringey 028C,E01002059,1228,254,1482
2021,Haringey 028D,E01002060,1346,264,1610
2021,Haringey 036A,E01002061,1302,189,1491
2021,Haringey 034D,E01002062,1411,236,1647
2021,Haringey 036B,E01002063,1213,217,1430
2021,Haringey 036C,E01002064,1177,249,1426
2021,Haringey 036D,E01002065,1299,178,1477
2021,Haringey 025A,E01002066,1871,595,2466
2021,Haringey 024A,E01002067,1380,274,1654
2021,Haringey 025B,E01002068,1676,461,2137
2021,Haringey 024B,E01002069,1631,317,1948
2021,Haringey 024C,E01002070,2003,389,2392
2021,Haringey 025C,E01002071,1283,360,1643
2021,Haringey 025D,E01002072,1337,458,1795
2021,Haringey 024D,E01002073,1228,323,1551
2021,Haringey 012A,E01002074,1499,576,2075
2021,Haringey 015A,E01002075,1387,448,1835
2021,Haringey 015B,E01002076,1321,431,1752
2021,Haringey 012B,E01002077,1631,512,2143
2021,Haringey 015C,E01002078,1979,435,2414
2021,Haringey 012C,E01002079,1259,415,1674
2021,Haringey 012D,E01002081,1431,415,1846
2021,Haringey 013A,E01002082,1066,294,1360
2021,Haringey 019A,E01002083,1121,204,1325
2021,Haringey 019B,E01002084,1319,320,1639
2021,Haringey 019C,E01002085,1576,481,2057
2021,Haringey 013B,E01002086,1204,233,1437
2021,Haringey 019D,E01002087,1520,309,1829
2021,Haringey 013C,E01002088,1378,300,1678
2021,Haringey 013D,E01002089,904,361,1265
2021,Haringey 005A,E01002090,1291,368,1659
2021,Haringey 006A,E01002091,1340,421,1761
2021,Haringey 006B,E01002092,1078,386,1464
2021,Haringey 005B,E01002093,1326,421,1747
2021,Haringey 006C,E01002094,1063,321,1384
2021,Haringey 006D,E01002095,1155,347,1502
2021,Haringey 005C,E01002096,1224,408,1632
2021,Haringey 005D,E01002097,1105,415,1520
2021,Haringey 007A,E01002098,1175,284,1459
2021,Haringey 008A,E01002099,1444,488,1932
2021,Haringey 008B,E01002100,1303,390,1693
2021,Haringey 007B,E01002101,1474,332,1806
2021,Haringey 007C,E01002102,1380,388,1768
2021,Haringey 008C,E01002103,1423,334,1757
2021,Haringey 008D,E01002104,1149,241,1390
2021,Haringey 007D,E01002105,1675,311,1986
2021,Harrow 008A,E01002106,1499,411,1910
2021,Harrow 012A,E01002107,1304,425,1729
2021,Harrow 008B,E01002108,1335,415,1750
2021,Harrow 008C,E01002109,1371,373,1744
2021,Harrow 008D,E01002110,1238,343,1581
2021,Harrow 008E,E01002111,1609,480,2089
2021,Harrow 001A,E01002112,1499,376,1875
2021,Harrow 002A,E01002113,1201,304,1505
2021,Harrow 001B,E01002114,1716,396,2112
2021,Harrow 002B,E01002115,1138,267,1405
2021,Harrow 002C,E01002116,1245,254,1499
2021,Harrow 002E,E01002118,1407,330,1737
2021,Harrow 007A,E01002119,1745,584,2329
2021,Harrow 007B,E01002120,949,313,1262
2021,Harrow 007C,E01002121,1341,358,1699
2021,Harrow 007D,E01002122,1347,407,1754
2021,Harrow 007E,E01002123,1243,348,1591
2021,Harrow 010A,E01002124,1279,404,1683
2021,Harrow 010B,E01002125,1412,436,1848
2021,Harrow 023B,E01002127,1411,313,1724
2021,Harrow 020A,E01002128,1579,394,1973
2021,Harrow 023C,E01002129,2040,496,2536
2021,Harrow 020B,E01002130,1977,699,2676
2021,Harrow 023D,E01002131,1262,321,1583
2021,Harrow 029A,E01002132,1508,391,1899
2021,Harrow 027A,E01002133,1455,469,1924
2021,Harrow 029B,E01002134,1144,261,1405
2021,Harrow 029C,E01002135,1496,395,1891
2021,Harrow 027B,E01002136,1491,425,1916
2021,Harrow 029D,E01002137,822,864,1686
2021,Harrow 027C,E01002138,1136,390,1526
2021,Harrow 006A,E01002139,1059,365,1424
2021,Harrow 005A,E01002140,1300,396,1696
2021,Harrow 005B,E01002141,1355,345,1700
2021,Harrow 005C,E01002142,1398,343,1741
2021,Harrow 005D,E01002143,1133,407,1540
2021,Harrow 004A,E01002144,1248,303,1551
2021,Harrow 005E,E01002145,1305,308,1613
2021,Harrow 004B,E01002146,1116,279,1395
2021,Harrow 004C,E01002147,1104,200,1304
2021,Harrow 006B,E01002148,1118,284,1402
2021,Harrow 004D,E01002149,1050,209,1259
2021,Harrow 006C,E01002150,1618,514,2132
2021,Harrow 006D,E01002151,1110,381,1491
2021,Harrow 006E,E01002152,1246,305,1551
2021,Harrow 019A,E01002153,1416,354,1770
2021,Harrow 019B,E01002155,1278,364,1642
2021,Harrow 015B,E01002156,1205,303,1508
2021,Harrow 019C,E01002157,1282,316,1598
2021,Harrow 019D,E01002158,1086,263,1349
2021,Harrow 021A,E01002159,1441,376,1817
2021,Harrow 021B,E01002160,1779,507,2286
2021,Harrow 021C,E01002161,1506,420,1926
2021,Harrow 015C,E01002162,1358,447,1805
2021,Harrow 015D,E01002163,1243,327,1570
2021,Harrow 021D,E01002164,1410,369,1779
2021,Harrow 017A,E01002165,1330,312,1642
2021,Harrow 017B,E01002166,1284,310,1594
2021,Harrow 017C,E01002167,1199,331,1530
2021,Harrow 017D,E01002168,1102,368,1470
2021,Harrow 017E,E01002169,1261,294,1555
2021,Harrow 033A,E01002170,1019,271,1290
2021,Harrow 033B,E01002171,1249,359,1608
2021,Harrow 033C,E01002172,1158,338,1496
2021,Harrow 033D,E01002173,1522,284,1806
2021,Harrow 033E,E01002174,1237,259,1496
2021,Harrow 033F,E01002175,1084,248,1332
2021,Harrow 033G,E01002176,1303,303,1606
2021,Harrow 033H,E01002177,1126,271,1397
2021,Harrow 033I,E01002178,1266,298,1564
2021,Harrow 013A,E01002179,1848,563,2411
2021,Harrow 020C,E01002181,1708,448,2156
2021,Harrow 020D,E01002182,1521,472,1993
2021,Harrow 013C,E01002183,1544,429,1973
2021,Harrow 013D,E01002184,1373,416,1789
2021,Harrow 009A,E01002185,1321,415,1736
2021,Harrow 009B,E01002186,1405,396,1801
2021,Harrow 009C,E01002187,1466,396,1862
2021,Harrow 016A,E01002188,1250,286,1536
2021,Harrow 016B,E01002189,1342,296,1638
2021,Harrow 009D,E01002190,1334,296,1630
2021,Harrow 022A,E01002191,1447,485,1932
2021,Harrow 016C,E01002192,1284,316,1600
2021,Harrow 016D,E01002193,1431,460,1891
2021,Harrow 022B,E01002194,1324,402,1726
2021,Harrow 022C,E01002195,1221,372,1593
2021,Harrow 022D,E01002196,1331,400,1731
2021,Harrow 012B,E01002197,1063,284,1347
2021,Harrow 010C,E01002198,1371,327,1698
2021,Harrow 012C,E01002199,1149,336,1485
2021,Harrow 010D,E01002200,1546,481,2027
2021,Harrow 012D,E01002201,1327,302,1629
2021,Harrow 012E,E01002202,1481,528,2009
2021,Harrow 010E,E01002203,1304,397,1701
2021,Harrow 032A,E01002204,1306,444,1750
2021,Harrow 032B,E01002206,1010,311,1321
2021,Harrow 032C,E01002207,1263,438,1701
2021,Harrow 025A,E01002208,1059,261,1320
2021,Harrow 025B,E01002209,1396,380,1776
2021,Harrow 032D,E01002210,1144,335,1479
2021,Harrow 028A,E01002211,1088,329,1417
2021,Harrow 028B,E01002212,1290,452,1742
2021,Harrow 031A,E01002214,1338,473,1811
2021,Harrow 031B,E01002215,1223,412,1635
2021,Harrow 028C,E01002216,1189,435,1624
2021,Harrow 028D,E01002217,1536,496,2032
2021,Harrow 030A,E01002218,1355,340,1695
2021,Harrow 030B,E01002219,1363,466,1829
2021,Harrow 031C,E01002220,1176,384,1560
2021,Harrow 030C,E01002221,1205,347,1552
2021,Harrow 030D,E01002222,1160,358,1518
2021,Harrow 031D,E01002223,1337,382,1719
2021,Harrow 031E,E01002224,1127,428,1555
2021,Harrow 001C,E01002225,1451,236,1687
2021,Harrow 001D,E01002226,2024,482,2506
2021,Harrow 003A,E01002227,1506,639,2145
2021,Harrow 003B,E01002228,1645,476,2121
2021,Harrow 003C,E01002229,1397,321,1718
2021,Harrow 003D,E01002230,1397,341,1738
2021,Harrow 013E,E01002231,1424,495,1919
2021,Harrow 011A,E01002232,1561,490,2051
2021,Harrow 011B,E01002233,1698,553,2251
2021,Harrow 011C,E01002234,1304,452,1756
2021,Harrow 011D,E01002235,1328,479,1807
2021,Harrow 011E,E01002236,1572,579,2151
2021,Harrow 024A,E01002237,1642,356,1998
2021,Harrow 024B,E01002238,1366,406,1772
2021,Harrow 025C,E01002239,1492,357,1849
2021,Harrow 024C,E01002240,1411,418,1829
2021,Harrow 025D,E01002241,1372,430,1802
2021,Harrow 024D,E01002242,1395,388,1783
2021,Havering 013A,E01002243,1426,390,1816
2021,Havering 011A,E01002244,1328,342,1670
2021,Havering 011B,E01002245,1233,306,1539
2021,Havering 017A,E01002246,1446,307,1753
2021,Havering 017B,E01002247,1654,591,2245
2021,Havering 017C,E01002248,1187,402,1589
2021,Havering 017E,E01002250,1331,366,1697
2021,Havering 017F,E01002251,1120,356,1476
2021,Havering 018A,E01002252,1240,262,1502
2021,Havering 019A,E01002253,1242,247,1489
2021,Havering 019B,E01002254,1281,293,1574
2021,Havering 022A,E01002255,1179,278,1457
2021,Havering 018B,E01002256,1187,242,1429
2021,Havering 019C,E01002257,1320,351,1671
2021,Havering 018C,E01002258,1348,373,1721
2021,Havering 018D,E01002259,1175,281,1456
2021,Havering 026A,E01002260,1351,341,1692
2021,Havering 026B,E01002261,1306,362,1668
2021,Havering 026C,E01002262,1366,303,1669
2021,Havering 026D,E01002263,1240,266,1506
2021,Havering 026E,E01002264,1182,373,1555
2021,Havering 025A,E01002265,1198,206,1404
2021,Havering 027A,E01002266,1175,278,1453
2021,Havering 027B,E01002267,1370,295,1665
2021,Havering 010A,E01002268,1104,309,1413
2021,Havering 010B,E01002269,1393,358,1751
2021,Havering 015A,E01002270,1380,293,1673
2021,Havering 015B,E01002271,1263,258,1521
2021,Havering 014A,E01002272,1062,209,1271
2021,Havering 015C,E01002273,1076,215,1291
2021,Havering 014B,E01002274,1328,257,1585
2021,Havering 015D,E01002275,1077,185,1262
2021,Havering 001A,E01002276,1549,430,1979
2021,Havering 002A,E01002277,1199,323,1522
2021,Havering 001B,E01002278,1199,409,1608
2021,Havering 002B,E01002279,1260,385,1645
2021,Havering 004A,E01002280,1204,516,1720
2021,Havering 002C,E01002281,1623,569,2192
2021,Havering 004B,E01002282,1219,549,1768
2021,Havering 002D,E01002283,1210,389,1599
2021,Havering 004C,E01002284,1418,506,1924
2021,Havering 025B,E01002285,1113,180,1293
2021,Havering 025C,E01002286,1293,249,1542
2021,Havering 023A,E01002287,1241,266,1507
2021,Havering 025D,E01002288,1258,263,1521
2021,Havering 022B,E01002289,1306,263,1569
2021,Havering 025E,E01002290,1218,209,1427
2021,Havering 023B,E01002291,1297,129,1426
2021,Havering 022C,E01002292,1265,318,1583
2021,Havering 007B,E01002294,1214,251,1465
2021,Havering 010C,E01002295,1495,361,1856
2021,Havering 007C,E01002296,1366,235,1601
2021,Havering 004D,E01002297,1182,358,1540
2021,Havering 007D,E01002298,1236,276,1512
2021,Havering 002E,E01002299,1333,393,1726
2021,Havering 007E,E01002300,1608,297,1905
2021,Havering 003A,E01002301,1299,241,1540
2021,Havering 005A,E01002302,1279,333,1612
2021,Havering 003B,E01002303,1562,451,2013
2021,Havering 003C,E01002304,1243,231,1474
2021,Havering 005B,E01002305,1246,360,1606
2021,Havering 003D,E01002306,1246,415,1661
2021,Havering 003E,E01002307,1338,419,1757
2021,Havering 005C,E01002308,1342,388,1730
2021,Havering 006A,E01002309,1242,405,1647
2021,Havering 006B,E01002310,1407,344,1751
2021,Havering 006C,E01002311,1314,438,1752
2021,Havering 001C,E01002312,1277,303,1580
2021,Havering 001D,E01002313,1615,478,2093
2021,Havering 004E,E01002314,1243,502,1745
2021,Havering 006D,E01002315,1222,371,1593
2021,Havering 004F,E01002316,1337,580,1917
2021,Havering 014C,E01002317,1229,250,1479
2021,Havering 014D,E01002318,1306,275,1581
2021,Havering 016A,E01002319,1358,385,1743
2021,Havering 021A,E01002320,1156,263,1419
2021,Havering 021B,E01002321,1417,303,1720
2021,Havering 021C,E01002322,1464,350,1814
2021,Havering 021D,E01002323,1316,311,1627
2021,Havering 021E,E01002324,1230,240,1470
2021,Havering 011C,E01002325,1517,452,1969
2021,Havering 005D,E01002326,1244,332,1576
2021,Havering 009A,E01002327,1214,261,1475
2021,Havering 009B,E01002328,1319,362,1681
2021,Havering 011D,E01002329,1296,332,1628
2021,Havering 011E,E01002330,1312,400,1712
2021,Havering 005E,E01002331,1231,345,1576
2021,Havering 009C,E01002332,1340,319,1659
2021,Havering 008A,E01002333,1088,202,1290
2021,Havering 008B,E01002334,1372,278,1650
2021,Havering 009D,E01002335,1121,265,1386
2021,Havering 008C,E01002336,1280,269,1549
2021,Havering 012A,E01002337,1099,181,1280
2021,Havering 009E,E01002338,1044,271,1315
2021,Havering 008D,E01002339,1282,290,1572
2021,Havering 009F,E01002340,1094,307,1401
2021,Havering 008E,E01002341,1124,260,1384
2021,Havering 030A,E01002342,1206,382,1588
2021,Havering 029A,E01002343,1388,275,1663
2021,Havering 029B,E01002344,1448,402,1850
2021,Havering 030B,E01002345,1332,446,1778
2021,Havering 030C,E01002346,1130,311,1441
2021,Havering 030D,E01002347,1136,298,1434
2021,Havering 029C,E01002348,1264,222,1486
2021,Havering 029D,E01002349,1237,239,1476
2021,Havering 016B,E01002350,1248,341,1589
2021,Havering 016C,E01002351,1323,316,1639
2021,Havering 016D,E01002352,1453,381,1834
2021,Havering 013B,E01002353,1599,344,1943
2021,Havering 012B,E01002354,1098,209,1307
2021,Havering 014E,E01002355,1145,257,1402
2021,Havering 013C,E01002356,1504,390,1894
2021,Havering 016E,E01002358,1564,378,1942
2021,Havering 020A,E01002359,1057,202,1259
2021,Havering 020B,E01002360,1229,183,1412
2021,Havering 020C,E01002361,1519,320,1839
2021,Havering 022D,E01002362,1196,226,1422
2021,Havering 020D,E01002363,1154,252,1406
2021,Havering 023C,E01002364,1129,175,1304
2021,Havering 023D,E01002365,1033,239,1272
2021,Havering 023E,E01002366,1169,277,1446
2021,Havering 020E,E01002367,1375,264,1639
2021,Havering 028A,E01002368,1712,571,2283
2021,Havering 028B,E01002369,1484,435,1919
2021,Havering 028C,E01002370,1706,562,2268
2021,Havering 028D,E01002371,1268,338,1606
2021,Havering 027C,E01002372,1267,337,1604
2021,Havering 027D,E01002373,1251,337,1588
2021,Havering 027E,E01002374,1274,334,1608
2021,Havering 028E,E01002375,1379,435,1814
2021,Havering 012C,E01002376,1139,244,1383
2021,Havering 010D,E01002377,1367,287,1654
2021,Havering 010E,E01002378,1267,322,1589
2021,Havering 012D,E01002379,1227,258,1485
2021,Havering 012E,E01002380,1756,380,2136
2021,Havering 012F,E01002381,1202,246,1448
2021,Havering 014F,E01002382,1398,297,1695
2021,Havering 010F,E01002383,1263,297,1560
2021,Havering 019D,E01002384,1257,313,1570
2021,Havering 024A,E01002385,1284,228,1512
2021,Havering 022E,E01002386,1608,346,1954
2021,Havering 024B,E01002387,1245,300,1545
2021,Havering 024C,E01002388,1293,282,1575
2021,Havering 024D,E01002389,1307,232,1539
2021,Havering 024E,E01002390,1141,273,1414
2021,Havering 018E,E01002391,1359,301,1660
2021,Hillingdon 020A,E01002392,1147,486,1633
2021,Hillingdon 020B,E01002393,1481,489,1970
2021,Hillingdon 021A,E01002394,1186,443,1629
2021,Hillingdon 021B,E01002395,991,326,1317
2021,Hillingdon 026A,E01002396,1300,433,1733
2021,Hillingdon 021C,E01002397,1268,564,1832
2021,Hillingdon 021D,E01002398,1298,453,1751
2021,Hillingdon 021E,E01002399,1207,367,1574
2021,Hillingdon 024A,E01002400,1451,429,1880
2021,Hillingdon 024B,E01002401,1572,570,2142
2021,Hillingdon 024C,E01002402,1181,384,1565
2021,Hillingdon 024D,E01002403,1615,683,2298
2021,Hillingdon 024E,E01002404,1345,509,1854
2021,Hillingdon 027A,E01002405,1362,463,1825
2021,Hillingdon 019A,E01002408,1172,370,1542
2021,Hillingdon 019B,E01002409,1407,461,1868
2021,Hillingdon 017A,E01002410,1370,444,1814
2021,Hillingdon 022A,E01002411,1362,651,2013
2021,Hillingdon 017B,E01002412,1700,498,2198
2021,Hillingdon 022B,E01002413,1126,378,1504
2021,Hillingdon 015A,E01002414,975,1661,2636
2021,Hillingdon 010A,E01002415,1289,312,1601
2021,Hillingdon 008A,E01002416,1278,356,1634
2021,Hillingdon 008B,E01002417,1406,303,1709
2021,Hillingdon 006A,E01002418,1361,322,1683
2021,Hillingdon 006B,E01002419,1270,312,1582
2021,Hillingdon 008C,E01002420,1222,292,1514
2021,Hillingdon 008D,E01002421,1288,305,1593
2021,Hillingdon 018A,E01002422,1113,366,1479
2021,Hillingdon 018B,E01002423,1329,396,1725
2021,Hillingdon 018C,E01002424,1185,376,1561
2021,Hillingdon 018D,E01002425,1164,406,1570
2021,Hillingdon 021F,E01002426,1345,522,1867
2021,Hillingdon 018E,E01002427,1181,322,1503
2021,Hillingdon 018F,E01002428,1133,324,1457
2021,Hillingdon 019C,E01002429,1083,391,1474
2021,Hillingdon 007A,E01002430,1095,262,1357
