date,geography,geography code,Residence type: Lives in a communal establishment,Residence type: Lives in a household,Residence type: Total: All usual residents
2021,Brent 012C,E01000576,1,1873,1874
2021,Brent 007E,E01000577,0,2585,2585
2021,Brent 012D,E01000578,65,2258,2323
2021,Brent 032A,E01000579,2,1585,1587
2021,Brent 032B,E01000580,0,2086,2086
2021,Brent 030E,E01000581,0,1513,1513
2021,Brent 032C,E01000582,0,1851,1851
2021,Brent 032D,E01000583,11,2038,2049
2021,Brent 033E,E01000584,0,1560,1560
2021,Brent 033F,E01000585,0,1504,1504
2021,Brent 032E,E01000586,1,2379,2380
2021,Brent 001A,E01000587,0,1625,1625
2021,Brent 001B,E01000589,49,2502,2551
2021,Brent 001C,E01000590,0,1936,1936
2021,Brent 003F,E01000591,0,2183,2183
2021,Brent 001D,E01000592,7,1824,1831
2021,Brent 001E,E01000593,0,2121,2121
2021,Brent 001F,E01000594,0,1815,1815
2021,Brent 027A,E01000595,0,1785,1785
2021,Brent 021A,E01000596,0,1848,1848
2021,Brent 027D,E01000599,0,1889,1889
2021,Brent 021B,E01000601,1,1384,1385
2021,Brent 021C,E01000602,0,1453,1453
2021,Brent 021D,E01000603,0,1446,1446
2021,Brent 021E,E01000604,0,1736,1736
2021,Brent 021F,E01000605,0,1762,1762
2021,Brent 016B,E01000606,10,1862,1872
2021,Brent 013C,E01000607,12,2579,2591
2021,Brent 013D,E01000608,0,2338,2338
2021,Brent 016C,E01000609,9,2050,2059
2021,Brent 019A,E01000610,65,2121,2186
2021,Brent 016D,E01000611,4,1924,1928
2021,Brent 019B,E01000612,0,1766,1766
2021,Brent 013E,E01000613,15,1740,1755
2021,Brent 036A,E01000615,931,2260,3191
2021,Brent 020A,E01000616,4,1935,1939
2021,Brent 036B,E01000617,9,2257,2266
2021,Brent 036D,E01000618,0,1677,1677
2021,Brent 036C,E01000619,0,1696,1696
2021,Brent 020B,E01000620,81,1669,1750
2021,Brent 020C,E01000621,0,1811,1811
2021,Brent 010D,E01000622,0,1980,1980
2021,Brent 005C,E01000623,0,1882,1882
2021,Brent 005D,E01000624,0,1745,1745
2021,Brent 009E,E01000625,31,1641,1672
2021,Brent 010E,E01000626,0,1547,1547
2021,Brent 014E,E01000627,0,2048,2048
2021,Brent 014F,E01000628,10,1758,1768
2021,Brent 005E,E01000629,0,1977,1977
2021,Brent 026E,E01000630,0,2728,2728
2021,Brent 019C,E01000631,2,2071,2073
2021,Brent 029E,E01000632,2,2478,2480
2021,Brent 019D,E01000633,58,2558,2616
2021,Brent 019E,E01000634,0,2642,2642
2021,Brent 020E,E01000636,0,2599,2599
2021,Brent 022B,E01000637,0,1508,1508
2021,Brent 024A,E01000638,0,2141,2141
2021,Brent 022C,E01000639,0,1715,1715
2021,Brent 024B,E01000640,2,2213,2215
2021,Brent 024C,E01000641,0,1951,1951
2021,Brent 022D,E01000642,0,2214,2214
2021,Brent 024D,E01000643,34,2209,2243
2021,Brent 022E,E01000644,1,1911,1912
2021,Bromley 007A,E01000645,0,1450,1450
2021,Bromley 016A,E01000646,64,1764,1828
2021,Bromley 016B,E01000647,0,1707,1707
2021,Bromley 016C,E01000648,26,1862,1888
2021,Bromley 007B,E01000649,0,2068,2068
2021,Bromley 022A,E01000650,2,1803,1805
2021,Bromley 020A,E01000651,163,1518,1681
2021,Bromley 022B,E01000652,0,1711,1711
2021,Bromley 016D,E01000653,42,1499,1541
2021,Bromley 039A,E01000654,0,1299,1299
2021,Bromley 039B,E01000655,0,1328,1328
2021,Bromley 039C,E01000656,0,1508,1508
2021,Bromley 039D,E01000657,0,1573,1573
2021,Bromley 042A,E01000658,0,1330,1330
2021,Bromley 039E,E01000659,0,1464,1464
2021,Bromley 026A,E01000661,10,2807,2817
2021,Bromley 026B,E01000662,0,1803,1803
2021,Bromley 026C,E01000663,0,1681,1681
2021,Bromley 026D,E01000664,0,1663,1663
2021,Bromley 033A,E01000665,0,1859,1859
2021,Bromley 033B,E01000666,0,1891,1891
2021,Bromley 033C,E01000667,0,1659,1659
2021,Bromley 020B,E01000668,0,2222,2222
2021,Bromley 020C,E01000669,0,1736,1736
2021,Bromley 018A,E01000670,7,1934,1941
2021,Bromley 020D,E01000671,0,2271,2271
2021,Bromley 011A,E01000672,53,1621,1674
2021,Bromley 011B,E01000673,14,1656,1670
2021,Bromley 008A,E01000674,26,1690,1716
2021,Bromley 008B,E01000676,0,2033,2033
2021,Bromley 018C,E01000677,0,1902,1902
2021,Bromley 016E,E01000678,0,1850,1850
2021,Bromley 020E,E01000679,0,1792,1792
2021,Bromley 037A,E01000680,0,1642,1642
2021,Bromley 035A,E01000681,0,1755,1755
2021,Bromley 035B,E01000682,0,1605,1605
2021,Bromley 035C,E01000683,42,1663,1705
2021,Bromley 035D,E01000684,0,2092,2092
2021,Bromley 037B,E01000685,0,1627,1627
2021,Bromley 037C,E01000686,0,1494,1494
2021,Bromley 037D,E01000687,0,1565,1565
2021,Bromley 037E,E01000688,0,1388,1388
2021,Bromley 002A,E01000689,183,1453,1636
2021,Bromley 002B,E01000690,0,1391,1391
2021,Bromley 002C,E01000691,0,1535,1535
2021,Bromley 002D,E01000692,12,1658,1670
2021,Bromley 010A,E01000693,142,1369,1511
2021,Bromley 007C,E01000694,38,2260,2298
2021,Bromley 007D,E01000695,0,1518,1518
2021,Bromley 007E,E01000696,49,1586,1635
2021,Bromley 007F,E01000697,18,1766,1784
2021,Bromley 010B,E01000698,8,1185,1193
2021,Bromley 015A,E01000699,0,1452,1452
2021,Bromley 013A,E01000700,0,1519,1519
2021,Bromley 015B,E01000701,0,1440,1440
2021,Bromley 013B,E01000702,0,1434,1434
2021,Bromley 013C,E01000703,50,1681,1731
2021,Bromley 015C,E01000704,0,1470,1470
2021,Bromley 015D,E01000705,16,1340,1356
2021,Bromley 013D,E01000706,0,1375,1375
2021,Bromley 041A,E01000707,0,1509,1509
2021,Bromley 041B,E01000708,0,1690,1690
2021,Bromley 006A,E01000709,11,1361,1372
2021,Bromley 006B,E01000710,28,2331,2359
2021,Bromley 006C,E01000711,1,1879,1880
2021,Bromley 012A,E01000712,7,1787,1794
2021,Bromley 012B,E01000713,0,1849,1849
2021,Bromley 006D,E01000714,3,2164,2167
2021,Bromley 012C,E01000715,0,1759,1759
2021,Bromley 011C,E01000716,61,1590,1651
2021,Bromley 011D,E01000717,0,1704,1704
2021,Bromley 006E,E01000718,1,2056,2057
2021,Bromley 019A,E01000719,0,2116,2116
2021,Bromley 019B,E01000720,0,1802,1802
2021,Bromley 019C,E01000721,4,1600,1604
2021,Bromley 023A,E01000722,0,1848,1848
2021,Bromley 029A,E01000723,0,1241,1241
2021,Bromley 019D,E01000724,0,1675,1675
2021,Bromley 023B,E01000725,0,1752,1752
2021,Bromley 029B,E01000726,0,1304,1304
2021,Bromley 028A,E01000727,3,1688,1691
2021,Bromley 019E,E01000728,0,1627,1627
2021,Bromley 014A,E01000729,0,1959,1959
2021,Bromley 014B,E01000730,0,1808,1808
2021,Bromley 023C,E01000731,0,1381,1381
2021,Bromley 023D,E01000732,0,1515,1515
2021,Bromley 023E,E01000733,0,1670,1670
2021,Bromley 028B,E01000734,0,1388,1388
2021,Bromley 014C,E01000735,0,1548,1548
2021,Bromley 010C,E01000736,0,1636,1636
2021,Bromley 010D,E01000737,0,1404,1404
2021,Bromley 014D,E01000738,18,1670,1688
2021,Bromley 014E,E01000739,0,1677,1677
2021,Bromley 005B,E01000741,0,1819,1819
2021,Bromley 005C,E01000742,0,2119,2119
2021,Bromley 009A,E01000743,94,1773,1867
2021,Bromley 009B,E01000744,51,1508,1559
2021,Bromley 005D,E01000745,0,1883,1883
2021,Bromley 005E,E01000746,0,2021,2021
2021,Bromley 042B,E01000747,13,2016,2029
2021,Bromley 042C,E01000748,0,1687,1687
2021,Bromley 036A,E01000749,52,1600,1652
2021,Bromley 036B,E01000750,0,1456,1456
2021,Bromley 036C,E01000751,21,2243,2264
2021,Bromley 036D,E01000752,0,1747,1747
2021,Bromley 031A,E01000753,0,1935,1935
2021,Bromley 031B,E01000754,0,1770,1770
2021,Bromley 031C,E01000755,0,1640,1640
2021,Bromley 033D,E01000756,0,1708,1708
2021,Bromley 031D,E01000757,0,1571,1571
2021,Bromley 031E,E01000758,0,1451,1451
2021,Bromley 034A,E01000759,0,1646,1646
2021,Bromley 034B,E01000760,73,1556,1629
2021,Bromley 034C,E01000761,0,1545,1545
2021,Bromley 018D,E01000762,0,1748,1748
2021,Bromley 027A,E01000763,0,1475,1475
2021,Bromley 027B,E01000764,0,1817,1817
2021,Bromley 034D,E01000765,4,1782,1786
2021,Bromley 027C,E01000766,0,1815,1815
2021,Bromley 027D,E01000767,0,1631,1631
2021,Bromley 034E,E01000768,0,1502,1502
2021,Bromley 024A,E01000769,97,1292,1389
2021,Bromley 012D,E01000770,0,1522,1522
2021,Bromley 041C,E01000771,1,1665,1666
2021,Bromley 012E,E01000772,0,1580,1580
2021,Bromley 024B,E01000773,0,1586,1586
2021,Bromley 041D,E01000774,0,1504,1504
2021,Bromley 024C,E01000775,0,2284,2284
2021,Bromley 024D,E01000777,0,1631,1631
2021,Bromley 024E,E01000778,0,1626,1626
2021,Bromley 001A,E01000779,26,1374,1400
2021,Bromley 001B,E01000780,0,1612,1612
2021,Bromley 001C,E01000781,0,1572,1572
2021,Bromley 001D,E01000782,0,1545,1545
2021,Bromley 001E,E01000783,2,1622,1624
2021,Bromley 002E,E01000784,0,1557,1557
2021,Bromley 001F,E01000785,0,1577,1577
2021,Bromley 032A,E01000786,0,1461,1461
2021,Bromley 029C,E01000787,0,1482,1482
2021,Bromley 029D,E01000788,0,1617,1617
2021,Bromley 032B,E01000789,0,1873,1873
2021,Bromley 028C,E01000790,0,2297,2297
2021,Bromley 029E,E01000791,0,1512,1512
2021,Bromley 032C,E01000792,0,1509,1509
2021,Bromley 032D,E01000793,0,1560,1560
2021,Bromley 035E,E01000794,8,1537,1545
2021,Bromley 032E,E01000795,0,1385,1385
2021,Bromley 009C,E01000796,0,1537,1537
2021,Bromley 013E,E01000797,27,1627,1654
2021,Bromley 009D,E01000798,0,1527,1527
2021,Bromley 004A,E01000799,1,1802,1803
2021,Bromley 009E,E01000800,10,1655,1665
2021,Bromley 015E,E01000801,12,1502,1514
2021,Bromley 004B,E01000802,0,1848,1848
2021,Bromley 004C,E01000803,7,1602,1609
2021,Bromley 004D,E01000804,0,1470,1470
2021,Bromley 004E,E01000805,0,1696,1696
2021,Bromley 009F,E01000806,0,1715,1715
2021,Bromley 022C,E01000807,0,1665,1665
2021,Bromley 025A,E01000808,0,1561,1561
2021,Bromley 022D,E01000809,0,1542,1542
2021,Bromley 025B,E01000810,0,1542,1542
2021,Bromley 025C,E01000811,0,1367,1367
2021,Bromley 028D,E01000812,0,1632,1632
2021,Bromley 025D,E01000813,0,1563,1563
2021,Bromley 028E,E01000814,0,1521,1521
2021,Bromley 025E,E01000815,0,1510,1510
2021,Bromley 040A,E01000816,0,1525,1525
2021,Bromley 040B,E01000818,0,1685,1685
2021,Bromley 040C,E01000819,44,1806,1850
2021,Bromley 008C,E01000820,48,1563,1611
2021,Bromley 008D,E01000822,0,1632,1632
2021,Bromley 008E,E01000823,8,1685,1693
2021,Bromley 008F,E01000824,0,1402,1402
2021,Bromley 008G,E01000825,0,1663,1663
2021,Bromley 021A,E01000826,0,1636,1636
2021,Bromley 021B,E01000827,0,1780,1780
2021,Bromley 011E,E01000828,0,1701,1701
2021,Bromley 018E,E01000829,0,1769,1769
2021,Bromley 021C,E01000830,0,1625,1625
2021,Bromley 021D,E01000831,0,1702,1702
2021,Bromley 030A,E01000832,0,1571,1571
2021,Bromley 021E,E01000833,0,1447,1447
2021,Bromley 027E,E01000834,0,1369,1369
2021,Bromley 030B,E01000835,18,1739,1757
2021,Bromley 030C,E01000836,0,1388,1388
2021,Bromley 030D,E01000837,0,1566,1566
2021,Bromley 030E,E01000838,38,1393,1431
2021,Bromley 030F,E01000839,0,1390,1390
2021,Bromley 030G,E01000840,0,1491,1491
2021,Bromley 030H,E01000841,0,1698,1698
2021,Camden 011A,E01000842,55,1377,1432
2021,Camden 014A,E01000843,1,1195,1196
2021,Camden 011B,E01000844,2,1633,1635
2021,Camden 014B,E01000845,25,1475,1500
2021,Camden 014C,E01000846,0,1453,1453
2021,Camden 014D,E01000847,5,1594,1599
2021,Camden 011C,E01000848,2,1483,1485
2021,Camden 011D,E01000849,0,1362,1362
2021,Camden 026A,E01000850,400,1024,1424
2021,Camden 026B,E01000851,399,1080,1479
2021,Camden 029H,E01000853,41,1364,1405
2021,Camden 028A,E01000855,11,1299,1310
2021,Camden 019A,E01000856,0,1591,1591
2021,Camden 018A,E01000857,0,1391,1391
2021,Camden 018B,E01000858,2,1930,1932
2021,Camden 018C,E01000859,0,1462,1462
2021,Camden 018D,E01000860,21,1099,1120
2021,Camden 019B,E01000861,9,1357,1366
2021,Camden 018E,E01000862,0,1685,1685
2021,Camden 021A,E01000863,92,1384,1476
2021,Camden 009A,E01000866,0,1950,1950
2021,Camden 015C,E01000867,0,1736,1736
2021,Camden 015D,E01000868,0,1746,1746
2021,Camden 015E,E01000869,23,1923,1946
2021,Camden 009B,E01000870,0,1601,1601
2021,Camden 005A,E01000871,0,1657,1657
2021,Camden 005B,E01000872,3,1737,1740
2021,Camden 005C,E01000873,0,1582,1582
2021,Camden 005D,E01000874,0,1480,1480
2021,Camden 013A,E01000875,7,1563,1570
2021,Camden 013B,E01000876,0,1924,1924
2021,Camden 005E,E01000877,29,1429,1458
2021,Camden 004A,E01000878,0,1714,1714
2021,Camden 004B,E01000879,11,1292,1303
2021,Camden 004C,E01000880,1,1411,1412
2021,Camden 008A,E01000881,45,1341,1386
2021,Camden 008B,E01000882,3,1449,1452
2021,Camden 008C,E01000883,0,1508,1508
2021,Camden 004D,E01000884,0,1471,1471
2021,Camden 004E,E01000885,0,1280,1280
2021,Camden 006A,E01000886,0,1330,1330
2021,Camden 006B,E01000887,12,1375,1387
2021,Camden 006C,E01000888,0,1470,1470
2021,Camden 007A,E01000889,0,1770,1770
2021,Camden 007B,E01000890,0,1317,1317
2021,Camden 007C,E01000891,54,1431,1485
2021,Camden 006D,E01000892,0,1791,1791
2021,Camden 002A,E01000893,0,1377,1377
2021,Camden 002B,E01000894,0,1271,1271
2021,Camden 002C,E01000895,0,1552,1552
2021,Camden 002D,E01000896,2,1436,1438
2021,Camden 008D,E01000897,0,1560,1560
2021,Camden 008E,E01000898,5,1581,1586
2021,Camden 002E,E01000899,8,1552,1560
2021,Camden 012A,E01000900,0,1692,1692
2021,Camden 007D,E01000901,0,1971,1971
2021,Camden 012B,E01000902,52,1362,1414
2021,Camden 006E,E01000903,18,1393,1411
2021,Camden 012C,E01000904,30,2036,2066
2021,Camden 012D,E01000905,6,1868,1874
2021,Camden 012E,E01000906,1,1444,1445
2021,Camden 001A,E01000907,0,1483,1483
2021,Camden 001B,E01000908,0,1523,1523
2021,Camden 001C,E01000909,0,1549,1549
2021,Camden 003A,E01000910,0,1340,1340
2021,Camden 003B,E01000911,2,1436,1438
2021,Camden 001D,E01000912,0,1587,1587
2021,Camden 001E,E01000913,36,1567,1603
2021,Camden 028B,E01000914,25,1394,1419
2021,Camden 027A,E01000915,2,1528,1530
2021,Camden 027B,E01000916,20,1833,1853
2021,Camden 027C,E01000917,63,1590,1653
2021,Camden 028C,E01000918,305,1487,1792
2021,Camden 028D,E01000919,108,1332,1440
2021,Camden 027D,E01000920,11,1612,1623
2021,Camden 003C,E01000921,2,1873,1875
2021,Camden 007E,E01000922,368,1552,1920
2021,Camden 003D,E01000923,42,1405,1447
2021,Camden 009C,E01000924,27,1542,1569
2021,Camden 009D,E01000925,0,1495,1495
2021,Camden 009E,E01000926,0,1472,1472
2021,Camden 007F,E01000927,0,1535,1535
2021,Camden 003E,E01000928,32,1679,1711
2021,Camden 020A,E01000929,0,1915,1915
2021,Camden 020B,E01000930,2,2083,2085
2021,Camden 013C,E01000931,0,2059,2059
2021,Camden 013D,E01000932,52,1708,1760
2021,Camden 020C,E01000933,0,1772,1772
2021,Camden 020D,E01000934,0,1513,1513
2021,Camden 020E,E01000935,0,1598,1598
2021,Camden 029G,E01000937,366,753,1119
2021,Camden 029A,E01000938,26,1339,1365
2021,Camden 029B,E01000939,181,1266,1447
2021,Camden 029D,E01000941,12,1183,1195
2021,Camden 029C,E01000942,160,853,1013
2021,Camden 029F,E01000943,832,753,1585
2021,Camden 023A,E01000944,0,1464,1464
2021,Camden 021B,E01000946,60,1491,1551
2021,Camden 021C,E01000947,10,1655,1665
2021,Camden 021D,E01000948,6,1525,1531
2021,Camden 023C,E01000949,34,1566,1600
2021,Camden 023E,E01000951,0,1539,1539
2021,Camden 022A,E01000952,2,1689,1691
2021,Camden 022C,E01000954,0,1751,1751
2021,Camden 022D,E01000955,67,1281,1348
2021,Camden 022E,E01000956,3,1502,1505
2021,Camden 019C,E01000957,0,1320,1320
2021,Camden 019D,E01000958,682,2258,2940
2021,Camden 019E,E01000959,4,1687,1691
2021,Camden 017A,E01000960,0,1867,1867
2021,Camden 017B,E01000961,0,1791,1791
2021,Camden 016A,E01000962,0,1543,1543
2021,Camden 017C,E01000963,27,1893,1920
2021,Camden 016B,E01000964,0,1730,1730
2021,Camden 016C,E01000965,0,1719,1719
2021,Camden 016D,E01000966,10,1605,1615
2021,Camden 017D,E01000967,0,1539,1539
2021,Camden 016E,E01000968,0,1469,1469
2021,Camden 010A,E01000969,0,1830,1830
2021,Camden 010B,E01000970,0,1408,1408
2021,Camden 010C,E01000971,0,1323,1323
2021,Camden 010D,E01000972,0,1959,1959
2021,Camden 010E,E01000973,165,2397,2562
2021,Camden 013E,E01000974,2,1588,1590
2021,Croydon 022A,E01000975,6,2339,2345
2021,Croydon 022B,E01000976,1,2139,2140
2021,Croydon 022C,E01000977,57,1886,1943
2021,Croydon 022D,E01000978,0,1731,1731
2021,Croydon 022E,E01000979,0,1758,1758
2021,Croydon 017A,E01000980,0,1495,1495
2021,Croydon 017B,E01000981,0,1730,1730
2021,Croydon 017C,E01000982,3,1681,1684
2021,Croydon 017D,E01000983,4,1815,1819
2021,Croydon 022F,E01000984,47,1855,1902
2021,Croydon 021A,E01000985,0,1454,1454
2021,Croydon 021B,E01000986,0,1772,1772
2021,Croydon 021C,E01000987,0,1358,1358
2021,Croydon 018A,E01000989,0,1734,1734
2021,Croydon 045A,E01000990,0,1436,1436
2021,Croydon 018B,E01000991,4,1733,1737
2021,Croydon 014A,E01000992,0,1876,1876
2021,Croydon 021D,E01000993,0,1652,1652
2021,Croydon 009A,E01000994,10,1581,1591
2021,Croydon 009B,E01000995,0,1714,1714
2021,Croydon 009C,E01000996,11,1318,1329
2021,Croydon 009D,E01000997,65,1434,1499
2021,Croydon 010A,E01000998,2,1491,1493
2021,Croydon 009E,E01000999,0,1324,1324
2021,Croydon 010B,E01001000,31,1307,1338
2021,Croydon 013A,E01001001,2,1408,1410
2021,Croydon 009F,E01001002,0,1472,1472
2021,Croydon 010C,E01001003,17,1571,1588
2021,Croydon 015A,E01001004,5,2175,2180
2021,Croydon 019A,E01001005,0,1733,1733
2021,Croydon 016A,E01001006,0,1790,1790
2021,Croydon 016B,E01001007,0,1984,1984
2021,Croydon 019B,E01001008,0,1668,1668
2021,Croydon 019C,E01001009,2,2047,2049
2021,Croydon 019D,E01001010,0,1700,1700
2021,Croydon 019E,E01001011,67,2244,2311
2021,Croydon 020A,E01001012,37,2060,2097
2021,Croydon 020B,E01001013,1,2193,2194
2021,Croydon 041A,E01001015,0,1493,1493
2021,Croydon 041B,E01001016,0,1758,1758
2021,Croydon 043A,E01001017,13,1636,1649
2021,Croydon 044A,E01001018,0,1649,1649
2021,Croydon 044B,E01001019,0,1460,1460
2021,Croydon 044C,E01001020,12,1641,1653
2021,Croydon 044D,E01001021,0,1357,1357
2021,Croydon 044E,E01001022,1,1481,1482
2021,Croydon 041C,E01001023,36,2561,2597
2021,Croydon 043B,E01001024,0,1340,1340
2021,Croydon 043C,E01001025,0,1349,1349
2021,Croydon 043D,E01001026,0,1881,1881
2021,Croydon 043E,E01001027,15,2895,2910
2021,Croydon 038A,E01001028,58,1598,1656
2021,Croydon 038B,E01001029,118,1601,1719
2021,Croydon 038C,E01001030,14,1440,1454
2021,Croydon 038D,E01001031,0,1456,1456
2021,Croydon 035A,E01001032,51,1505,1556
2021,Croydon 031A,E01001033,0,1669,1669
2021,Croydon 031B,E01001034,16,1596,1612
2021,Croydon 047C,E01001035,93,1767,1860
2021,Croydon 029A,E01001036,68,1553,1621
2021,Croydon 029B,E01001037,0,1536,1536
2021,Croydon 029C,E01001038,0,1903,1903
2021,Croydon 029D,E01001039,4,1565,1569
2021,Croydon 029E,E01001040,0,1721,1721
2021,Croydon 031C,E01001041,28,1702,1730
2021,Croydon 024B,E01001042,0,2172,2172
2021,Croydon 023A,E01001044,65,2016,2081
2021,Croydon 023B,E01001046,0,1926,1926
2021,Croydon 047A,E01001047,0,1734,1734
2021,Croydon 023C,E01001049,0,1440,1440
2021,Croydon 023D,E01001050,19,1696,1715
2021,Croydon 030A,E01001051,0,1604,1604
2021,Croydon 030B,E01001052,0,1466,1466
2021,Croydon 032A,E01001053,0,1600,1600
2021,Croydon 030C,E01001054,0,1861,1861
2021,Croydon 032B,E01001055,1,1567,1568
2021,Croydon 030D,E01001056,0,1808,1808
2021,Croydon 030E,E01001057,0,1791,1791
2021,Croydon 034A,E01001058,0,1355,1355
2021,Croydon 034B,E01001059,0,1452,1452
2021,Croydon 034C,E01001060,0,1618,1618
2021,Croydon 034D,E01001061,0,1621,1621
2021,Croydon 026A,E01001062,71,1440,1511
2021,Croydon 026B,E01001063,0,1535,1535
2021,Croydon 026C,E01001064,13,1590,1603
2021,Croydon 034E,E01001065,0,1325,1325
2021,Croydon 034F,E01001066,0,1453,1453
2021,Croydon 041D,E01001067,58,1596,1654
2021,Croydon 042A,E01001068,0,1836,1836
2021,Croydon 040A,E01001069,48,1321,1369
2021,Croydon 040B,E01001070,22,1763,1785
2021,Croydon 042B,E01001071,0,1897,1897
2021,Croydon 042C,E01001072,88,1394,1482
2021,Croydon 037A,E01001073,29,1410,1439
2021,Croydon 041E,E01001074,14,1934,1948
2021,Croydon 040C,E01001075,46,1583,1629
2021,Croydon 036A,E01001076,0,1667,1667
2021,Croydon 032C,E01001077,0,1332,1332
2021,Croydon 032D,E01001078,0,1448,1448
2021,Croydon 036B,E01001079,0,1614,1614
2021,Croydon 036C,E01001080,72,1409,1481
2021,Croydon 036D,E01001081,0,1473,1473
2021,Croydon 032E,E01001082,0,1551,1551
2021,Croydon 003A,E01001083,0,1615,1615
2021,Croydon 002A,E01001084,37,1894,1931
2021,Croydon 004A,E01001085,2,1707,1709
2021,Croydon 003B,E01001086,50,1681,1731
2021,Croydon 003C,E01001087,38,2791,2829
2021,Croydon 004B,E01001088,0,1679,1679
2021,Croydon 004C,E01001089,19,1767,1786
2021,Croydon 004D,E01001090,0,2276,2276
2021,Croydon 004E,E01001091,0,1575,1575
2021,Croydon 037B,E01001092,176,1757,1933
2021,Croydon 037C,E01001093,0,1793,1793
2021,Croydon 038E,E01001094,30,1614,1644
2021,Croydon 031D,E01001095,13,1517,1530
2021,Croydon 037D,E01001096,7,1471,1478
2021,Croydon 037E,E01001097,41,2348,2389
2021,Croydon 037F,E01001098,15,1455,1470
2021,Croydon 040D,E01001099,9,1572,1581
2021,Croydon 031E,E01001100,8,1504,1512
2021,Croydon 035B,E01001101,0,1431,1431
2021,Croydon 035C,E01001102,16,1500,1516
2021,Croydon 039A,E01001103,10,1623,1633
2021,Croydon 042D,E01001104,0,1674,1674
2021,Croydon 039B,E01001105,3,1734,1737
2021,Croydon 039C,E01001106,0,1503,1503
2021,Croydon 035D,E01001107,25,1642,1667
2021,Croydon 035E,E01001108,0,1786,1786
2021,Croydon 013B,E01001109,87,2263,2350
2021,Croydon 020D,E01001110,3,2145,2148
2021,Croydon 010D,E01001111,0,1752,1752
2021,Croydon 013C,E01001112,48,1969,2017
2021,Croydon 013D,E01001113,2,2004,2006
2021,Croydon 013E,E01001114,2,1508,1510
2021,Croydon 015B,E01001115,0,1820,1820
2021,Croydon 013F,E01001116,1,1524,1525
2021,Croydon 020E,E01001118,0,2153,2153
2021,Croydon 034G,E01001119,0,1439,1439
2021,Croydon 033A,E01001120,0,1347,1347
2021,Croydon 039D,E01001121,3,1321,1324
2021,Croydon 033B,E01001122,150,1290,1440
2021,Croydon 033C,E01001123,0,1617,1617
2021,Croydon 033D,E01001124,25,1541,1566
2021,Croydon 033E,E01001125,0,1645,1645
2021,Croydon 034H,E01001126,0,1417,1417
2021,Croydon 025A,E01001127,2,1625,1627
2021,Croydon 025B,E01001128,0,1602,1602
2021,Croydon 026D,E01001129,0,1392,1392
2021,Croydon 025C,E01001130,0,1764,1764
2021,Croydon 018C,E01001131,0,1571,1571
2021,Croydon 018D,E01001132,0,1619,1619
2021,Croydon 026E,E01001133,2,1584,1586
2021,Croydon 018E,E01001134,0,1612,1612
2021,Croydon 025D,E01001135,1,1678,1679
2021,Croydon 007A,E01001136,37,2002,2039
2021,Croydon 001A,E01001137,72,2059,2131
2021,Croydon 001B,E01001138,2,1512,1514
2021,Croydon 007B,E01001139,0,1699,1699
2021,Croydon 007C,E01001140,25,1605,1630
2021,Croydon 008A,E01001141,0,1274,1274
2021,Croydon 007D,E01001142,60,1863,1923
2021,Croydon 008B,E01001143,12,1922,1934
2021,Croydon 007E,E01001144,6,1752,1758
2021,Croydon 008C,E01001145,1,1826,1827
2021,Croydon 006A,E01001146,0,1530,1530
2021,Croydon 005A,E01001147,0,1782,1782
2021,Croydon 005B,E01001148,4,1758,1762
2021,Croydon 006B,E01001149,12,1575,1587
