date,geography,geography code,Second address indicator: No second address,Second address indicator: Second address is in the UK,Second address indicator: Second address is outside the UK,Second address indicator: Total: All usual residents
2021,Westminster 015B,E01004683,1116,96,279,1491
2021,Westminster 015C,E01004684,937,209,195,1341
2021,Westminster 015E,E01004686,1124,85,190,1399
2021,Westminster 019A,E01004687,814,222,283,1319
2021,Westminster 019D,E01004690,724,109,232,1065
2021,Westminster 019E,E01004691,854,80,217,1151
2021,Westminster 019F,E01004692,793,49,183,1025
2021,Westminster 017B,E01004693,938,126,146,1210
2021,Westminster 016C,E01004694,1215,85,174,1474
2021,Westminster 017C,E01004695,874,51,147,1072
2021,Westminster 017D,E01004696,1328,43,72,1443
2021,Westminster 016D,E01004697,1163,85,95,1343
2021,Westminster 017E,E01004698,1131,69,137,1337
2021,Westminster 017F,E01004699,1438,123,193,1754
2021,Westminster 016E,E01004700,1186,148,150,1484
2021,Westminster 007A,E01004701,1312,66,162,1540
2021,Westminster 009E,E01004702,2644,84,80,2808
2021,Westminster 007B,E01004703,1588,167,239,1994
2021,Westminster 007D,E01004705,1025,93,127,1245
2021,Westminster 006B,E01004706,1282,92,101,1475
2021,Westminster 006C,E01004707,1569,121,151,1841
2021,Westminster 006D,E01004708,1399,74,65,1538
2021,Westminster 007E,E01004709,1497,87,110,1694
2021,Westminster 002D,E01004710,1833,52,66,1951
2021,Westminster 002E,E01004711,1888,48,65,2001
2021,Westminster 008C,E01004712,1116,109,224,1449
2021,Westminster 011A,E01004713,996,125,194,1315
2021,Westminster 011B,E01004714,1315,129,223,1667
2021,Westminster 013A,E01004715,1439,143,223,1805
2021,Westminster 011C,E01004716,812,87,144,1043
2021,Westminster 011D,E01004717,993,100,169,1262
2021,Westminster 004A,E01004718,1771,53,35,1859
2021,Westminster 004B,E01004719,1734,40,50,1824
2021,Westminster 004C,E01004720,2169,68,37,2274
2021,Westminster 004D,E01004721,1804,40,36,1880
2021,Westminster 004E,E01004722,2588,50,47,2685
2021,Westminster 005F,E01004723,2051,75,108,2234
2021,Westminster 001C,E01004724,1672,72,150,1894
2021,Westminster 003B,E01004725,1125,42,126,1293
2021,Westminster 003C,E01004726,1425,83,181,1689
2021,Westminster 008D,E01004727,1197,86,262,1545
2021,Westminster 003D,E01004728,1245,69,140,1454
2021,Westminster 003E,E01004729,1280,73,137,1490
2021,Westminster 001D,E01004730,1240,72,149,1461
2021,Westminster 020A,E01004731,1529,161,313,2003
2021,Westminster 020B,E01004732,1206,51,52,1309
2021,Westminster 020C,E01004733,1459,416,227,2102
2021,Westminster 018A,E01004734,1378,109,203,1690
2021,Westminster 018B,E01004735,1502,217,308,2027
2021,Westminster 018C,E01004736,954,322,189,1465
2021,Westminster 024C,E01004737,1075,81,62,1218
2021,Westminster 021A,E01004740,1204,51,49,1304
2021,Westminster 024F,E01004741,1155,59,74,1288
2021,Westminster 022A,E01004742,1049,116,93,1258
2021,Westminster 021B,E01004743,1325,84,91,1500
2021,Westminster 020D,E01004744,1248,121,84,1453
2021,Westminster 021D,E01004746,1133,76,40,1249
2021,Westminster 021E,E01004747,1881,164,136,2181
2021,Westminster 020E,E01004748,845,196,177,1218
2021,Westminster 022B,E01004749,1770,210,204,2184
2021,Westminster 023E,E01004750,1367,105,111,1583
2021,Westminster 022C,E01004751,1439,163,110,1712
2021,Westminster 022D,E01004752,1212,79,71,1362
2021,Westminster 022E,E01004753,1484,164,107,1755
2021,Westminster 010A,E01004754,1791,33,53,1877
2021,Westminster 010B,E01004755,2279,86,87,2452
2021,Westminster 006E,E01004756,1383,72,68,1523
2021,Westminster 010C,E01004757,1536,66,55,1657
2021,Westminster 014E,E01004760,1512,74,104,1690
2021,Westminster 018D,E01004761,880,108,217,1205
2021,Westminster 011E,E01004762,1220,89,240,1549
2021,Westminster 013B,E01004763,1548,144,324,2016
2021,Westminster 013D,E01004765,1443,116,311,1870
2021,Westminster 010F,E01032512,2288,38,58,2384
2021,Westminster 010G,E01032513,1168,28,38,1234
2021,Bromley 040D,E01032562,1584,24,8,1616
2021,Bromley 040E,E01032563,1374,46,30,1450
2021,Lewisham 037E,E01032564,1254,34,14,1302
2021,Lewisham 038E,E01032565,1400,33,18,1451
2021,Bexley 029D,E01032566,1825,37,24,1886
2021,Greenwich 033D,E01032567,1521,49,21,1591
2021,Bromley 041E,E01032568,1473,31,21,1525
2021,Croydon 045E,E01032569,1747,35,8,1790
2021,Bromley 042D,E01032570,1680,46,10,1736
2021,Ealing 040D,E01032572,1481,65,62,1608
2021,Hounslow 029E,E01032573,1605,95,102,1802
2021,Enfield 037E,E01032574,1990,45,37,2072
2021,Haringey 037D,E01032575,2065,48,22,2135
2021,Harrow 032E,E01032576,1634,18,28,1680
2021,Hillingdon 033E,E01032577,1719,46,19,1784
2021,Lewisham 039E,E01032579,2032,80,44,2156
2021,Barking and Dagenham 023F,E01032580,1510,16,18,1544
2021,Redbridge 034G,E01032581,1864,43,23,1930
2021,Lambeth 036E,E01032582,1947,132,203,2282
2021,Southwark 034D,E01032583,1755,153,142,2050
2021,Southwark 034E,E01032584,1172,92,85,1349
2021,Sutton 025E,E01032623,1721,47,28,1796
2021,Southwark 035E,E01032637,877,77,94,1048
2021,Southwark 035D,E01032638,956,85,61,1102
2021,Southwark 014F,E01032639,1537,217,159,1913
2021,Southwark 035B,E01032640,877,95,63,1035
2021,Southwark 036B,E01032646,1315,116,83,1514
2021,Southwark 014G,E01032719,1285,79,81,1445
2021,City of London 001F,E01032739,1248,213,158,1619
2021,City of London 001G,E01032740,1045,140,210,1395
2021,Havering 013E,E01032741,1418,26,24,1468
2021,Havering 013F,E01032742,1681,57,28,1766
2021,Ealing 010F,E01032743,2228,29,23,2280
2021,Ealing 010G,E01032744,1568,32,12,1612
2021,Tower Hamlets 004E,E01032764,2174,93,94,2361
2021,Tower Hamlets 004F,E01032765,1657,63,36,1756
2021,Tower Hamlets 021F,E01032767,1316,123,125,1564
2021,Tower Hamlets 025E,E01032768,1202,45,74,1321
2021,Tower Hamlets 025F,E01032769,1222,68,50,1340
2021,Tower Hamlets 032B,E01032770,1895,82,150,2127
2021,Tower Hamlets 033B,E01032771,1356,67,123,1546
2021,Tower Hamlets 032C,E01032772,2196,53,158,2407
2021,Tower Hamlets 032E,E01032774,1672,42,89,1803
2021,Tower Hamlets 031F,E01032775,1090,40,57,1187
2021,Tower Hamlets 034D,E01032776,1887,70,110,2067
2021,Tower Hamlets 035A,E01032777,1179,39,61,1279
2021,Tower Hamlets 035C,E01032779,1279,41,85,1405
2021,Tower Hamlets 035D,E01032780,1835,101,123,2059
2021,Tower Hamlets 033C,E01032781,1536,77,76,1689
2021,Tower Hamlets 033D,E01032782,2051,58,139,2248
2021,Tower Hamlets 031G,E01032783,1196,75,37,1308
2021,Tower Hamlets 004G,E01032784,1604,60,42,1706
2021,Tower Hamlets 010E,E01032785,2391,83,42,2516
2021,Tower Hamlets 010F,E01032786,1542,55,17,1614
2021,Tower Hamlets 011F,E01032787,2330,76,48,2454
2021,Hammersmith and Fulham 023D,E01032788,1425,99,61,1585
2021,Hammersmith and Fulham 023E,E01032789,1071,54,77,1202
2021,Hammersmith and Fulham 023F,E01032790,991,65,74,1130
2021,Southwark 036C,E01032803,1330,97,80,1507
2021,Southwark 035C,E01032834,890,66,69,1025
2021,Hounslow 025F,E01033000,1700,27,25,1752
2021,Hounslow 025G,E01033030,1735,45,72,1852
2021,Hounslow 031D,E01033081,1474,59,62,1595
2021,Hounslow 031C,E01033082,1161,45,54,1260
2021,Hounslow 018F,E01033083,2100,32,83,2215
2021,Hounslow 018G,E01033084,1896,39,41,1976
2021,Haringey 020F,E01033086,1149,22,19,1190
2021,Wandsworth 038C,E01033098,1423,86,200,1709
2021,Wandsworth 004E,E01033099,1715,97,71,1883
2021,Wandsworth 039B,E01033100,1715,88,66,1869
2021,Wandsworth 038D,E01033132,1758,86,193,2037
2021,Wandsworth 004G,E01033133,1077,60,57,1194
2021,Wandsworth 010G,E01033135,1089,64,35,1188
2021,Enfield 025F,E01033146,1491,23,24,1538
2021,Enfield 003F,E01033148,2140,46,29,2215
2021,Enfield 003G,E01033150,1644,37,9,1690
2021,Enfield 025G,E01033151,1422,12,15,1449
2021,Lambeth 004G,E01033208,1473,92,144,1709
2021,Lewisham 017E,E01033320,1486,54,30,1570
2021,Lewisham 017F,E01033322,1186,34,40,1260
2021,Lewisham 008E,E01033324,1447,57,32,1536
2021,Lewisham 008F,E01033325,1262,49,56,1367
2021,Lewisham 041B,E01033327,2048,84,74,2206
2021,Lewisham 041C,E01033341,1263,36,25,1324
2021,Brent 031G,E01033455,1088,26,30,1144
2021,Brent 027F,E01033456,2538,50,36,2624
2021,Brent 035A,E01033457,1860,38,84,1982
2021,Brent 003G,E01033463,3050,49,56,3155
2021,Brent 031H,E01033485,1556,46,35,1637
2021,Islington 011E,E01033486,933,69,33,1035
2021,Islington 011F,E01033487,1090,44,64,1198
2021,Islington 011G,E01033488,1397,84,164,1645
2021,Islington 022G,E01033489,1114,115,231,1460
2021,Islington 022H,E01033490,1109,180,109,1398
2021,Islington 011H,E01033491,1783,84,65,1932
2021,Islington 006F,E01033493,1187,56,70,1313
2021,Islington 006G,E01033494,1403,93,38,1534
2021,Kingston upon Thames 004G,E01033569,1629,88,99,1816
2021,Richmond upon Thames 004G,E01033570,1712,75,117,1904
2021,Richmond upon Thames 004H,E01033571,1399,68,29,1496
2021,Newham 040C,E01033579,1706,82,98,1886
2021,Newham 042A,E01033580,1302,51,59,1412
2021,Newham 041A,E01033581,1841,54,28,1923
2021,Newham 041B,E01033582,1359,46,44,1449
2021,Newham 034I,E01033584,1640,29,34,1703
2021,Newham 040D,E01033586,2004,62,34,2100
2021,Barking and Dagenham 021E,E01033587,2344,76,36,2456
2021,Redbridge 039B,E01033589,1871,30,53,1954
2021,Redbridge 037C,E01033590,1217,17,16,1250
2021,Redbridge 039A,E01033591,2881,61,37,2979
2021,Redbridge 037D,E01033592,1927,29,28,1984
2021,Westminster 015F,E01033593,1478,66,190,1734
2021,Westminster 015G,E01033594,1156,90,254,1500
2021,Westminster 023F,E01033597,881,50,75,1006
2021,Westminster 009F,E01033598,1257,30,79,1366
2021,Westminster 023G,E01033599,1233,43,25,1301
2021,Westminster 009G,E01033601,1893,48,39,1980
2021,Westminster 009H,E01033602,1444,38,45,1527
2021,Westminster 009I,E01033603,1115,71,79,1265
2021,Westminster 009J,E01033604,1037,45,99,1181
2021,Westminster 009K,E01033605,1526,54,61,1641
2021,Hackney 030A,E01033699,1302,63,48,1413
2021,Hackney 030B,E01033700,2279,116,93,2488
2021,Hackney 028C,E01033702,1423,21,7,1451
2021,Hackney 010F,E01033703,1306,48,57,1411
2021,Hackney 023F,E01033704,2177,95,75,2347
2021,Hackney 028D,E01033705,1389,31,14,1434
2021,Hackney 033B,E01033706,1254,69,124,1447
2021,Hackney 033C,E01033708,1495,126,248,1869
2021,Hackney 032B,E01033709,1690,81,60,1831
2021,Hackney 028E,E01033710,1082,38,12,1132
2021,Hackney 032C,E01033711,1497,115,301,1913
2021,Hackney 023G,E01033712,1445,47,49,1541
2021,Hackney 010G,E01033713,1260,38,25,1323
2021,Greenwich 035B,E01033727,2181,353,177,2711
2021,Greenwich 035C,E01033728,1610,80,72,1762
2021,Greenwich 030E,E01033729,1962,455,61,2478
2021,Greenwich 041E,E01033732,988,53,29,1070
2021,Greenwich 039B,E01033734,1389,50,26,1465
2021,Greenwich 042D,E01033735,1167,28,67,1262
2021,Greenwich 039A,E01033736,2049,112,84,2245
2021,Greenwich 042B,E01033737,1865,40,29,1934
2021,Greenwich 037D,E01033738,1727,76,57,1860
2021,Greenwich 002E,E01033739,1658,25,44,1727
2021,Greenwich 002F,E01033740,1570,29,34,1633
2021,Greenwich 002G,E01033741,2540,112,45,2697
2021,Greenwich 007F,E01033742,1262,42,37,1341
2021,Greenwich 002H,E01033743,1875,37,29,1941
2021,Greenwich 007G,E01033744,1748,31,25,1804
2021,Greenwich 002I,E01033745,1723,31,29,1783
2021,Greenwich 038E,E01033746,1372,56,43,1471
2021,Havering 007F,E01033784,1499,36,23,1558
2021,Havering 007G,E01033785,1325,36,20,1381
2021,Havering 017G,E01033786,1238,40,35,1313
2021,Havering 017H,E01033787,1373,38,50,1461
2021,Havering 017I,E01033788,1503,34,21,1558
2021,Bexley 008H,E01033789,1703,45,20,1768
2021,Bexley 008I,E01033790,1309,24,5,1338
2021,Bexley 019G,E01033791,1330,38,13,1381
2021,Bexley 019H,E01033792,1333,29,18,1380
2021,Lambeth 003F,E01033862,1121,88,187,1396
2021,Lambeth 003G,E01033863,1242,55,28,1325
2021,Lambeth 004H,E01033864,972,39,21,1032
2021,Lambeth 004I,E01033865,1150,171,199,1520
2021,Lambeth 004J,E01033866,958,48,114,1120
2021,Southwark 002F,E01033867,1185,231,132,1548
2021,Southwark 002G,E01033868,983,212,214,1409
2021,Southwark 004F,E01033869,1370,65,33,1468
2021,Southwark 004G,E01033870,1630,87,52,1769
2021,Southwark 004H,E01033871,1413,54,46,1513
2021,Southwark 004I,E01033872,1205,53,43,1301
2021,Southwark 009G,E01033873,1536,108,127,1771
2021,Southwark 009H,E01033874,914,119,119,1152
2021,Southwark 012G,E01033875,1211,62,47,1320
2021,Southwark 012H,E01033876,1102,63,85,1250
2021,Southwark 012I,E01033877,1441,62,42,1545
2021,Southwark 015F,E01033878,1032,58,18,1108
2021,Southwark 015G,E01033879,2464,55,36,2555
2021,Southwark 015H,E01033880,1940,136,57,2133
2021,Southwark 016F,E01033881,1787,59,37,1883
2021,Southwark 022G,E01033882,1292,88,28,1408
2021,Southwark 022H,E01033883,1504,70,26,1600
2021,Southwark 035A,E01033884,951,74,79,1104
2021,Southwark 036A,E01033885,1206,81,43,1330
2021,Barnet 017E,E01033911,1773,53,53,1879
2021,Barnet 017F,E01033912,1611,30,61,1702
2021,Barnet 024G,E01033913,1440,53,37,1530
2021,Barnet 024H,E01033914,1749,34,30,1813
2021,Barnet 042A,E01033915,1389,47,49,1485
2021,Barnet 042B,E01033916,1648,72,67,1787
2021,Barnet 042C,E01033917,1381,49,76,1506
2021,Barnet 042D,E01033918,1228,183,143,1554
2021,Barnet 042E,E01033919,1161,51,99,1311
2021,Barnet 042F,E01033920,1405,49,70,1524
2021,Barnet 043A,E01033921,1519,82,54,1655
2021,Barnet 043B,E01033922,1591,50,67,1708
2021,Barnet 043C,E01033923,1496,27,38,1561
2021,Barnet 043D,E01033924,1486,29,31,1546
2021,Barnet 043E,E01033925,1643,37,52,1732
2021,Enfield 014E,E01033926,2557,48,31,2636
2021,Enfield 020F,E01033927,1555,32,67,1654
2021,Enfield 020G,E01033928,1238,27,33,1298
2021,Brent 002F,E01033929,1291,29,24,1344
2021,Brent 002G,E01033930,1766,32,48,1846
2021,Brent 009F,E01033931,1313,24,22,1359
2021,Brent 009G,E01033932,1584,29,48,1661
2021,Brent 010G,E01033933,1451,10,19,1480
2021,Brent 010H,E01033934,1601,14,21,1636
2021,Brent 020F,E01033935,1885,27,96,2008
2021,Brent 020G,E01033936,1529,45,66,1640
2021,Brent 027G,E01033937,1129,27,9,1165
2021,Brent 027H,E01033938,1195,24,12,1231
2021,Brent 027I,E01033939,1846,37,48,1931
2021,Brent 035B,E01033940,1617,570,165,2352
2021,Brent 035C,E01033941,1482,44,42,1568
2021,Brent 035D,E01033942,1236,223,148,1607
2021,Haringey 015E,E01033943,2159,217,138,2514
2021,Haringey 015F,E01033944,2101,340,96,2537
2021,Haringey 020G,E01033945,1307,39,20,1366
2021,Haringey 020H,E01033946,1297,35,28,1360
2021,Ealing 015F,E01034026,1359,786,366,2511
2021,Ealing 015G,E01034027,1935,352,246,2533
2021,Ealing 019F,E01034028,1163,41,26,1230
2021,Ealing 019G,E01034029,1377,68,80,1525
2021,Ealing 042A,E01034030,1710,69,82,1861
2021,Ealing 042B,E01034031,1209,19,83,1311
2021,Hounslow 006G,E01034032,1743,41,30,1814
2021,Hounslow 006H,E01034033,1636,57,59,1752
2021,Hounslow 014F,E01034034,1612,36,26,1674
2021,Hounslow 014G,E01034035,1525,41,16,1582
2021,Hounslow 015F,E01034036,1776,33,45,1854
2021,Hounslow 015G,E01034037,1784,36,34,1854
2021,Hounslow 017F,E01034038,1741,17,42,1800
2021,Hounslow 017G,E01034039,1602,48,82,1732
2021,Hounslow 018H,E01034040,1552,38,66,1656
2021,Hounslow 018I,E01034041,1417,20,40,1477
2021,Hounslow 030A,E01034042,1147,72,37,1256
2021,Hounslow 030B,E01034043,1324,48,69,1441
2021,Hounslow 030C,E01034044,1100,49,83,1232
2021,Hounslow 031A,E01034045,1678,37,78,1793
2021,Hounslow 031B,E01034046,1896,27,27,1950
2021,Croydon 015F,E01034139,1716,64,25,1805
2021,Croydon 015G,E01034140,1182,37,25,1244
2021,Croydon 020F,E01034141,1357,30,33,1420
2021,Croydon 020G,E01034142,1406,45,28,1479
2021,Croydon 020H,E01034143,1223,50,34,1307
2021,Croydon 024F,E01034144,1296,33,20,1349
2021,Croydon 024G,E01034145,1290,22,18,1330
2021,Croydon 024H,E01034146,1389,31,23,1443
2021,Croydon 046A,E01034147,1035,42,44,1121
2021,Croydon 046B,E01034148,1530,52,46,1628
2021,Croydon 046C,E01034149,1967,54,93,2114
2021,Croydon 046D,E01034150,1267,54,26,1347
2021,Croydon 046E,E01034151,1111,34,18,1163
2021,Croydon 047B,E01034152,1551,47,29,1627
2021,Sutton 004F,E01034153,1355,38,9,1402
2021,Sutton 004G,E01034154,1468,51,17,1536
2021,Sutton 012F,E01034155,1979,47,25,2051
2021,Sutton 012G,E01034156,1313,41,51,1405
2021,Greenwich 005F,E01034173,1811,31,13,1855
2021,Greenwich 034F,E01034174,1176,32,44,1252
2021,Greenwich 034G,E01034175,1239,32,32,1303
2021,Greenwich 034H,E01034176,1933,64,30,2027
2021,Greenwich 034I,E01034177,1529,42,32,1603
2021,Greenwich 035E,E01034178,1550,69,71,1690
2021,Greenwich 035F,E01034179,1190,167,65,1422
2021,Greenwich 035G,E01034180,1251,22,19,1292
2021,Greenwich 035H,E01034181,1465,227,120,1812
2021,Greenwich 035I,E01034182,1274,67,58,1399
2021,Greenwich 037E,E01034183,1459,35,30,1524
2021,Greenwich 037F,E01034184,1233,28,28,1289
2021,Greenwich 037G,E01034185,1126,52,29,1207
2021,Greenwich 039C,E01034186,1250,52,54,1356
2021,Greenwich 039D,E01034187,1201,33,20,1254
2021,Greenwich 040A,E01034188,1289,43,65,1397
2021,Greenwich 040B,E01034189,1215,25,28,1268
2021,Greenwich 040C,E01034190,1601,50,34,1685
2021,Greenwich 040D,E01034191,1550,35,54,1639
2021,Greenwich 040E,E01034192,2104,91,40,2235
2021,Greenwich 041A,E01034193,1362,46,71,1479
2021,Greenwich 041B,E01034194,1227,35,38,1300
2021,Greenwich 041C,E01034195,1120,117,51,1288
2021,Greenwich 041D,E01034196,1198,40,41,1279
2021,Greenwich 042C,E01034198,2212,66,48,2326
2021,Newham 012E,E01034199,1706,55,56,1817
2021,Newham 012F,E01034200,1391,79,101,1571
2021,Newham 022E,E01034201,1407,23,17,1447
2021,Newham 022F,E01034202,1579,39,27,1645
2021,Newham 025E,E01034203,1301,28,32,1361
2021,Newham 025F,E01034204,1916,30,47,1993
2021,Newham 033E,E01034205,1500,22,33,1555
2021,Newham 033F,E01034206,1692,43,31,1766
2021,Newham 033G,E01034207,1436,57,42,1535
2021,Newham 034J,E01034208,1885,32,27,1944
2021,Newham 034K,E01034209,1338,54,88,1480
2021,Newham 034L,E01034210,1434,51,51,1536
2021,Newham 034M,E01034211,1274,59,106,1439
2021,Newham 034N,E01034212,1738,80,106,1924
2021,Newham 038A,E01034213,1680,61,47,1788
2021,Newham 038B,E01034214,1419,78,68,1565
2021,Newham 038C,E01034215,1418,72,46,1536
2021,Newham 038D,E01034216,1563,80,61,1704
2021,Newham 038E,E01034217,1637,242,164,2043
2021,Newham 039B,E01034218,1705,42,75,1822
2021,Newham 039C,E01034219,1511,270,105,1886
2021,Newham 039D,E01034220,1022,115,97,1234
2021,Newham 039E,E01034221,1619,58,106,1783
2021,Newham 040A,E01034222,1392,76,58,1526
2021,Newham 040B,E01034223,1283,47,42,1372
2021,Newham 041D,E01034224,1676,35,42,1753
2021,Newham 042B,E01034225,1425,43,36,1504
2021,Newham 042C,E01034226,1331,40,43,1414
2021,Newham 042D,E01034227,1521,40,15,1576
2021,Newham 042E,E01034228,1231,58,59,1348
2021,Newham 042F,E01034229,1337,35,36,1408
2021,Newham 042G,E01034230,1131,55,51,1237
2021,Newham 042H,E01034231,1233,52,59,1344
2021,Bromley 005F,E01034383,1226,57,25,1308
2021,Bromley 005G,E01034384,1275,46,14,1335
2021,Bromley 018F,E01034385,1381,39,30,1450
2021,Bromley 018G,E01034386,1162,32,56,1250
2021,Lewisham 001F,E01034387,1445,82,77,1604
2021,Lewisham 001G,E01034388,1163,61,55,1279
2021,Lewisham 001H,E01034389,1563,48,59,1670
2021,Lewisham 020F,E01034390,1441,45,17,1503
2021,Lewisham 020G,E01034391,1542,49,33,1624
2021,Lewisham 040A,E01034392,1475,125,128,1728
2021,Lewisham 040B,E01034393,1020,28,42,1090
2021,Lewisham 040C,E01034394,1148,44,57,1249
2021,Lewisham 040D,E01034395,1629,32,34,1695
2021,Barking and Dagenham 004F,E01034469,1685,28,32,1745
2021,Barking and Dagenham 004G,E01034470,1442,36,21,1499
2021,Barking and Dagenham 008G,E01034471,2608,28,50,2686
2021,Barking and Dagenham 008H,E01034472,1797,41,46,1884
2021,Barking and Dagenham 015E,E01034473,1231,20,15,1266
2021,Barking and Dagenham 015F,E01034474,2137,62,56,2255
2021,Barking and Dagenham 019F,E01034475,1777,27,25,1829
2021,Barking and Dagenham 019G,E01034476,1749,28,43,1820
2021,Barking and Dagenham 019H,E01034477,1523,37,24,1584
2021,Barking and Dagenham 019I,E01034478,1158,30,10,1198
2021,Barking and Dagenham 021G,E01034479,2162,34,7,2203
2021,Redbridge 023E,E01034480,1315,17,13,1345
2021,Redbridge 023F,E01034481,1672,18,16,1706
2021,Redbridge 032F,E01034482,1014,17,52,1083
2021,Redbridge 032G,E01034483,1366,25,28,1419
2021,Redbridge 032H,E01034484,1628,34,43,1705
2021,Waltham Forest 014F,E01034485,1932,43,39,2014
2021,Waltham Forest 014G,E01034486,1436,149,67,1652
2021,Waltham Forest 020H,E01034487,1220,16,18,1254
2021,Waltham Forest 020I,E01034488,1872,29,23,1924
2021,Kingston upon Thames 004H,E01034576,1121,57,78,1256
2021,Kingston upon Thames 004I,E01034577,1261,55,62,1378
2021,Merton 001F,E01034578,1024,41,24,1089
2021,Merton 001G,E01034579,1760,75,40,1875
2021,Merton 005F,E01034580,1385,54,42,1481
2021,Merton 005G,E01034581,1440,51,28,1519
2021,Harrow 002F,E01034589,1928,33,40,2001
2021,Harrow 002G,E01034590,1242,54,60,1356
2021,Harrow 013F,E01034591,1748,26,31,1805
2021,Harrow 013G,E01034592,1207,18,20,1245
2021,Harrow 015E,E01034593,1419,24,42,1485
2021,Harrow 015F,E01034594,1503,35,25,1563
2021,Harrow 023E,E01034595,1337,18,51,1406
2021,Harrow 023F,E01034596,1188,38,54,1280
2021,Harrow 023G,E01034597,1378,30,26,1434
2021,Harrow 023H,E01034598,1149,38,79,1266
2021,Harrow 027E,E01034599,1629,20,23,1672
2021,Harrow 027F,E01034600,1894,39,38,1971
2021,Hillingdon 015G,E01034601,1390,32,30,1452
2021,Hillingdon 015H,E01034602,1321,38,40,1399
2021,Hillingdon 015I,E01034603,1322,32,27,1381
2021,Hillingdon 015J,E01034604,1315,76,33,1424
2021,Hillingdon 015K,E01034605,1524,59,55,1638
2021,Hillingdon 016G,E01034606,1410,972,224,2606
2021,Hillingdon 016H,E01034607,1739,411,150,2300
2021,Hillingdon 022G,E01034608,2275,68,68,2411
2021,Hillingdon 022H,E01034609,1875,38,62,1975
2021,Hillingdon 027G,E01034610,1734,15,19,1768
2021,Hillingdon 027H,E01034611,1228,35,14,1277
2021,Hillingdon 027I,E01034612,2015,30,27,2072
2021,Hillingdon 027J,E01034613,924,34,47,1005
2021,Hillingdon 028F,E01034614,1941,33,30,2004
2021,Hillingdon 028G,E01034615,2088,50,30,2168
2021,Hillingdon 030F,E01034616,1369,41,87,1497
2021,Hillingdon 030G,E01034617,2254,41,36,2331
2021,Hammersmith and Fulham 001F,E01035484,1388,106,203,1697
2021,Hammersmith and Fulham 001G,E01035485,1002,28,72,1102
2021,Hammersmith and Fulham 023G,E01035486,1484,123,161,1768
2021,Hammersmith and Fulham 023H,E01035487,1414,82,61,1557
2021,Wandsworth 004H,E01035488,1263,115,87,1465
2021,Wandsworth 004I,E01035489,1186,70,73,1329
2021,Wandsworth 010H,E01035490,1455,104,145,1704
2021,Wandsworth 010I,E01035491,1122,67,50,1239
2021,Wandsworth 010J,E01035492,1557,71,58,1686
2021,Wandsworth 010K,E01035493,1539,67,47,1653
2021,Wandsworth 018E,E01035494,1648,91,60,1799
2021,Wandsworth 018F,E01035495,1271,41,33,1345
2021,Wandsworth 038A,E01035496,1038,75,142,1255
2021,Wandsworth 038B,E01035497,1377,58,59,1494
2021,Wandsworth 038E,E01035498,1074,50,92,1216
2021,Wandsworth 039C,E01035499,1530,30,44,1604
2021,Hackney 002G,E01035638,1701,85,105,1891
2021,Hackney 002H,E01035639,1614,53,43,1710
2021,Hackney 020F,E01035640,1312,46,37,1395
2021,Hackney 020G,E01035641,1343,47,39,1429
2021,Hackney 025G,E01035642,1723,71,49,1843
2021,Hackney 025H,E01035643,1570,77,75,1722
2021,Hackney 025I,E01035644,1068,29,81,1178
2021,Hackney 025J,E01035645,1243,42,22,1307
2021,Hackney 026E,E01035646,1428,58,53,1539
2021,Hackney 026F,E01035647,982,57,77,1116
2021,Hackney 026G,E01035648,1470,29,39,1538
2021,Hackney 026H,E01035649,1300,80,82,1462
2021,Hackney 031C,E01035650,1902,62,45,2009
2021,Islington 007E,E01035651,1451,68,56,1575
2021,Islington 007F,E01035652,1132,99,50,1281
2021,Islington 011J,E01035653,1285,72,65,1422
2021,Islington 011K,E01035654,1076,44,43,1163
2021,Islington 020F,E01035655,1546,109,75,1730
2021,Islington 020G,E01035656,1201,151,133,1485
2021,Tower Hamlets 001E,E01035657,953,64,30,1047
2021,Tower Hamlets 001F,E01035658,1226,44,17,1287
2021,Tower Hamlets 001G,E01035659,1501,52,24,1577
2021,Tower Hamlets 002E,E01035660,1372,39,35,1446
2021,Tower Hamlets 002F,E01035661,1491,52,100,1643
2021,Tower Hamlets 004H,E01035662,1028,52,32,1112
2021,Tower Hamlets 004I,E01035663,1211,85,34,1330
2021,Tower Hamlets 006E,E01035664,2328,113,65,2506
2021,Tower Hamlets 008F,E01035665,1295,80,54,1429
2021,Tower Hamlets 008G,E01035666,1809,61,46,1916
2021,Tower Hamlets 008H,E01035667,1914,45,34,1993
2021,Tower Hamlets 009E,E01035668,1922,94,57,2073
2021,Tower Hamlets 009F,E01035669,1251,62,71,1384
2021,Tower Hamlets 010G,E01035670,2809,950,520,4279
2021,Tower Hamlets 012F,E01035671,2035,76,53,2164
2021,Tower Hamlets 012G,E01035672,2795,102,57,2954
2021,Tower Hamlets 012H,E01035673,1046,46,35,1127
2021,Tower Hamlets 014F,E01035674,1308,56,26,1390
2021,Tower Hamlets 014G,E01035675,1548,122,112,1782
2021,Tower Hamlets 014H,E01035676,1510,35,24,1569
2021,Tower Hamlets 014I,E01035677,1449,41,27,1517
2021,Tower Hamlets 018E,E01035678,1828,69,40,1937
2021,Tower Hamlets 018F,E01035679,1494,47,60,1601
2021,Tower Hamlets 019E,E01035680,1748,68,37,1853
2021,Tower Hamlets 019F,E01035681,1941,50,14,2005
