date,geography,geography code,Migrant indicator: Address one year ago is student term-time or boarding school address in the UK,Migrant indicator: Address one year ago is the same as the address of enumeration,Migrant indicator: Migrant from outside the UK: Address one year ago was outside the UK,Migrant indicator: Migrant from within the UK: Address one year ago was in the UK,Migrant indicator: Total: All usual residents
2021,Waltham Forest 016A,E01004406,5,1503,34,276,1818
2021,Waltham Forest 013A,E01004407,3,1413,7,192,1615
2021,Waltham Forest 016B,E01004408,7,1540,19,143,1709
2021,Waltham Forest 016C,E01004409,0,1517,15,219,1751
2021,Waltham Forest 013B,E01004410,2,1596,11,203,1812
2021,Waltham Forest 016D,E01004411,2,1580,17,356,1955
2021,Waltham Forest 015A,E01004412,1,1464,46,254,1765
2021,Waltham Forest 004C,E01004413,1,1412,12,108,1533
2021,Waltham Forest 005B,E01004414,3,1676,14,108,1801
2021,Waltham Forest 004D,E01004415,2,1487,13,94,1596
2021,Waltham Forest 004E,E01004416,2,1582,13,202,1799
2021,Waltham Forest 005C,E01004417,0,1740,13,112,1865
2021,Waltham Forest 008D,E01004418,3,1636,14,105,1758
2021,Waltham Forest 008E,E01004419,3,2439,5,159,2606
2021,Waltham Forest 020C,E01004420,3,1955,33,247,2238
2021,Waltham Forest 018B,E01004421,0,1921,14,173,2108
2021,Waltham Forest 022A,E01004422,1,2122,34,438,2595
2021,Waltham Forest 020D,E01004423,2,1850,21,199,2072
2021,Waltham Forest 022B,E01004424,3,1800,38,235,2076
2021,Waltham Forest 022C,E01004425,1,1702,17,239,1959
2021,Waltham Forest 022D,E01004426,0,1667,24,108,1799
2021,Waltham Forest 022E,E01004427,4,1680,33,227,1944
2021,Waltham Forest 026B,E01004428,3,1941,23,90,2057
2021,Waltham Forest 026C,E01004429,4,1619,15,164,1802
2021,Waltham Forest 026D,E01004430,6,2132,55,455,2648
2021,Waltham Forest 023D,E01004432,1,1663,16,227,1907
2021,Waltham Forest 026E,E01004434,3,1923,12,175,2113
2021,Waltham Forest 023E,E01004435,0,1836,36,229,2101
2021,Waltham Forest 021B,E01004436,2,1370,10,128,1510
2021,Waltham Forest 021C,E01004437,1,1504,22,214,1741
2021,Waltham Forest 024C,E01004438,2,1791,32,290,2115
2021,Waltham Forest 021D,E01004439,3,1379,19,208,1609
2021,Waltham Forest 024D,E01004440,4,1776,20,246,2046
2021,Waltham Forest 024E,E01004441,0,1343,13,149,1505
2021,Waltham Forest 021E,E01004442,2,1313,11,193,1519
2021,Waltham Forest 016E,E01004443,2,1960,27,218,2207
2021,Waltham Forest 017D,E01004444,4,2374,33,373,2784
2021,Waltham Forest 018C,E01004445,1,1790,11,217,2019
2021,Waltham Forest 017E,E01004446,10,2379,19,232,2640
2021,Waltham Forest 016F,E01004447,2,1593,18,214,1827
2021,Waltham Forest 018D,E01004448,1,1665,15,217,1898
2021,Waltham Forest 018E,E01004449,2,1793,15,71,1881
2021,Waltham Forest 006A,E01004450,2,1591,3,102,1698
2021,Waltham Forest 005D,E01004451,1,1728,18,83,1830
2021,Waltham Forest 005E,E01004452,2,1676,17,170,1865
2021,Waltham Forest 006B,E01004453,2,1633,6,144,1785
2021,Waltham Forest 006C,E01004454,2,1852,9,88,1951
2021,Waltham Forest 006D,E01004455,3,1597,19,154,1773
2021,Waltham Forest 006E,E01004456,2,1605,11,47,1665
2021,Waltham Forest 012B,E01004457,3,1605,20,252,1880
2021,Waltham Forest 012C,E01004458,2,1798,29,177,2006
2021,Waltham Forest 012D,E01004459,1,1570,8,72,1651
2021,Waltham Forest 011D,E01004460,4,1847,12,166,2029
2021,Waltham Forest 011E,E01004462,1,2007,20,223,2251
2021,Waltham Forest 012E,E01004463,5,1763,15,233,2016
2021,Waltham Forest 013C,E01004464,3,1505,16,186,1710
2021,Waltham Forest 015B,E01004465,4,1441,17,118,1580
2021,Waltham Forest 015C,E01004466,4,1539,1,146,1690
2021,Waltham Forest 015D,E01004467,4,2024,30,259,2317
2021,Waltham Forest 015E,E01004468,1,1556,8,186,1751
2021,Waltham Forest 013D,E01004469,3,1753,15,131,1902
2021,Waltham Forest 013E,E01004470,3,1442,19,170,1634
2021,Waltham Forest 013F,E01004471,2,1543,15,197,1757
2021,Wandsworth 021A,E01004472,18,1352,35,363,1768
2021,Wandsworth 026A,E01004473,17,1361,24,341,1743
2021,Wandsworth 021B,E01004474,11,1355,28,598,1992
2021,Wandsworth 026B,E01004475,6,1170,19,283,1478
2021,Wandsworth 021C,E01004476,28,1249,40,482,1799
2021,Wandsworth 017A,E01004477,8,1407,15,201,1631
2021,Wandsworth 017B,E01004478,6,1347,21,163,1537
2021,Wandsworth 017C,E01004479,20,1221,36,225,1502
2021,Wandsworth 026C,E01004480,16,1200,37,457,1710
2021,Wandsworth 029A,E01004481,15,1148,29,432,1624
2021,Wandsworth 030A,E01004482,10,1194,5,339,1548
2021,Wandsworth 026D,E01004483,10,1642,18,412,2082
2021,Wandsworth 026E,E01004484,15,1086,28,345,1474
2021,Wandsworth 030B,E01004485,9,1339,30,337,1715
2021,Wandsworth 026F,E01004486,4,1106,13,289,1412
2021,Wandsworth 030C,E01004487,14,1175,21,270,1480
2021,Wandsworth 029B,E01004488,16,1117,20,168,1321
2021,Wandsworth 030D,E01004489,8,1131,8,187,1334
2021,Wandsworth 031A,E01004490,8,1210,33,271,1522
2021,Wandsworth 031B,E01004491,36,1782,76,591,2485
2021,Wandsworth 031C,E01004492,4,1354,26,314,1698
2021,Wandsworth 019A,E01004493,2,1531,23,357,1913
2021,Wandsworth 018A,E01004494,11,1397,46,303,1757
2021,Wandsworth 024A,E01004495,5,1322,16,228,1571
2021,Wandsworth 024B,E01004496,4,1435,25,446,1910
2021,Wandsworth 024C,E01004497,5,1281,4,174,1464
2021,Wandsworth 031D,E01004498,6,1315,27,310,1658
2021,Wandsworth 020A,E01004499,13,1229,25,329,1596
2021,Wandsworth 014A,E01004500,12,1418,54,421,1905
2021,Wandsworth 014B,E01004501,19,1278,32,190,1519
2021,Wandsworth 020B,E01004502,11,1316,36,263,1626
2021,Wandsworth 014C,E01004503,7,1263,42,375,1687
2021,Wandsworth 020C,E01004504,9,1301,23,175,1508
2021,Wandsworth 014D,E01004505,4,1308,41,246,1599
2021,Wandsworth 011A,E01004506,15,1668,61,453,2197
2021,Wandsworth 014E,E01004507,16,1905,85,547,2553
2021,Wandsworth 012A,E01004508,10,1424,43,506,1983
2021,Wandsworth 012B,E01004510,6,1427,24,374,1831
2021,Wandsworth 010B,E01004511,10,1220,20,319,1569
2021,Wandsworth 019B,E01004512,7,1211,17,200,1435
2021,Wandsworth 018B,E01004513,8,1495,40,358,1901
2021,Wandsworth 012C,E01004514,9,1366,25,384,1784
2021,Wandsworth 012D,E01004515,7,1241,32,386,1666
2021,Wandsworth 036A,E01004516,17,1458,35,218,1728
2021,Wandsworth 037A,E01004517,14,1773,44,388,2219
2021,Wandsworth 036B,E01004518,12,1519,18,172,1721
2021,Wandsworth 036C,E01004519,3,1526,26,185,1740
2021,Wandsworth 036D,E01004520,11,1200,26,157,1394
2021,Wandsworth 037B,E01004521,8,1713,22,258,2001
2021,Wandsworth 037C,E01004522,4,1493,15,201,1713
2021,Wandsworth 036E,E01004523,4,1432,18,160,1614
2021,Wandsworth 037D,E01004524,15,1603,17,185,1820
2021,Wandsworth 035A,E01004525,24,1365,42,477,1908
2021,Wandsworth 035B,E01004526,22,1366,38,320,1746
2021,Wandsworth 035C,E01004527,22,1271,36,304,1633
2021,Wandsworth 035D,E01004528,1,1454,12,171,1638
2021,Wandsworth 035E,E01004529,14,1682,20,357,2073
2021,Wandsworth 035F,E01004530,3,1381,74,261,1719
2021,Wandsworth 033A,E01004531,3,1449,13,267,1732
2021,Wandsworth 032A,E01004532,1,1181,20,212,1414
2021,Wandsworth 033B,E01004533,1,1211,5,219,1436
2021,Wandsworth 008A,E01004534,17,1349,31,490,1887
2021,Wandsworth 007A,E01004535,4,1635,21,166,1826
2021,Wandsworth 008B,E01004536,60,1595,199,473,2327
2021,Wandsworth 007B,E01004537,12,1609,40,390,2051
2021,Wandsworth 007C,E01004538,5,2051,43,333,2432
2021,Wandsworth 003A,E01004539,8,1881,25,161,2075
2021,Wandsworth 003B,E01004540,9,1751,34,422,2216
2021,Wandsworth 007D,E01004541,4,1457,16,202,1679
2021,Wandsworth 021D,E01004542,13,1278,16,249,1556
2021,Wandsworth 027A,E01004543,18,1377,13,319,1727
2021,Wandsworth 021E,E01004544,9,1237,29,238,1513
2021,Wandsworth 027B,E01004545,19,1378,34,480,1911
2021,Wandsworth 027C,E01004546,4,1187,18,267,1476
2021,Wandsworth 029C,E01004547,6,1176,23,203,1408
2021,Wandsworth 029D,E01004548,17,1459,44,479,1999
2021,Wandsworth 027D,E01004549,6,1311,17,317,1651
2021,Wandsworth 017D,E01004550,7,1109,22,208,1346
2021,Wandsworth 012E,E01004551,18,1119,40,375,1552
2021,Wandsworth 008C,E01004552,21,1264,52,604,1941
2021,Wandsworth 015A,E01004553,14,1282,28,414,1738
2021,Wandsworth 009A,E01004554,11,1283,38,313,1645
2021,Wandsworth 017E,E01004555,9,1498,31,171,1709
2021,Wandsworth 009B,E01004556,10,1369,35,197,1611
2021,Wandsworth 015B,E01004557,14,1434,21,226,1695
2021,Wandsworth 015C,E01004558,9,1548,24,238,1819
2021,Wandsworth 015D,E01004559,11,1249,31,161,1452
2021,Wandsworth 001A,E01004560,9,1459,52,400,1920
2021,Wandsworth 039E,E01004563,8,1759,49,349,2165
2021,Wandsworth 039D,E01004564,8,1364,32,453,1857
2021,Wandsworth 005A,E01004565,17,1206,51,374,1648
2021,Wandsworth 001B,E01004566,8,1266,38,330,1642
2021,Wandsworth 039A,E01004567,13,1961,31,341,2346
2021,Wandsworth 013A,E01004568,98,1145,111,383,1737
2021,Wandsworth 023A,E01004569,77,1826,65,393,2361
2021,Wandsworth 023B,E01004570,21,1685,46,162,1914
2021,Wandsworth 023C,E01004571,21,1592,40,180,1833
2021,Wandsworth 016A,E01004572,16,1431,31,186,1664
2021,Wandsworth 023D,E01004573,10,1434,36,189,1669
2021,Wandsworth 013B,E01004574,60,1690,78,268,2096
2021,Wandsworth 013C,E01004575,63,1492,56,261,1872
2021,Wandsworth 013D,E01004576,7,1411,24,141,1583
2021,Wandsworth 003C,E01004577,15,1412,24,370,1821
2021,Wandsworth 004B,E01004579,7,1516,36,289,1848
2021,Wandsworth 004C,E01004580,18,1595,42,446,2101
2021,Wandsworth 004D,E01004581,18,1403,49,290,1760
2021,Wandsworth 001C,E01004582,17,1790,50,324,2181
2021,Wandsworth 001D,E01004583,13,1401,37,246,1697
2021,Wandsworth 003D,E01004584,4,1552,15,144,1715
2021,Wandsworth 008D,E01004585,28,1363,37,383,1811
2021,Wandsworth 009C,E01004586,17,1350,47,461,1875
2021,Wandsworth 009D,E01004587,12,1416,35,330,1793
2021,Wandsworth 008E,E01004588,15,1392,35,547,1989
2021,Wandsworth 009E,E01004589,9,1299,43,415,1766
2021,Wandsworth 005B,E01004590,6,1557,16,252,1831
2021,Wandsworth 005C,E01004591,13,1476,36,360,1885
2021,Wandsworth 005D,E01004592,3,1438,19,203,1663
2021,Wandsworth 025A,E01004593,9,1594,46,256,1905
2021,Wandsworth 020D,E01004594,7,1417,19,234,1677
2021,Wandsworth 025B,E01004595,3,1427,27,310,1767
2021,Wandsworth 020E,E01004596,9,1332,39,213,1593
2021,Wandsworth 025C,E01004597,13,1541,35,263,1852
2021,Wandsworth 025D,E01004598,8,1629,38,418,2093
2021,Wandsworth 025E,E01004599,3,1345,32,154,1534
2021,Wandsworth 018D,E01004601,5,2076,36,324,2441
2021,Wandsworth 010C,E01004602,22,1309,17,289,1637
2021,Wandsworth 006A,E01004604,6,1388,12,143,1549
2021,Wandsworth 006B,E01004605,7,1500,22,253,1782
2021,Wandsworth 006C,E01004606,4,1272,25,341,1642
2021,Wandsworth 006D,E01004607,10,1359,38,213,1620
2021,Wandsworth 006E,E01004608,15,1226,32,383,1656
2021,Wandsworth 010E,E01004609,26,1518,45,528,2117
2021,Wandsworth 033C,E01004610,20,1588,48,314,1970
2021,Wandsworth 032B,E01004611,10,1201,30,294,1535
2021,Wandsworth 032C,E01004612,44,1223,38,273,1578
2021,Wandsworth 033D,E01004613,9,1415,13,247,1684
2021,Wandsworth 034A,E01004614,24,1558,23,343,1948
2021,Wandsworth 034B,E01004615,13,1429,6,180,1628
2021,Wandsworth 034C,E01004616,20,1362,41,451,1874
2021,Wandsworth 034D,E01004617,37,1399,43,410,1889
2021,Wandsworth 032D,E01004618,4,1243,16,237,1500
2021,Wandsworth 015E,E01004619,14,1154,25,152,1345
2021,Wandsworth 019C,E01004620,4,1342,23,267,1636
2021,Wandsworth 019D,E01004621,5,1408,23,261,1697
2021,Wandsworth 024D,E01004622,5,1182,46,601,1834
2021,Wandsworth 019E,E01004623,2,1413,21,300,1736
2021,Wandsworth 024E,E01004624,8,1285,26,235,1554
2021,Wandsworth 027E,E01004625,9,1166,16,116,1307
2021,Wandsworth 027F,E01004626,11,1465,11,304,1791
2021,Wandsworth 019F,E01004627,5,1346,29,194,1574
2021,Wandsworth 022A,E01004628,8,1982,48,272,2310
2021,Wandsworth 020F,E01004629,14,1410,12,145,1581
2021,Wandsworth 022B,E01004630,10,1540,18,167,1735
2021,Wandsworth 022C,E01004631,4,1491,63,301,1859
2021,Wandsworth 028A,E01004632,13,1239,49,201,1502
2021,Wandsworth 022D,E01004633,9,1425,37,158,1629
2021,Wandsworth 028B,E01004634,9,1232,25,197,1463
2021,Wandsworth 028C,E01004635,5,1349,31,259,1644
2021,Wandsworth 028D,E01004636,7,1253,22,169,1451
2021,Wandsworth 028E,E01004637,7,1225,34,186,1452
2021,Wandsworth 011B,E01004638,5,1231,20,109,1365
2021,Wandsworth 011C,E01004639,6,1406,20,257,1689
2021,Wandsworth 011D,E01004640,10,1418,37,200,1665
2021,Wandsworth 011E,E01004641,4,1631,14,224,1873
2021,Wandsworth 016B,E01004642,6,1880,24,182,2092
2021,Wandsworth 016C,E01004643,9,1996,33,276,2314
2021,Wandsworth 016D,E01004644,17,2169,34,264,2484
2021,Wandsworth 016E,E01004645,5,1827,35,227,2094
2021,Westminster 002A,E01004646,3,1491,52,170,1716
2021,Westminster 001A,E01004647,8,1131,80,160,1379
2021,Westminster 002B,E01004648,11,1696,85,506,2298
2021,Westminster 001B,E01004649,9,1123,88,176,1396
2021,Westminster 002C,E01004650,16,1416,104,267,1803
2021,Westminster 003A,E01004651,10,1269,164,321,1764
2021,Westminster 017A,E01004652,33,1135,91,339,1598
2021,Westminster 014A,E01004653,20,1586,54,280,1940
2021,Westminster 014B,E01004654,28,1890,94,408,2420
2021,Westminster 014D,E01004656,36,1481,104,331,1952
2021,Westminster 012A,E01004657,6,908,60,224,1198
2021,Westminster 012B,E01004658,83,792,176,433,1484
2021,Westminster 008A,E01004659,34,1015,258,311,1618
2021,Westminster 008B,E01004660,20,1068,157,173,1418
2021,Westminster 012C,E01004661,17,1478,129,364,1988
2021,Westminster 012D,E01004662,14,850,155,283,1302
2021,Westminster 012E,E01004663,19,1099,74,217,1409
2021,Westminster 024A,E01004665,8,1269,28,133,1438
2021,Westminster 023D,E01004668,21,1209,40,143,1413
2021,Westminster 024B,E01004669,16,1461,41,190,1708
2021,Westminster 009A,E01004670,15,2548,26,105,2694
2021,Westminster 005A,E01004674,7,1715,33,140,1895
2021,Westminster 005B,E01004675,6,2009,26,291,2332
2021,Westminster 006A,E01004676,10,1141,49,269,1469
2021,Westminster 005C,E01004677,7,1418,51,202,1678
2021,Westminster 005D,E01004678,10,1624,44,264,1942
2021,Westminster 005E,E01004679,10,1700,39,213,1962
2021,Westminster 015A,E01004680,37,972,57,167,1233
2021,Westminster 016A,E01004681,27,1329,84,381,1821
2021,Westminster 016B,E01004682,58,773,126,313,1270
2021,Westminster 015B,E01004683,13,1106,117,233,1469
2021,Westminster 015C,E01004684,23,854,147,296,1320
2021,Westminster 015E,E01004686,24,925,140,297,1386
2021,Westminster 019A,E01004687,14,1037,73,185,1309
2021,Westminster 019D,E01004690,8,887,55,111,1061
2021,Westminster 019E,E01004691,3,860,70,210,1143
2021,Westminster 019F,E01004692,21,821,37,127,1006
2021,Westminster 017B,E01004693,26,873,81,225,1205
2021,Westminster 016C,E01004694,11,1035,97,316,1459
2021,Westminster 017C,E01004695,20,677,103,264,1064
2021,Westminster 017D,E01004696,7,1274,41,119,1441
2021,Westminster 016D,E01004697,20,936,85,279,1320
2021,Westminster 017E,E01004698,15,887,122,294,1318
2021,Westminster 017F,E01004699,26,1168,147,396,1737
2021,Westminster 016E,E01004700,32,1041,90,301,1464
2021,Westminster 007A,E01004701,4,1223,65,230,1522
2021,Westminster 009E,E01004702,15,2454,57,244,2770
2021,Westminster 007B,E01004703,12,1624,91,246,1973
2021,Westminster 007D,E01004705,8,1009,36,180,1233
2021,Westminster 006B,E01004706,16,1104,44,292,1456
2021,Westminster 006C,E01004707,21,1368,61,358,1808
2021,Westminster 006D,E01004708,11,1207,41,257,1516
2021,Westminster 007E,E01004709,10,1366,53,252,1681
2021,Westminster 002D,E01004710,4,1311,47,571,1933
2021,Westminster 002E,E01004711,8,1580,26,353,1967
2021,Westminster 008C,E01004712,23,1024,133,251,1431
2021,Westminster 011A,E01004713,12,984,85,225,1306
2021,Westminster 011B,E01004714,14,1197,130,315,1656
2021,Westminster 013A,E01004715,48,1319,188,245,1800
2021,Westminster 011C,E01004716,7,808,68,144,1027
2021,Westminster 011D,E01004717,39,862,90,264,1255
2021,Westminster 004A,E01004718,2,1589,32,211,1834
2021,Westminster 004B,E01004719,9,1611,25,153,1798
2021,Westminster 004C,E01004720,12,2009,21,212,2254
2021,Westminster 004D,E01004721,4,1687,32,135,1858
2021,Westminster 004E,E01004722,11,2496,20,134,2661
2021,Westminster 005F,E01004723,20,1883,43,268,2214
2021,Westminster 001C,E01004724,12,1512,99,258,1881
2021,Westminster 003B,E01004725,15,997,135,140,1287
2021,Westminster 003C,E01004726,8,1329,99,236,1672
2021,Westminster 008D,E01004727,10,1076,178,263,1527
2021,Westminster 003D,E01004728,13,1136,89,207,1445
2021,Westminster 003E,E01004729,16,1254,44,164,1478
2021,Westminster 001D,E01004730,13,1128,88,218,1447
2021,Westminster 020A,E01004731,29,1483,142,332,1986
2021,Westminster 020B,E01004732,9,1174,17,104,1304
2021,Westminster 020C,E01004733,52,1532,115,392,2091
2021,Westminster 018A,E01004734,42,1256,96,291,1685
2021,Westminster 018B,E01004735,69,1450,155,325,1999
2021,Westminster 018C,E01004736,34,838,174,416,1462
2021,Westminster 024C,E01004737,4,1095,17,96,1212
2021,Westminster 021A,E01004740,10,1106,29,151,1296
2021,Westminster 024F,E01004741,10,1056,25,185,1276
2021,Westminster 022A,E01004742,19,931,47,255,1252
2021,Westminster 021B,E01004743,19,1272,38,164,1493
2021,Westminster 020D,E01004744,8,1189,30,219,1446
2021,Westminster 021D,E01004746,14,1053,20,156,1243
2021,Westminster 021E,E01004747,19,1768,75,300,2162
2021,Westminster 020E,E01004748,20,909,100,183,1212
2021,Westminster 022B,E01004749,21,1606,159,381,2167
2021,Westminster 023E,E01004750,15,1296,54,212,1577
2021,Westminster 022C,E01004751,13,1385,55,251,1704
2021,Westminster 022D,E01004752,11,1067,42,231,1351
2021,Westminster 022E,E01004753,12,1313,41,372,1738
2021,Westminster 010A,E01004754,7,1650,19,188,1864
2021,Westminster 010B,E01004755,7,2117,80,232,2436
2021,Westminster 006E,E01004756,16,1205,44,247,1512
2021,Westminster 010C,E01004757,16,1384,40,195,1635
2021,Westminster 014E,E01004760,12,1420,58,181,1671
2021,Westminster 018D,E01004761,15,908,81,193,1197
2021,Westminster 011E,E01004762,6,1304,95,131,1536
2021,Westminster 013B,E01004763,53,1360,179,415,2007
2021,Westminster 013D,E01004765,37,1365,143,307,1852
2021,Westminster 010F,E01032512,9,2123,40,196,2368
2021,Westminster 010G,E01032513,4,1066,25,129,1224
2021,Bromley 040D,E01032562,4,1517,5,68,1594
2021,Bromley 040E,E01032563,3,1321,11,104,1439
2021,Lewisham 037E,E01032564,2,1194,10,87,1293
2021,Lewisham 038E,E01032565,3,1319,6,112,1440
2021,Bexley 029D,E01032566,0,1735,18,111,1864
2021,Greenwich 033D,E01032567,0,1497,9,73,1579
2021,Bromley 041E,E01032568,6,1368,11,121,1506
2021,Croydon 045E,E01032569,1,1613,4,148,1766
2021,Bromley 042D,E01032570,2,1547,2,172,1723
2021,Ealing 040D,E01032572,13,1336,29,213,1591
2021,Hounslow 029E,E01032573,11,1408,48,320,1787
2021,Enfield 037E,E01032574,3,1853,27,161,2044
2021,Haringey 037D,E01032575,5,1958,19,137,2119
2021,Harrow 032E,E01032576,7,1533,13,108,1661
2021,Hillingdon 033E,E01032577,3,1619,20,127,1769
2021,Lewisham 039E,E01032579,19,1845,26,234,2124
2021,Barking and Dagenham 023F,E01032580,1,1390,23,109,1523
2021,Redbridge 034G,E01032581,2,1648,23,228,1901
2021,Lambeth 036E,E01032582,71,1510,139,548,2268
2021,Southwark 034D,E01032583,52,1587,88,303,2030
2021,Southwark 034E,E01032584,35,1067,54,187,1343
2021,Sutton 025E,E01032623,7,1674,11,100,1792
2021,Southwark 035E,E01032637,15,639,119,269,1042
2021,Southwark 035D,E01032638,14,750,35,290,1089
2021,Southwark 014F,E01032639,50,1264,126,456,1896
2021,Southwark 035B,E01032640,10,726,54,239,1029
2021,Southwark 036B,E01032646,22,1046,78,358,1504
2021,Southwark 014G,E01032719,27,1090,60,246,1423
2021,City of London 001F,E01032739,61,954,141,459,1615
2021,City of London 001G,E01032740,62,827,135,365,1389
2021,Havering 013E,E01032741,0,1152,48,237,1437
2021,Havering 013F,E01032742,1,1522,26,177,1726
2021,Ealing 010F,E01032743,2,2092,12,137,2243
2021,Ealing 010G,E01032744,3,1478,15,103,1599
2021,Tower Hamlets 004E,E01032764,25,1717,79,519,2340
2021,Tower Hamlets 004F,E01032765,8,1455,28,238,1729
2021,Tower Hamlets 021F,E01032767,49,925,110,471,1555
2021,Tower Hamlets 025E,E01032768,4,981,34,282,1301
2021,Tower Hamlets 025F,E01032769,2,1014,38,262,1316
2021,Tower Hamlets 032B,E01032770,37,1442,107,514,2100
2021,Tower Hamlets 033B,E01032771,34,971,119,391,1515
2021,Tower Hamlets 032C,E01032772,46,1609,121,598,2374
2021,Tower Hamlets 032E,E01032774,26,1393,76,279,1774
2021,Tower Hamlets 031F,E01032775,6,902,34,203,1145
2021,Tower Hamlets 034D,E01032776,28,1503,101,405,2037
2021,Tower Hamlets 035A,E01032777,9,1005,49,203,1266
2021,Tower Hamlets 035C,E01032779,24,1031,92,238,1385
2021,Tower Hamlets 035D,E01032780,25,1179,129,703,2036
2021,Tower Hamlets 033C,E01032781,14,1339,50,265,1668
2021,Tower Hamlets 033D,E01032782,37,1215,143,826,2221
2021,Tower Hamlets 031G,E01032783,26,989,56,217,1288
2021,Tower Hamlets 004G,E01032784,14,1363,23,285,1685
2021,Tower Hamlets 010E,E01032785,2,2101,48,287,2438
2021,Tower Hamlets 010F,E01032786,10,1376,26,185,1597
2021,Tower Hamlets 011F,E01032787,15,1999,68,343,2425
2021,Hammersmith and Fulham 023D,E01032788,9,1203,41,310,1563
2021,Hammersmith and Fulham 023E,E01032789,13,960,44,169,1186
2021,Hammersmith and Fulham 023F,E01032790,4,922,33,153,1112
2021,Southwark 036C,E01032803,13,1103,44,335,1495
2021,Southwark 035C,E01032834,21,703,33,262,1019
2021,Hounslow 025F,E01033000,3,1583,24,121,1731
2021,Hounslow 025G,E01033030,2,1438,117,254,1811
2021,Hounslow 031D,E01033081,5,1317,39,218,1579
2021,Hounslow 031C,E01033082,0,1099,17,127,1243
2021,Hounslow 018F,E01033083,9,1621,125,407,2162
2021,Hounslow 018G,E01033084,1,1637,67,227,1932
2021,Haringey 020F,E01033086,4,1084,11,79,1178
2021,Wandsworth 038C,E01033098,6,1072,85,525,1688
2021,Wandsworth 004E,E01033099,12,1458,44,344,1858
2021,Wandsworth 039B,E01033100,15,1367,51,419,1852
2021,Wandsworth 038D,E01033132,16,1418,84,497,2015
2021,Wandsworth 004G,E01033133,8,902,19,252,1181
2021,Wandsworth 010G,E01033135,7,922,23,221,1173
2021,Enfield 025F,E01033146,6,1408,14,91,1519
2021,Enfield 003F,E01033148,3,2031,28,138,2200
2021,Enfield 003G,E01033150,3,1475,11,175,1664
2021,Enfield 025G,E01033151,4,1336,6,90,1436
2021,Lambeth 004G,E01033208,26,1204,80,386,1696
2021,Lewisham 017E,E01033320,10,1322,22,184,1538
2021,Lewisham 017F,E01033322,0,1049,27,156,1232
2021,Lewisham 008E,E01033324,7,1345,12,156,1520
2021,Lewisham 008F,E01033325,11,958,41,335,1345
2021,Lewisham 041B,E01033327,12,1689,54,386,2141
2021,Lewisham 041C,E01033341,2,1105,18,185,1310
2021,Brent 031G,E01033455,2,919,15,181,1117
2021,Brent 027F,E01033456,5,2420,11,161,2597
2021,Brent 035A,E01033457,0,1674,63,208,1945
2021,Brent 003G,E01033463,8,2869,39,208,3124
2021,Brent 031H,E01033485,4,1366,16,237,1623
2021,Islington 011E,E01033486,11,816,17,181,1025
2021,Islington 011F,E01033487,7,868,33,276,1184
2021,Islington 011G,E01033488,38,1121,186,291,1636
2021,Islington 022G,E01033489,48,935,178,286,1447
2021,Islington 022H,E01033490,41,925,145,279,1390
2021,Islington 011H,E01033491,13,1480,48,366,1907
2021,Islington 006F,E01033493,4,940,33,319,1296
2021,Islington 006G,E01033494,6,1237,16,262,1521
2021,Kingston upon Thames 004G,E01033569,26,1428,87,260,1801
2021,Richmond upon Thames 004G,E01033570,5,1597,80,188,1870
2021,Richmond upon Thames 004H,E01033571,6,1341,13,120,1480
2021,Newham 040C,E01033579,21,1299,76,477,1873
2021,Newham 042A,E01033580,7,1098,42,247,1394
2021,Newham 041A,E01033581,6,1683,29,183,1901
2021,Newham 041B,E01033582,4,1134,29,246,1413
2021,Newham 034I,E01033584,2,1545,25,117,1689
2021,Newham 040D,E01033586,14,1745,35,288,2082
2021,Barking and Dagenham 021E,E01033587,4,2000,32,336,2372
2021,Redbridge 039B,E01033589,2,1592,90,234,1918
2021,Redbridge 037C,E01033590,2,1084,13,122,1221
2021,Redbridge 039A,E01033591,3,2371,78,472,2924
2021,Redbridge 037D,E01033592,7,1821,25,112,1965
2021,Westminster 015F,E01033593,22,1172,96,417,1707
2021,Westminster 015G,E01033594,25,988,226,251,1490
2021,Westminster 023F,E01033597,2,831,38,128,999
2021,Westminster 009F,E01033598,1,1094,53,213,1361
2021,Westminster 023G,E01033599,19,1163,22,89,1293
2021,Westminster 009G,E01033601,5,1814,21,133,1973
2021,Westminster 009H,E01033602,5,1399,11,99,1514
2021,Westminster 009I,E01033603,14,945,74,204,1237
2021,Westminster 009J,E01033604,5,868,47,248,1168
2021,Westminster 009K,E01033605,18,1404,28,174,1624
2021,Hackney 030A,E01033699,7,976,42,365,1390
2021,Hackney 030B,E01033700,9,1786,53,622,2470
2021,Hackney 028C,E01033702,4,1283,9,122,1418
2021,Hackney 010F,E01033703,3,1132,38,225,1398
2021,Hackney 023F,E01033704,7,1712,56,552,2327
2021,Hackney 028D,E01033705,3,1259,7,150,1419
2021,Hackney 033B,E01033706,38,808,116,474,1436
2021,Hackney 033C,E01033708,63,1006,183,608,1860
2021,Hackney 032B,E01033709,24,1416,54,329,1823
2021,Hackney 028E,E01033710,2,930,12,177,1121
2021,Hackney 032C,E01033711,80,1015,252,555,1902
2021,Hackney 023G,E01033712,6,1209,27,288,1530
2021,Hackney 010G,E01033713,6,1057,14,233,1310
2021,Greenwich 035B,E01033727,62,1951,157,507,2677
2021,Greenwich 035C,E01033728,13,1336,36,351,1736
