date,geography,geography code,Religion: Buddhist,Religion: Christian,Religion: Hindu,Religion: Jewish,Religion: Muslim,Religion: No religion,Religion: Not answered,Religion: Other religion,Religion: Sikh,Religion: Total: All usual residents
2021,Hackney 004C,E01001800,11,435,1,592,181,219,259,47,7,1752
2021,Hackney 008B,E01001801,11,309,4,634,93,479,166,16,11,1723
2021,Hackney 003B,E01001802,15,364,1,334,168,272,167,30,27,1378
2021,Hackney 008C,E01001803,16,481,3,210,80,879,115,21,0,1805
2021,Hackney 003C,E01001804,2,247,0,707,68,234,349,56,8,1671
2021,Hackney 009B,E01001805,8,338,4,122,110,516,100,23,6,1227
2021,Hackney 008D,E01001806,4,408,5,34,165,719,91,34,12,1472
2021,Hackney 003D,E01001807,19,467,1,427,174,361,323,27,11,1810
2021,Hackney 001A,E01001808,1,259,6,894,39,165,255,10,8,1637
2021,Hackney 001B,E01001809,4,248,8,989,112,200,303,13,6,1883
2021,Hackney 002D,E01001811,21,661,8,124,344,402,174,36,21,1791
2021,Hackney 003E,E01001812,8,277,0,851,134,266,215,27,12,1790
2021,Hackney 002E,E01001813,21,716,11,9,565,420,151,39,30,1962
2021,Hackney 001C,E01001814,2,339,10,740,122,227,217,40,2,1699
2021,Hackney 024D,E01001815,13,565,8,13,444,588,91,50,1,1773
2021,Hackney 020D,E01001816,8,477,11,10,187,691,115,37,14,1550
2021,Hackney 020E,E01001819,14,564,1,8,174,690,83,53,0,1587
2021,Hackney 024E,E01001820,14,501,12,19,263,445,106,23,7,1390
2021,Hackney 024F,E01001821,7,573,11,9,183,416,102,49,0,1350
2021,Hackney 029C,E01001822,13,574,3,459,292,373,238,29,17,1998
2021,Hackney 001D,E01001823,9,270,2,670,167,248,220,29,19,1634
2021,Hackney 004D,E01001824,4,268,7,736,166,174,241,27,3,1626
2021,Hackney 001E,E01001825,1,101,1,919,25,92,206,4,1,1350
2021,Hackney 004E,E01001826,4,279,0,654,163,191,244,30,9,1574
2021,Hackney 029D,E01001827,6,526,3,321,252,275,220,30,13,1646
2021,Hackney 028B,E01001828,14,792,12,146,343,506,162,57,19,2051
2021,Hackney 009C,E01001829,9,394,14,41,97,1064,115,13,9,1756
2021,Hackney 014C,E01001830,16,579,10,22,251,755,189,37,19,1878
2021,Hackney 009D,E01001831,9,409,36,22,208,870,99,20,6,1679
2021,Hackney 009E,E01001832,8,387,15,16,360,736,101,25,16,1664
2021,Hackney 014D,E01001833,26,656,10,18,259,927,147,41,34,2118
2021,Hackney 014E,E01001834,8,514,17,30,230,965,159,38,28,1989
2021,Hackney 014F,E01001835,9,325,21,21,95,642,103,9,8,1233
2021,Hackney 022A,E01001836,19,661,6,22,119,848,146,16,19,1856
2021,Hackney 023B,E01001837,5,433,6,28,118,746,97,12,1,1446
2021,Hackney 019E,E01001838,36,770,8,10,404,407,113,51,17,1816
2021,Hackney 023C,E01001839,42,694,26,35,176,1128,212,32,7,2352
2021,Hackney 022B,E01001840,31,633,1,12,329,442,107,37,11,1603
2021,Hackney 022C,E01001841,19,520,4,33,121,573,63,30,5,1368
2021,Hackney 023D,E01001842,21,604,11,18,187,584,94,8,0,1527
2021,Hackney 023E,E01001843,4,494,2,12,109,469,95,14,6,1205
2021,Hackney 022D,E01001844,14,585,17,32,183,933,121,24,7,1916
2021,Hackney 022E,E01001845,16,684,5,11,257,437,137,26,12,1585
2021,Hackney 018A,E01001846,19,581,7,9,139,323,86,38,8,1210
2021,Hackney 018B,E01001847,12,439,5,13,191,534,115,9,15,1333
2021,Hackney 018C,E01001848,6,870,2,25,296,614,116,32,9,1970
2021,Hackney 018D,E01001849,33,733,12,11,269,1155,168,52,11,2444
2021,Hackney 019F,E01001850,16,923,4,12,326,395,121,41,7,1845
2021,Hammersmith and Fulham 010A,E01001851,7,761,10,25,77,427,133,13,12,1465
2021,Hammersmith and Fulham 007A,E01001852,15,665,20,14,127,621,152,13,2,1629
2021,Hammersmith and Fulham 007B,E01001853,14,699,19,10,97,529,119,10,0,1497
2021,Hammersmith and Fulham 007C,E01001854,21,758,19,31,174,620,113,17,7,1760
2021,Hammersmith and Fulham 010B,E01001855,16,765,17,16,102,593,140,9,5,1663
2021,Hammersmith and Fulham 010C,E01001856,18,786,14,9,203,466,138,6,5,1645
2021,Hammersmith and Fulham 007D,E01001857,15,653,14,5,283,410,127,26,14,1547
2021,Hammersmith and Fulham 006A,E01001858,20,655,9,11,194,628,212,25,0,1754
2021,Hammersmith and Fulham 008A,E01001859,23,1148,18,11,545,729,206,14,8,2702
2021,Hammersmith and Fulham 006B,E01001860,9,729,12,5,301,494,141,18,1,1710
2021,Hammersmith and Fulham 006C,E01001861,14,610,17,11,225,426,97,4,2,1406
2021,Hammersmith and Fulham 005A,E01001862,9,730,21,14,268,560,137,7,12,1758
2021,Hammersmith and Fulham 006D,E01001863,7,678,9,24,70,497,115,8,2,1410
2021,Hammersmith and Fulham 006E,E01001864,7,736,21,6,160,479,89,12,3,1513
2021,Hammersmith and Fulham 008B,E01001865,1,731,34,9,99,595,100,14,2,1585
2021,Hammersmith and Fulham 012A,E01001866,15,613,36,22,207,463,135,12,3,1506
2021,Hammersmith and Fulham 012B,E01001867,23,444,36,6,168,308,147,3,0,1135
2021,Hammersmith and Fulham 012C,E01001868,11,579,3,3,217,298,141,5,3,1260
2021,Hammersmith and Fulham 010D,E01001869,8,677,20,22,82,400,122,14,5,1350
2021,Hammersmith and Fulham 012D,E01001870,23,642,42,13,204,579,164,9,10,1686
2021,Hammersmith and Fulham 012E,E01001871,18,605,33,24,191,464,163,10,7,1515
2021,Hammersmith and Fulham 012F,E01001872,16,578,35,2,124,458,135,8,4,1360
2021,Hammersmith and Fulham 010E,E01001873,13,668,11,12,169,453,158,19,1,1504
2021,Hammersmith and Fulham 001B,E01001875,9,903,20,5,347,374,161,12,2,1833
2021,Hammersmith and Fulham 001C,E01001876,21,1062,49,9,556,427,186,20,38,2368
2021,Hammersmith and Fulham 001D,E01001877,9,574,53,8,210,392,99,17,0,1362
2021,Hammersmith and Fulham 001E,E01001878,19,774,1,8,277,417,106,18,1,1621
2021,Hammersmith and Fulham 019A,E01001879,5,711,8,2,163,434,120,4,2,1449
2021,Hammersmith and Fulham 017A,E01001880,19,679,17,8,96,503,134,11,2,1469
2021,Hammersmith and Fulham 017B,E01001881,18,854,8,13,129,676,165,10,3,1876
2021,Hammersmith and Fulham 017C,E01001882,25,768,33,6,90,602,113,3,3,1643
2021,Hammersmith and Fulham 017D,E01001883,21,831,27,20,189,598,163,13,5,1867
2021,Hammersmith and Fulham 017E,E01001884,18,825,18,5,176,571,177,11,0,1801
2021,Hammersmith and Fulham 015A,E01001885,16,570,7,2,337,253,86,4,1,1276
2021,Hammersmith and Fulham 016A,E01001886,13,773,16,2,153,428,132,1,5,1523
2021,Hammersmith and Fulham 016B,E01001887,20,658,32,3,155,436,139,7,7,1457
2021,Hammersmith and Fulham 018A,E01001888,14,729,35,7,69,550,133,9,5,1551
2021,Hammersmith and Fulham 014A,E01001889,14,607,33,9,105,493,120,8,0,1389
2021,Hammersmith and Fulham 016C,E01001890,9,890,44,12,120,486,142,10,2,1715
2021,Hammersmith and Fulham 018B,E01001891,54,1131,79,24,124,886,218,27,3,2546
2021,Hammersmith and Fulham 016D,E01001892,17,614,15,7,131,381,147,14,5,1331
2021,Hammersmith and Fulham 013A,E01001893,19,586,6,8,277,450,134,8,1,1489
2021,Hammersmith and Fulham 013B,E01001894,13,548,18,6,167,480,136,3,2,1373
2021,Hammersmith and Fulham 009A,E01001895,5,721,16,14,88,494,100,23,0,1461
2021,Hammersmith and Fulham 009B,E01001896,25,604,39,16,125,464,102,11,12,1398
2021,Hammersmith and Fulham 009C,E01001897,8,617,1,11,99,439,115,3,10,1303
2021,Hammersmith and Fulham 013C,E01001898,34,850,32,11,184,781,185,3,10,2090
2021,Hammersmith and Fulham 013D,E01001899,16,681,16,2,257,484,125,16,0,1597
2021,Hammersmith and Fulham 013E,E01001900,38,727,32,5,228,476,201,6,0,1713
2021,Hammersmith and Fulham 019B,E01001901,13,827,4,14,81,555,143,9,4,1650
2021,Hammersmith and Fulham 019C,E01001902,8,786,7,9,95,607,135,10,0,1657
2021,Hammersmith and Fulham 019D,E01001903,4,705,19,6,129,432,131,5,3,1434
2021,Hammersmith and Fulham 022A,E01001904,6,802,19,22,50,593,113,3,6,1614
2021,Hammersmith and Fulham 022B,E01001905,14,874,30,15,56,547,110,6,3,1655
2021,Hammersmith and Fulham 022C,E01001906,4,743,8,16,63,502,106,8,4,1454
2021,Hammersmith and Fulham 022D,E01001907,8,658,11,17,47,384,111,11,0,1247
2021,Hammersmith and Fulham 015B,E01001908,11,600,11,3,103,534,102,14,2,1380
2021,Hammersmith and Fulham 015C,E01001909,28,815,11,1,135,617,149,1,4,1761
2021,Hammersmith and Fulham 014B,E01001910,25,580,15,4,103,484,113,9,3,1336
2021,Hammersmith and Fulham 015D,E01001911,10,788,24,6,349,411,116,3,1,1708
2021,Hammersmith and Fulham 015E,E01001912,11,559,13,4,440,286,140,1,1,1455
2021,Hammersmith and Fulham 014C,E01001913,9,583,34,8,43,591,106,7,6,1387
2021,Hammersmith and Fulham 014D,E01001914,19,590,22,9,146,568,135,7,10,1506
2021,Hammersmith and Fulham 024A,E01001915,20,831,2,25,35,408,119,12,0,1452
2021,Hammersmith and Fulham 024B,E01001916,3,750,10,7,25,321,94,9,5,1224
2021,Hammersmith and Fulham 018C,E01001917,7,766,19,11,72,484,125,9,4,1497
2021,Hammersmith and Fulham 018D,E01001918,5,807,12,10,105,434,110,18,9,1510
2021,Hammersmith and Fulham 018E,E01001919,8,872,5,21,66,460,110,5,0,1547
2021,Hammersmith and Fulham 020A,E01001920,12,713,9,5,147,396,154,11,2,1449
2021,Hammersmith and Fulham 020B,E01001921,16,725,10,25,73,456,137,8,3,1453
2021,Hammersmith and Fulham 020C,E01001922,5,860,19,21,123,442,137,12,4,1623
2021,Hammersmith and Fulham 020D,E01001923,13,713,19,17,128,449,149,14,12,1514
2021,Hammersmith and Fulham 020E,E01001924,8,819,23,32,72,458,124,9,1,1546
2021,Hammersmith and Fulham 025A,E01001925,5,874,9,19,80,439,136,4,6,1572
2021,Hammersmith and Fulham 024C,E01001926,15,755,7,13,36,402,118,9,0,1355
2021,Hammersmith and Fulham 008C,E01001927,7,715,4,23,58,460,83,5,8,1363
2021,Hammersmith and Fulham 011A,E01001928,10,779,27,24,153,612,184,6,9,1804
2021,Hammersmith and Fulham 009D,E01001929,14,620,19,20,56,529,86,3,0,1347
2021,Hammersmith and Fulham 008D,E01001930,28,791,33,12,214,491,141,24,4,1738
2021,Hammersmith and Fulham 011B,E01001931,17,561,24,12,112,455,95,18,2,1296
2021,Hammersmith and Fulham 011C,E01001932,34,670,26,0,162,569,120,7,3,1591
2021,Hammersmith and Fulham 011D,E01001933,17,728,17,9,129,482,99,15,0,1496
2021,Hammersmith and Fulham 025B,E01001934,3,903,15,1,319,548,161,8,3,1961
2021,Hammersmith and Fulham 023A,E01001935,15,1069,29,6,95,626,186,10,2,2038
2021,Hammersmith and Fulham 025C,E01001937,19,958,20,16,66,577,123,8,0,1787
2021,Hammersmith and Fulham 025D,E01001938,6,705,18,2,266,430,138,11,0,1576
2021,Hammersmith and Fulham 005B,E01001940,17,676,7,6,248,441,131,10,5,1541
2021,Hammersmith and Fulham 005C,E01001941,13,607,13,8,167,585,150,17,7,1567
2021,Hammersmith and Fulham 005D,E01001942,23,759,22,7,236,638,132,13,6,1836
2021,Hammersmith and Fulham 004A,E01001943,42,926,22,3,341,690,201,33,5,2263
2021,Hammersmith and Fulham 004B,E01001944,17,735,19,1,424,329,134,20,1,1680
2021,Hammersmith and Fulham 004C,E01001945,8,719,13,8,208,565,130,10,4,1665
2021,Hammersmith and Fulham 004D,E01001946,17,746,10,19,244,666,149,23,2,1876
2021,Hammersmith and Fulham 021A,E01001947,24,628,0,1,318,313,124,8,2,1418
2021,Hammersmith and Fulham 021B,E01001948,11,926,14,14,163,591,135,18,2,1874
2021,Hammersmith and Fulham 021C,E01001949,3,795,18,13,38,478,118,11,1,1475
2021,Hammersmith and Fulham 021D,E01001950,7,851,16,19,54,412,121,6,0,1486
2021,Hammersmith and Fulham 021E,E01001951,11,784,13,1,91,492,118,1,2,1513
2021,Hammersmith and Fulham 024D,E01001952,12,755,9,13,67,635,142,13,1,1647
2021,Hammersmith and Fulham 021F,E01001953,15,612,12,8,206,465,142,3,0,1463
2021,Hammersmith and Fulham 003A,E01001954,8,686,25,11,194,465,111,18,9,1527
2021,Hammersmith and Fulham 002A,E01001955,24,863,22,6,545,454,183,7,4,2108
2021,Hammersmith and Fulham 003B,E01001956,13,647,14,6,301,455,113,18,5,1572
2021,Hammersmith and Fulham 002B,E01001957,17,656,20,2,635,195,100,1,1,1627
2021,Hammersmith and Fulham 002C,E01001958,25,716,20,7,516,269,169,2,0,1724
2021,Hammersmith and Fulham 003C,E01001959,15,813,13,4,518,447,180,11,16,2017
2021,Hammersmith and Fulham 003D,E01001960,15,756,26,4,224,637,109,22,2,1795
2021,Hammersmith and Fulham 002D,E01001961,21,571,10,3,628,229,113,0,0,1575
2021,Haringey 004A,E01001962,29,586,38,61,140,816,121,31,1,1823
2021,Haringey 009A,E01001963,18,573,33,132,72,823,122,26,1,1800
2021,Haringey 009B,E01001964,8,575,28,31,100,696,163,25,0,1626
2021,Haringey 009C,E01001965,16,504,18,78,59,813,127,4,11,1630
2021,Haringey 009D,E01001966,8,468,19,93,60,655,89,8,10,1410
2021,Haringey 014A,E01001967,11,511,7,77,52,700,123,12,3,1496
2021,Haringey 014B,E01001968,6,487,6,107,77,814,130,5,16,1648
2021,Haringey 001A,E01001969,36,875,38,26,242,561,166,18,4,1966
2021,Haringey 004B,E01001970,17,892,47,13,299,474,122,39,1,1904
2021,Haringey 001B,E01001971,19,820,15,11,406,420,132,77,6,1906
2021,Haringey 004C,E01001972,9,690,22,14,264,532,97,75,6,1709
2021,Haringey 004D,E01001973,13,1127,51,42,289,798,178,44,6,2548
2021,Haringey 001C,E01001974,20,1025,52,28,151,716,177,35,10,2214
2021,Haringey 001D,E01001975,15,802,39,18,191,583,132,33,10,1823
2021,Haringey 011A,E01001976,17,1010,29,0,188,426,141,51,6,1868
2021,Haringey 011B,E01001977,4,780,24,8,227,327,119,17,14,1520
2021,Haringey 011C,E01001978,18,986,24,7,305,330,218,34,6,1928
2021,Haringey 011D,E01001979,36,1026,38,6,440,522,160,63,1,2292
2021,Haringey 018A,E01001980,11,760,24,5,254,584,142,28,8,1816
2021,Haringey 018B,E01001981,22,959,39,2,188,384,144,53,12,1803
2021,Haringey 018C,E01001982,11,853,15,14,244,495,124,41,2,1799
2021,Haringey 018D,E01001983,12,693,34,21,196,531,138,24,12,1661
2021,Haringey 033A,E01001984,20,625,15,50,115,726,152,37,7,1747
2021,Haringey 033B,E01001985,20,473,29,94,28,807,152,12,7,1622
2021,Haringey 034A,E01001986,10,492,5,48,56,808,138,11,0,1568
2021,Haringey 033C,E01001987,11,594,26,102,25,767,156,19,5,1705
2021,Haringey 034B,E01001988,12,535,17,90,37,826,122,28,1,1668
2021,Haringey 033D,E01001989,14,509,33,110,81,817,134,9,12,1719
2021,Haringey 034C,E01001990,20,580,15,45,91,1019,155,21,4,1950
2021,Haringey 017A,E01001991,14,484,8,89,105,795,134,20,10,1659
2021,Haringey 017B,E01001992,14,523,24,296,40,698,120,26,9,1750
2021,Haringey 017C,E01001993,6,527,23,208,32,765,103,5,0,1669
2021,Haringey 030A,E01001994,20,589,59,242,134,597,147,11,9,1808
2021,Haringey 017D,E01001995,14,933,35,106,282,966,267,75,6,2684
2021,Haringey 014C,E01001996,27,486,21,90,77,644,127,13,8,1493
2021,Haringey 014D,E01001997,15,533,10,96,78,815,209,22,2,1780
2021,Haringey 023A,E01001998,18,656,50,17,203,826,156,5,2,1933
2021,Haringey 023B,E01001999,27,1007,54,23,252,859,173,32,10,2437
2021,Haringey 031A,E01002000,15,621,26,13,151,821,107,12,0,1766
2021,Haringey 031B,E01002001,16,479,44,45,100,775,119,11,7,1596
2021,Haringey 031C,E01002002,15,551,13,3,175,761,139,26,8,1691
2021,Haringey 023C,E01002003,55,1010,19,8,447,744,193,80,3,2559
2021,Haringey 023D,E01002004,3,636,44,22,173,777,132,20,3,1810
2021,Haringey 035A,E01002005,12,454,38,46,50,710,123,24,1,1458
2021,Haringey 035B,E01002006,16,483,17,117,70,697,107,19,8,1534
2021,Haringey 035C,E01002007,13,501,23,82,36,636,127,20,2,1440
2021,Haringey 030B,E01002008,8,464,40,235,52,449,71,10,12,1341
2021,Haringey 035D,E01002009,10,500,5,67,30,660,132,5,4,1413
2021,Haringey 030C,E01002010,14,566,26,144,92,558,171,15,4,1590
2021,Haringey 030D,E01002011,5,599,35,79,65,825,113,25,2,1748
2021,Haringey 022A,E01002013,10,435,10,71,43,679,90,18,10,1366
2021,Haringey 020B,E01002014,39,531,26,39,124,804,146,24,1,1734
2021,Haringey 020C,E01002015,12,522,28,18,117,579,111,33,6,1426
2021,Haringey 028A,E01002016,13,636,19,56,138,917,110,17,6,1912
2021,Haringey 028B,E01002017,10,423,10,69,114,779,134,23,13,1575
2021,Haringey 020D,E01002018,7,417,14,30,79,670,116,29,13,1375
2021,Haringey 022B,E01002019,6,464,13,87,47,629,94,20,9,1369
2021,Haringey 021A,E01002020,7,484,26,63,69,724,146,16,13,1548
2021,Haringey 022C,E01002021,11,451,19,84,33,703,87,17,24,1429
2021,Haringey 021B,E01002022,29,718,18,87,71,1014,203,19,7,2166
2021,Haringey 021C,E01002023,11,494,18,100,33,599,102,7,3,1367
2021,Haringey 022D,E01002024,5,327,16,51,71,688,79,30,4,1271
2021,Haringey 021D,E01002025,11,507,26,162,29,621,89,29,2,1476
2021,Haringey 016A,E01002026,9,640,30,1,477,377,158,85,4,1781
2021,Haringey 010A,E01002027,9,601,40,12,215,350,142,38,20,1427
2021,Haringey 010B,E01002028,29,695,36,8,191,485,171,46,0,1661
2021,Haringey 016B,E01002029,7,908,21,4,403,441,228,95,2,2109
2021,Haringey 016C,E01002030,29,616,42,9,215,489,129,34,0,1563
2021,Haringey 016D,E01002031,51,711,38,4,310,574,133,40,8,1869
2021,Haringey 010C,E01002032,37,814,18,4,279,446,160,81,5,1844
2021,Haringey 010D,E01002033,42,785,22,8,287,462,143,45,7,1801
2021,Haringey 037A,E01002034,11,1181,22,5,607,418,141,99,6,2490
2021,Haringey 002A,E01002036,14,1078,12,0,336,259,129,34,1,1863
2021,Haringey 002B,E01002037,8,789,12,21,447,252,140,40,7,1716
2021,Haringey 037B,E01002038,19,783,27,8,467,324,127,39,1,1795
2021,Haringey 002C,E01002039,6,733,0,0,404,235,134,155,6,1673
2021,Haringey 002D,E01002040,11,1200,38,4,351,373,222,52,16,2267
2021,Haringey 037C,E01002041,12,954,22,0,320,378,113,65,4,1868
2021,Haringey 027A,E01002042,9,556,32,8,159,639,130,35,5,1573
2021,Haringey 026A,E01002043,5,740,44,12,268,589,116,35,1,1810
2021,Haringey 027B,E01002044,7,657,23,8,319,601,138,24,3,1780
2021,Haringey 026B,E01002045,18,950,30,13,309,483,257,58,14,2132
2021,Haringey 026C,E01002046,14,756,13,20,303,362,117,34,0,1619
2021,Haringey 027C,E01002047,21,500,45,88,122,741,107,29,1,1654
2021,Haringey 027D,E01002048,20,693,44,11,388,567,143,29,13,1908
2021,Haringey 026D,E01002049,14,792,16,10,333,461,173,96,8,1903
2021,Haringey 029A,E01002050,5,354,9,1117,76,137,266,11,14,1989
2021,Haringey 029B,E01002051,11,804,4,295,207,281,209,43,17,1871
2021,Haringey 029C,E01002052,9,355,7,1128,126,142,410,20,8,2205
2021,Haringey 032A,E01002053,12,851,2,251,351,337,180,38,4,2026
2021,Haringey 032B,E01002054,15,713,5,28,374,344,126,82,6,1693
2021,Haringey 029D,E01002055,8,355,13,1170,108,140,292,12,4,2102
2021,Haringey 032C,E01002056,32,859,31,215,340,1081,282,78,3,2921
2021,Haringey 032D,E01002057,16,649,17,43,215,663,137,40,14,1794
2021,Haringey 031D,E01002058,18,602,21,5,227,552,99,48,3,1575
2021,Haringey 028C,E01002059,6,512,4,29,122,770,86,32,0,1561
2021,Haringey 028D,E01002060,10,494,1,39,70,911,150,23,8,1706
2021,Haringey 036A,E01002061,7,420,13,29,64,885,95,29,2,1544
2021,Haringey 034D,E01002062,15,472,18,53,85,950,125,23,0,1741
2021,Haringey 036B,E01002063,3,512,6,30,94,735,89,31,1,1501
2021,Haringey 036C,E01002064,25,482,4,16,201,611,103,34,2,1478
2021,Haringey 036D,E01002065,12,483,16,15,106,809,123,27,5,1596
2021,Haringey 025A,E01002066,26,1209,23,8,491,585,140,126,3,2611
2021,Haringey 024A,E01002067,25,758,15,5,297,412,168,59,3,1742
2021,Haringey 025B,E01002068,11,972,18,28,315,642,211,48,1,2246
2021,Haringey 024B,E01002069,26,910,14,3,350,518,175,51,1,2048
2021,Haringey 024C,E01002070,43,1041,31,19,287,895,182,44,10,2552
2021,Haringey 025C,E01002071,34,839,7,14,291,358,96,139,1,1779
2021,Haringey 025D,E01002072,20,847,21,13,254,497,164,56,3,1875
2021,Haringey 024D,E01002073,20,745,14,8,225,406,166,60,2,1646
2021,Haringey 012A,E01002074,24,1063,7,16,492,407,160,70,6,2245
2021,Haringey 015A,E01002075,11,1026,38,14,307,394,129,47,5,1971
2021,Haringey 015B,E01002076,30,1008,13,3,248,375,131,43,4,1855
2021,Haringey 012B,E01002077,10,1275,16,3,322,396,158,86,3,2269
2021,Haringey 015C,E01002078,12,1190,29,16,315,734,159,96,2,2553
2021,Haringey 012C,E01002079,13,925,44,0,377,298,123,20,9,1809
2021,Haringey 012D,E01002081,16,911,13,13,448,304,121,96,5,1927
2021,Haringey 013A,E01002082,9,598,27,0,376,202,99,100,7,1418
2021,Haringey 019A,E01002083,8,620,39,13,156,420,124,11,1,1392
2021,Haringey 019B,E01002084,13,662,28,13,349,535,140,13,10,1763
2021,Haringey 019C,E01002085,21,816,51,14,389,603,213,55,8,2170
2021,Haringey 013B,E01002086,14,540,11,10,222,546,112,21,22,1498
2021,Haringey 019D,E01002087,20,905,16,16,265,531,129,26,4,1912
2021,Haringey 013C,E01002088,29,716,34,16,324,513,125,41,3,1801
2021,Haringey 013D,E01002089,14,614,4,3,408,149,71,81,3,1347
2021,Haringey 005A,E01002090,24,709,24,14,410,328,159,62,7,1737
2021,Haringey 006A,E01002091,11,828,12,2,386,282,190,131,0,1842
2021,Haringey 006B,E01002092,13,724,10,4,373,288,106,78,2,1598
2021,Haringey 005B,E01002093,18,832,19,7,476,296,123,64,6,1841
2021,Haringey 006C,E01002094,16,658,22,4,273,288,103,63,16,1443
2021,Haringey 006D,E01002095,12,696,20,3,296,352,127,79,4,1589
2021,Haringey 005C,E01002096,23,789,17,2,301,344,111,96,9,1692
2021,Haringey 005D,E01002097,28,711,14,4,350,331,90,66,4,1598
2021,Haringey 007A,E01002098,13,705,26,13,78,571,96,17,12,1531
2021,Haringey 008A,E01002099,13,865,29,4,437,408,153,104,6,2019
2021,Haringey 008B,E01002100,41,785,44,5,365,356,134,46,8,1784
2021,Haringey 007B,E01002101,47,967,28,8,170,535,191,20,13,1979
2021,Haringey 007C,E01002102,22,794,30,6,409,488,137,33,6,1925
2021,Haringey 008C,E01002103,31,866,33,7,248,477,154,23,14,1853
2021,Haringey 008D,E01002104,6,687,27,4,236,338,120,37,0,1455
2021,Haringey 007D,E01002105,29,955,57,16,224,569,184,37,4,2075
2021,Harrow 008A,E01002106,26,791,548,38,267,171,106,67,17,2031
2021,Harrow 012A,E01002107,16,504,673,64,234,100,110,115,5,1821
2021,Harrow 008B,E01002108,21,471,735,57,157,125,147,116,10,1839
2021,Harrow 008C,E01002109,11,462,512,272,191,176,109,123,15,1871
2021,Harrow 008D,E01002110,10,511,618,67,139,110,68,118,22,1663
2021,Harrow 008E,E01002111,16,674,745,37,367,143,101,102,15,2200
2021,Harrow 001A,E01002112,18,401,458,468,210,173,147,100,15,1990
2021,Harrow 002A,E01002113,8,332,335,329,205,149,114,69,21,1562
2021,Harrow 001B,E01002114,16,646,336,326,425,193,202,75,11,2230
2021,Harrow 002B,E01002115,9,391,362,177,198,154,84,75,10,1460
2021,Harrow 002C,E01002116,16,385,248,441,163,155,98,64,20,1590
2021,Harrow 002E,E01002118,13,783,234,142,285,246,113,51,13,1880
2021,Harrow 007A,E01002119,27,1019,424,54,514,215,176,72,8,2509
2021,Harrow 007B,E01002120,11,580,183,9,313,147,95,14,10,1362
2021,Harrow 007C,E01002121,17,669,580,21,226,97,105,68,42,1825
2021,Harrow 007D,E01002122,17,792,475,7,282,105,121,58,2,1859
2021,Harrow 007E,E01002123,10,751,393,7,242,151,104,52,2,1712
2021,Harrow 010A,E01002124,29,637,685,2,230,86,86,36,0,1791
2021,Harrow 010B,E01002125,13,844,529,3,331,101,134,17,0,1972
2021,Harrow 023B,E01002127,28,741,429,36,212,155,116,84,39,1840
2021,Harrow 020A,E01002128,37,951,284,20,306,338,140,27,12,2115
2021,Harrow 023C,E01002129,26,1002,551,31,424,440,191,52,15,2732
2021,Harrow 020B,E01002130,54,1153,397,23,686,348,196,41,12,2910
2021,Harrow 023D,E01002131,17,718,339,7,257,197,124,42,11,1712
2021,Harrow 029A,E01002132,15,794,383,33,300,349,112,23,28,2037
