date,geography,geography code,Sex: All persons,Sex: Female,Sex: Male
2021,Hackney 028A,E01001798,2329,1205,1124
2021,Hackney 003A,E01001799,1506,767,739
2021,Hackney 004C,E01001800,1749,889,860
2021,Hackney 008B,E01001801,1722,888,834
2021,Hackney 003B,E01001802,1377,726,651
2021,Hackney 008C,E01001803,1804,906,898
2021,Hackney 003C,E01001804,1671,894,777
2021,Hackney 009B,E01001805,1227,621,606
2021,Hackney 008D,E01001806,1469,816,653
2021,Hackney 003D,E01001807,1809,938,871
2021,Hackney 001A,E01001808,1634,848,786
2021,Hackney 001B,E01001809,1884,987,897
2021,Hackney 002D,E01001811,1791,972,819
2021,Hackney 003E,E01001812,1792,874,918
2021,Hackney 002E,E01001813,1955,1073,882
2021,Hackney 001C,E01001814,1699,844,855
2021,Hackney 024D,E01001815,1772,924,848
2021,Hackney 020D,E01001816,1551,835,716
2021,Hackney 020E,E01001819,1587,811,776
2021,Hackney 024E,E01001820,1390,736,654
2021,Hackney 024F,E01001821,1350,735,615
2021,Hackney 029C,E01001822,1997,1143,854
2021,Hackney 001D,E01001823,1633,814,819
2021,Hackney 004D,E01001824,1626,826,800
2021,Hackney 001E,E01001825,1350,674,676
2021,Hackney 004E,E01001826,1573,810,763
2021,Hackney 029D,E01001827,1647,878,769
2021,Hackney 028B,E01001828,2053,1131,922
2021,Hackney 009C,E01001829,1756,920,836
2021,Hackney 014C,E01001830,1878,1016,862
2021,Hackney 009D,E01001831,1679,850,829
2021,Hackney 009E,E01001832,1660,864,796
2021,Hackney 014D,E01001833,2117,1118,999
2021,Hackney 014E,E01001834,1988,1062,926
2021,Hackney 014F,E01001835,1233,617,616
2021,Hackney 022A,E01001836,1854,983,871
2021,Hackney 023B,E01001837,1446,771,675
2021,Hackney 019E,E01001838,1815,981,834
2021,Hackney 023C,E01001839,2354,1237,1117
2021,Hackney 022B,E01001840,1603,859,744
2021,Hackney 022C,E01001841,1368,722,646
2021,Hackney 023D,E01001842,1528,828,700
2021,Hackney 023E,E01001843,1205,643,562
2021,Hackney 022D,E01001844,1917,999,918
2021,Hackney 022E,E01001845,1585,844,741
2021,Hackney 018A,E01001846,1210,650,560
2021,Hackney 018B,E01001847,1332,682,650
2021,Hackney 018C,E01001848,1970,932,1038
2021,Hackney 018D,E01001849,2449,1261,1188
2021,Hackney 019F,E01001850,1845,986,859
2021,Hammersmith and Fulham 010A,E01001851,1465,792,673
2021,Hammersmith and Fulham 007A,E01001852,1629,863,766
2021,Hammersmith and Fulham 007B,E01001853,1497,785,712
2021,Hammersmith and Fulham 007C,E01001854,1760,971,789
2021,Hammersmith and Fulham 010B,E01001855,1662,900,762
2021,Hammersmith and Fulham 010C,E01001856,1645,856,789
2021,Hammersmith and Fulham 007D,E01001857,1546,783,763
2021,Hammersmith and Fulham 006A,E01001858,1754,947,807
2021,Hammersmith and Fulham 008A,E01001859,2703,1498,1205
2021,Hammersmith and Fulham 006B,E01001860,1710,908,802
2021,Hammersmith and Fulham 006C,E01001861,1405,737,668
2021,Hammersmith and Fulham 005A,E01001862,1759,902,857
2021,Hammersmith and Fulham 006D,E01001863,1409,735,674
2021,Hammersmith and Fulham 006E,E01001864,1514,770,744
2021,Hammersmith and Fulham 008B,E01001865,1585,833,752
2021,Hammersmith and Fulham 012A,E01001866,1505,809,696
2021,Hammersmith and Fulham 012B,E01001867,1138,629,509
2021,Hammersmith and Fulham 012C,E01001868,1261,695,566
2021,Hammersmith and Fulham 010D,E01001869,1353,692,661
2021,Hammersmith and Fulham 012D,E01001870,1686,914,772
2021,Hammersmith and Fulham 012E,E01001871,1514,794,720
2021,Hammersmith and Fulham 012F,E01001872,1361,721,640
2021,Hammersmith and Fulham 010E,E01001873,1502,811,691
2021,Hammersmith and Fulham 001B,E01001875,1835,983,852
2021,Hammersmith and Fulham 001C,E01001876,2372,1033,1339
2021,Hammersmith and Fulham 001D,E01001877,1360,722,638
2021,Hammersmith and Fulham 001E,E01001878,1618,879,739
2021,Hammersmith and Fulham 019A,E01001879,1451,753,698
2021,Hammersmith and Fulham 017A,E01001880,1468,756,712
2021,Hammersmith and Fulham 017B,E01001881,1876,968,908
2021,Hammersmith and Fulham 017C,E01001882,1644,886,758
2021,Hammersmith and Fulham 017D,E01001883,1869,981,888
2021,Hammersmith and Fulham 017E,E01001884,1800,912,888
2021,Hammersmith and Fulham 015A,E01001885,1276,670,606
2021,Hammersmith and Fulham 016A,E01001886,1522,818,704
2021,Hammersmith and Fulham 016B,E01001887,1458,776,682
2021,Hammersmith and Fulham 018A,E01001888,1551,762,789
2021,Hammersmith and Fulham 014A,E01001889,1389,722,667
2021,Hammersmith and Fulham 016C,E01001890,1714,891,823
2021,Hammersmith and Fulham 018B,E01001891,2544,1377,1167
2021,Hammersmith and Fulham 016D,E01001892,1330,710,620
2021,Hammersmith and Fulham 013A,E01001893,1491,802,689
2021,Hammersmith and Fulham 013B,E01001894,1374,739,635
2021,Hammersmith and Fulham 009A,E01001895,1460,766,694
2021,Hammersmith and Fulham 009B,E01001896,1398,705,693
2021,Hammersmith and Fulham 009C,E01001897,1303,694,609
2021,Hammersmith and Fulham 013C,E01001898,2090,1085,1005
2021,Hammersmith and Fulham 013D,E01001899,1599,853,746
2021,Hammersmith and Fulham 013E,E01001900,1713,925,788
2021,Hammersmith and Fulham 019B,E01001901,1651,885,766
2021,Hammersmith and Fulham 019C,E01001902,1657,923,734
2021,Hammersmith and Fulham 019D,E01001903,1436,754,682
2021,Hammersmith and Fulham 022A,E01001904,1617,840,777
2021,Hammersmith and Fulham 022B,E01001905,1658,941,717
2021,Hammersmith and Fulham 022C,E01001906,1453,824,629
2021,Hammersmith and Fulham 022D,E01001907,1247,671,576
2021,Hammersmith and Fulham 015B,E01001908,1379,711,668
2021,Hammersmith and Fulham 015C,E01001909,1763,925,838
2021,Hammersmith and Fulham 014B,E01001910,1335,686,649
2021,Hammersmith and Fulham 015D,E01001911,1710,954,756
2021,Hammersmith and Fulham 015E,E01001912,1454,788,666
2021,Hammersmith and Fulham 014C,E01001913,1386,720,666
2021,Hammersmith and Fulham 014D,E01001914,1504,754,750
2021,Hammersmith and Fulham 024A,E01001915,1453,776,677
2021,Hammersmith and Fulham 024B,E01001916,1224,675,549
2021,Hammersmith and Fulham 018C,E01001917,1495,754,741
2021,Hammersmith and Fulham 018D,E01001918,1510,833,677
2021,Hammersmith and Fulham 018E,E01001919,1545,815,730
2021,Hammersmith and Fulham 020A,E01001920,1449,680,769
2021,Hammersmith and Fulham 020B,E01001921,1451,768,683
2021,Hammersmith and Fulham 020C,E01001922,1625,852,773
2021,Hammersmith and Fulham 020D,E01001923,1517,809,708
2021,Hammersmith and Fulham 020E,E01001924,1545,828,717
2021,Hammersmith and Fulham 025A,E01001925,1572,824,748
2021,Hammersmith and Fulham 024C,E01001926,1357,726,631
2021,Hammersmith and Fulham 008C,E01001927,1364,712,652
2021,Hammersmith and Fulham 011A,E01001928,1806,952,854
2021,Hammersmith and Fulham 009D,E01001929,1347,705,642
2021,Hammersmith and Fulham 008D,E01001930,1736,922,814
2021,Hammersmith and Fulham 011B,E01001931,1296,647,649
2021,Hammersmith and Fulham 011C,E01001932,1592,835,757
2021,Hammersmith and Fulham 011D,E01001933,1496,794,702
2021,Hammersmith and Fulham 025B,E01001934,1961,1065,896
2021,Hammersmith and Fulham 023A,E01001935,2038,1139,899
2021,Hammersmith and Fulham 025C,E01001937,1792,946,846
2021,Hammersmith and Fulham 025D,E01001938,1576,837,739
2021,Hammersmith and Fulham 005B,E01001940,1538,831,707
2021,Hammersmith and Fulham 005C,E01001941,1566,786,780
2021,Hammersmith and Fulham 005D,E01001942,1838,935,903
2021,Hammersmith and Fulham 004A,E01001943,2263,1179,1084
2021,Hammersmith and Fulham 004B,E01001944,1680,879,801
2021,Hammersmith and Fulham 004C,E01001945,1665,897,768
2021,Hammersmith and Fulham 004D,E01001946,1877,957,920
2021,Hammersmith and Fulham 021A,E01001947,1417,787,630
2021,Hammersmith and Fulham 021B,E01001948,1873,1008,865
2021,Hammersmith and Fulham 021C,E01001949,1475,803,672
2021,Hammersmith and Fulham 021D,E01001950,1486,807,679
2021,Hammersmith and Fulham 021E,E01001951,1514,842,672
2021,Hammersmith and Fulham 024D,E01001952,1647,906,741
2021,Hammersmith and Fulham 021F,E01001953,1463,816,647
2021,Hammersmith and Fulham 003A,E01001954,1526,810,716
2021,Hammersmith and Fulham 002A,E01001955,2108,1122,986
2021,Hammersmith and Fulham 003B,E01001956,1576,832,744
2021,Hammersmith and Fulham 002B,E01001957,1626,861,765
2021,Hammersmith and Fulham 002C,E01001958,1725,953,772
2021,Hammersmith and Fulham 003C,E01001959,2019,1104,915
2021,Hammersmith and Fulham 003D,E01001960,1794,1016,778
2021,Hammersmith and Fulham 002D,E01001961,1577,892,685
2021,Haringey 004A,E01001962,1823,952,871
2021,Haringey 009A,E01001963,1800,930,870
2021,Haringey 009B,E01001964,1628,849,779
2021,Haringey 009C,E01001965,1636,872,764
2021,Haringey 009D,E01001966,1410,724,686
2021,Haringey 014A,E01001967,1495,794,701
2021,Haringey 014B,E01001968,1650,853,797
2021,Haringey 001A,E01001969,1966,979,987
2021,Haringey 004B,E01001970,1904,1034,870
2021,Haringey 001B,E01001971,1906,996,910
2021,Haringey 004C,E01001972,1713,903,810
2021,Haringey 004D,E01001973,2548,1334,1214
2021,Haringey 001C,E01001974,2213,1153,1060
2021,Haringey 001D,E01001975,1822,936,886
2021,Haringey 011A,E01001976,1864,922,942
2021,Haringey 011B,E01001977,1518,786,732
2021,Haringey 011C,E01001978,1927,945,982
2021,Haringey 011D,E01001979,2292,1214,1078
2021,Haringey 018A,E01001980,1816,871,945
2021,Haringey 018B,E01001981,1803,944,859
2021,Haringey 018C,E01001982,1801,891,910
2021,Haringey 018D,E01001983,1661,856,805
2021,Haringey 033A,E01001984,1747,927,820
2021,Haringey 033B,E01001985,1622,845,777
2021,Haringey 034A,E01001986,1565,780,785
2021,Haringey 033C,E01001987,1705,835,870
2021,Haringey 034B,E01001988,1667,900,767
2021,Haringey 033D,E01001989,1719,913,806
2021,Haringey 034C,E01001990,1950,1027,923
2021,Haringey 017A,E01001991,1663,896,767
2021,Haringey 017B,E01001992,1751,894,857
2021,Haringey 017C,E01001993,1669,858,811
2021,Haringey 030A,E01001994,1809,923,886
2021,Haringey 017D,E01001995,2683,1451,1232
2021,Haringey 014C,E01001996,1493,754,739
2021,Haringey 014D,E01001997,1782,976,806
2021,Haringey 023A,E01001998,1934,989,945
2021,Haringey 023B,E01001999,2436,1220,1216
2021,Haringey 031A,E01002000,1761,876,885
2021,Haringey 031B,E01002001,1596,835,761
2021,Haringey 031C,E01002002,1691,791,900
2021,Haringey 023C,E01002003,2557,1291,1266
2021,Haringey 023D,E01002004,1810,928,882
2021,Haringey 035A,E01002005,1458,764,694
2021,Haringey 035B,E01002006,1537,796,741
2021,Haringey 035C,E01002007,1439,772,667
2021,Haringey 030B,E01002008,1343,705,638
2021,Haringey 035D,E01002009,1414,731,683
2021,Haringey 030C,E01002010,1594,871,723
2021,Haringey 030D,E01002011,1748,910,838
2021,Haringey 022A,E01002013,1361,727,634
2021,Haringey 020B,E01002014,1734,871,863
2021,Haringey 020C,E01002015,1425,747,678
2021,Haringey 028A,E01002016,1912,1069,843
2021,Haringey 028B,E01002017,1571,792,779
2021,Haringey 020D,E01002018,1375,762,613
2021,Haringey 022B,E01002019,1370,719,651
2021,Haringey 021A,E01002020,1546,794,752
2021,Haringey 022C,E01002021,1429,729,700
2021,Haringey 021B,E01002022,2166,1120,1046
2021,Haringey 021C,E01002023,1368,718,650
2021,Haringey 022D,E01002024,1273,673,600
2021,Haringey 021D,E01002025,1476,730,746
2021,Haringey 016A,E01002026,1781,910,871
2021,Haringey 010A,E01002027,1430,746,684
2021,Haringey 010B,E01002028,1660,865,795
2021,Haringey 016B,E01002029,2109,1046,1063
2021,Haringey 016C,E01002030,1564,809,755
2021,Haringey 016D,E01002031,1869,956,913
2021,Haringey 010C,E01002032,1844,980,864
2021,Haringey 010D,E01002033,1802,962,840
2021,Haringey 037A,E01002034,2489,1358,1131
2021,Haringey 002A,E01002036,1864,990,874
2021,Haringey 002B,E01002037,1717,884,833
2021,Haringey 037B,E01002038,1794,903,891
2021,Haringey 002C,E01002039,1672,885,787
2021,Haringey 002D,E01002040,2266,1168,1098
2021,Haringey 037C,E01002041,1868,952,916
2021,Haringey 027A,E01002042,1567,770,797
2021,Haringey 026A,E01002043,1810,924,886
2021,Haringey 027B,E01002044,1780,913,867
2021,Haringey 026B,E01002045,2129,1122,1007
2021,Haringey 026C,E01002046,1618,839,779
2021,Haringey 027C,E01002047,1655,871,784
2021,Haringey 027D,E01002048,1905,942,963
2021,Haringey 026D,E01002049,1899,975,924
2021,Haringey 029A,E01002050,1990,999,991
2021,Haringey 029B,E01002051,1871,904,967
2021,Haringey 029C,E01002052,2205,1081,1124
2021,Haringey 032A,E01002053,2025,1054,971
2021,Haringey 032B,E01002054,1693,906,787
2021,Haringey 029D,E01002055,2103,1036,1067
2021,Haringey 032C,E01002056,2921,1443,1478
2021,Haringey 032D,E01002057,1794,894,900
2021,Haringey 031D,E01002058,1575,827,748
2021,Haringey 028C,E01002059,1562,860,702
2021,Haringey 028D,E01002060,1708,949,759
2021,Haringey 036A,E01002061,1544,745,799
2021,Haringey 034D,E01002062,1740,901,839
2021,Haringey 036B,E01002063,1502,816,686
2021,Haringey 036C,E01002064,1479,800,679
2021,Haringey 036D,E01002065,1596,801,795
2021,Haringey 025A,E01002066,2611,1300,1311
2021,Haringey 024A,E01002067,1741,887,854
2021,Haringey 025B,E01002068,2245,1155,1090
2021,Haringey 024B,E01002069,2049,1070,979
2021,Haringey 024C,E01002070,2550,1328,1222
2021,Haringey 025C,E01002071,1780,976,804
2021,Haringey 025D,E01002072,1877,988,889
2021,Haringey 024D,E01002073,1648,854,794
2021,Haringey 012A,E01002074,2246,1167,1079
2021,Haringey 015A,E01002075,1972,1003,969
2021,Haringey 015B,E01002076,1855,973,882
2021,Haringey 012B,E01002077,2269,1174,1095
2021,Haringey 015C,E01002078,2552,1310,1242
2021,Haringey 012C,E01002079,1810,949,861
2021,Haringey 012D,E01002081,1928,1049,879
2021,Haringey 013A,E01002082,1418,764,654
2021,Haringey 019A,E01002083,1393,733,660
2021,Haringey 019B,E01002084,1763,941,822
2021,Haringey 019C,E01002085,2173,1113,1060
2021,Haringey 013B,E01002086,1497,782,715
2021,Haringey 019D,E01002087,1913,963,950
2021,Haringey 013C,E01002088,1800,920,880
2021,Haringey 013D,E01002089,1346,728,618
2021,Haringey 005A,E01002090,1736,911,825
2021,Haringey 006A,E01002091,1843,991,852
2021,Haringey 006B,E01002092,1597,857,740
2021,Haringey 005B,E01002093,1839,946,893
2021,Haringey 006C,E01002094,1443,785,658
2021,Haringey 006D,E01002095,1589,882,707
2021,Haringey 005C,E01002096,1692,901,791
2021,Haringey 005D,E01002097,1598,854,744
2021,Haringey 007A,E01002098,1530,764,766
2021,Haringey 008A,E01002099,2020,1062,958
2021,Haringey 008B,E01002100,1785,926,859
2021,Haringey 007B,E01002101,1980,984,996
2021,Haringey 007C,E01002102,1927,1061,866
2021,Haringey 008C,E01002103,1852,940,912
2021,Haringey 008D,E01002104,1454,748,706
2021,Haringey 007D,E01002105,2076,1045,1031
2021,Harrow 008A,E01002106,2030,1034,996
2021,Harrow 012A,E01002107,1819,906,913
2021,Harrow 008B,E01002108,1840,936,904
2021,Harrow 008C,E01002109,1871,967,904
2021,Harrow 008D,E01002110,1664,833,831
2021,Harrow 008E,E01002111,2200,1092,1108
2021,Harrow 001A,E01002112,1994,1030,964
2021,Harrow 002A,E01002113,1560,790,770
2021,Harrow 001B,E01002114,2230,1200,1030
2021,Harrow 002B,E01002115,1464,743,721
2021,Harrow 002C,E01002116,1590,840,750
2021,Harrow 002E,E01002118,1880,947,933
2021,Harrow 007A,E01002119,2509,1273,1236
2021,Harrow 007B,E01002120,1362,712,650
2021,Harrow 007C,E01002121,1822,895,927
2021,Harrow 007D,E01002122,1860,925,935
2021,Harrow 007E,E01002123,1714,841,873
2021,Harrow 010A,E01002124,1793,909,884
2021,Harrow 010B,E01002125,1970,931,1039
2021,Harrow 023B,E01002127,1840,945,895
2021,Harrow 020A,E01002128,2116,1072,1044
2021,Harrow 023C,E01002129,2731,1367,1364
2021,Harrow 020B,E01002130,2909,1439,1470
2021,Harrow 023D,E01002131,1711,852,859
2021,Harrow 029A,E01002132,2037,1030,1007
2021,Harrow 027A,E01002133,2041,1092,949
2021,Harrow 029B,E01002134,1491,739,752
2021,Harrow 029C,E01002135,2015,1033,982
2021,Harrow 027B,E01002136,2032,1014,1018
2021,Harrow 029D,E01002137,1747,528,1219
2021,Harrow 027C,E01002138,1610,827,783
2021,Harrow 006A,E01002139,1503,807,696
2021,Harrow 005A,E01002140,1794,919,875
2021,Harrow 005B,E01002141,1792,939,853
2021,Harrow 005C,E01002142,1858,943,915
2021,Harrow 005D,E01002143,1631,825,806
2021,Harrow 004A,E01002144,1620,810,810
2021,Harrow 005E,E01002145,1685,897,788
2021,Harrow 004B,E01002146,1462,768,694
2021,Harrow 004C,E01002147,1356,713,643
2021,Harrow 006B,E01002148,1463,728,735
2021,Harrow 004D,E01002149,1320,666,654
2021,Harrow 006C,E01002150,2400,1345,1055
2021,Harrow 006D,E01002151,1563,839,724
2021,Harrow 006E,E01002152,1615,857,758
2021,Harrow 019A,E01002153,1880,954,926
2021,Harrow 019B,E01002155,1726,905,821
2021,Harrow 015B,E01002156,1568,796,772
2021,Harrow 019C,E01002157,1698,865,833
2021,Harrow 019D,E01002158,1407,712,695
2021,Harrow 021A,E01002159,1929,967,962
2021,Harrow 021B,E01002160,2475,1238,1237
2021,Harrow 021C,E01002161,2058,1044,1014
2021,Harrow 015C,E01002162,1927,986,941
2021,Harrow 015D,E01002163,1651,816,835
2021,Harrow 021D,E01002164,1925,983,942
2021,Harrow 017A,E01002165,1764,846,918
2021,Harrow 017B,E01002166,1708,862,846
2021,Harrow 017C,E01002167,1609,813,796
2021,Harrow 017D,E01002168,1548,787,761
2021,Harrow 017E,E01002169,1667,825,842
2021,Harrow 033A,E01002170,1369,711,658
2021,Harrow 033B,E01002171,1704,846,858
2021,Harrow 033C,E01002172,1613,802,811
2021,Harrow 033D,E01002173,1909,956,953
2021,Harrow 033E,E01002174,1568,795,773
2021,Harrow 033F,E01002175,1420,700,720
2021,Harrow 033G,E01002176,1695,888,807
2021,Harrow 033H,E01002177,1478,732,746
2021,Harrow 033I,E01002178,1638,829,809
2021,Harrow 013A,E01002179,2632,1348,1284
2021,Harrow 020C,E01002181,2336,1192,1144
2021,Harrow 020D,E01002182,2142,1051,1091
2021,Harrow 013C,E01002183,2107,1059,1048
2021,Harrow 013D,E01002184,1928,941,987
2021,Harrow 009A,E01002185,1855,967,888
2021,Harrow 009B,E01002186,1935,986,949
2021,Harrow 009C,E01002187,1983,1042,941
2021,Harrow 016A,E01002188,1608,841,767
2021,Harrow 016B,E01002189,1734,895,839
2021,Harrow 009D,E01002190,1708,885,823
2021,Harrow 022A,E01002191,2021,1034,987
2021,Harrow 016C,E01002192,1683,867,816
2021,Harrow 016D,E01002193,2045,1065,980
2021,Harrow 022B,E01002194,1838,941,897
2021,Harrow 022C,E01002195,1658,859,799
2021,Harrow 022D,E01002196,1822,951,871
2021,Harrow 012B,E01002197,1417,722,695
2021,Harrow 010C,E01002198,1812,895,917
2021,Harrow 012C,E01002199,1570,782,788
2021,Harrow 010D,E01002200,2200,950,1250
2021,Harrow 012D,E01002201,1713,848,865
2021,Harrow 012E,E01002202,2196,1080,1116
2021,Harrow 010E,E01002203,1811,877,934
2021,Harrow 032A,E01002204,1881,922,959
2021,Harrow 032B,E01002206,1388,675,713
2021,Harrow 032C,E01002207,1774,856,918
2021,Harrow 025A,E01002208,1360,676,684
2021,Harrow 025B,E01002209,1862,933,929
2021,Harrow 032D,E01002210,1548,793,755
2021,Harrow 028A,E01002211,1486,754,732
2021,Harrow 028B,E01002212,1888,987,901
2021,Harrow 031A,E01002214,1909,947,962
2021,Harrow 031B,E01002215,1736,907,829
2021,Harrow 028C,E01002216,1735,869,866
2021,Harrow 028D,E01002217,2206,1169,1037
2021,Harrow 030A,E01002218,1817,954,863
2021,Harrow 030B,E01002219,1930,985,945
2021,Harrow 031C,E01002220,1643,807,836
2021,Harrow 030C,E01002221,1630,799,831
2021,Harrow 030D,E01002222,1605,809,796
2021,Harrow 031D,E01002223,1794,929,865
2021,Harrow 031E,E01002224,1624,834,790
2021,Harrow 001C,E01002225,1753,975,778
2021,Harrow 001D,E01002226,2623,1410,1213
2021,Harrow 003A,E01002227,2275,1220,1055
2021,Harrow 003B,E01002228,2251,1178,1073
2021,Harrow 003C,E01002229,1828,967,861
2021,Harrow 003D,E01002230,1837,924,913
2021,Harrow 013E,E01002231,2056,1025,1031
2021,Harrow 011A,E01002232,2152,1071,1081
2021,Harrow 011B,E01002233,2424,1250,1174
2021,Harrow 011C,E01002234,1962,1007,955
2021,Harrow 011D,E01002235,1881,958,923
2021,Harrow 011E,E01002236,2327,1206,1121
2021,Harrow 024A,E01002237,2114,959,1155
2021,Harrow 024B,E01002238,1886,949,937
2021,Harrow 025C,E01002239,1936,964,972
2021,Harrow 024C,E01002240,1957,1025,932
2021,Harrow 025D,E01002241,1902,977,925
2021,Harrow 024D,E01002242,1866,967,899
2021,Havering 013A,E01002243,1972,1018,954
2021,Havering 011A,E01002244,1815,938,877
2021,Havering 011B,E01002245,1647,876,771
2021,Havering 017A,E01002246,1842,977,865
2021,Havering 017B,E01002247,2486,1327,1159
2021,Havering 017C,E01002248,1754,914,840
2021,Havering 017E,E01002250,1833,947,886
2021,Havering 017F,E01002251,1595,817,778
2021,Havering 018A,E01002252,1590,829,761
2021,Havering 019A,E01002253,1583,810,773
2021,Havering 019B,E01002254,1630,838,792
2021,Havering 022A,E01002255,1543,813,730
2021,Havering 018B,E01002256,1518,799,719
2021,Havering 019C,E01002257,1736,909,827
2021,Havering 018C,E01002258,1839,982,857
2021,Havering 018D,E01002259,1548,819,729
2021,Havering 026A,E01002260,1810,933,877
2021,Havering 026B,E01002261,1789,913,876
2021,Havering 026C,E01002262,1758,929,829
2021,Havering 026D,E01002263,1608,812,796
2021,Havering 026E,E01002264,1673,909,764
2021,Havering 025A,E01002265,1508,774,734
2021,Havering 027A,E01002266,1543,805,738
2021,Havering 027B,E01002267,1798,962,836
2021,Havering 010A,E01002268,1488,765,723
2021,Havering 010B,E01002269,1857,938,919
